name,CollectionSite,Address 1,City,state,postal,googleMapsUrl,address,source,source_date,lng,lat
VAN BUREN COUNTY SHERIFF'S OFFICE,SHORELINE WELLNESS & REHAB CENTER,950 S BAILEY AVE,SOUTH HAVEN,MI,49090,"http://maps.google.com/maps?q=950 S BAILEY AVE,+SOUTH HAVEN,+MI+49090&hl=en","950 S BAILEY AVE, SOUTH HAVEN, MI 49090",DEA,NTBD_2018_OCT,-86.2641,42.38966
WOODSTOCK POLICE DEPARTMENT,WOODSTOCK POLICE DEPARTMENT COLLECTION SITE IS THE PUBLIC PARKING LOT,656 LAKE AVE.,WOODSTOCK,IL,60098,"http://maps.google.com/maps?q=656 LAKE AVE.,+WOODSTOCK,+IL+60098&hl=en","656 LAKE AVE., WOODSTOCK, IL 60098",DEA,NTBD_2018_OCT,-88.43978,42.309
ZEELAND POLICE DEPARTMENT,ZEELAND POLICE DEPARTMENT,29 W. MAIN ST.,ZEELAND,MI,49464,"http://maps.google.com/maps?q=29 W. MAIN ST.,+ZEELAND,+MI+49464&hl=en","29 W. MAIN ST., ZEELAND, MI 49464",DEA,NTBD_2018_OCT,,
EAST GRAND RAPIDS PUBLIC SAFETY,EAST GRAND RAPIDS PUBLIC SAFETY MAIN ENTRANCE,770 LAKESIDE DRIVE SE,GRAND RAPIDS,MI,49506,"http://maps.google.com/maps?q=770 LAKESIDE DRIVE SE,+GRAND RAPIDS,+MI+49506&hl=en","770 LAKESIDE DRIVE SE, GRAND RAPIDS, MI 49506",DEA,NTBD_2018_OCT,-85.61204000000001,42.952194
GRAND RAPIDS POLICE DEPARTMENT,GRAND RAPIDS POLICE DEPARTMENT,1 MONROE CENTER NORTHWEST,GRAND RAPIDS,MI,49503,"http://maps.google.com/maps?q=1 MONROE CENTER NORTHWEST,+GRAND RAPIDS,+MI+49503&hl=en","1 MONROE CENTER NORTHWEST, GRAND RAPIDS, MI 49503",DEA,NTBD_2018_OCT,,
KENT COUNTY SHERIFF'S DEPARTMENT,METRO HEALTH PARK EAST PHARMACY JANIS JILES (616) 252-4045,4055 CASCADE RD. SE,GRAND RAPIDS,MI,49546,"http://maps.google.com/maps?q=4055 CASCADE RD. SE,+GRAND RAPIDS,+MI+49546&hl=en","4055 CASCADE RD. SE, GRAND RAPIDS, MI 49546",DEA,NTBD_2018_OCT,-85.569214,42.947655
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE ROCKFORD POST,345 NORTHLAND DRIVE NE,ROCKFORD,MI,49341,"http://maps.google.com/maps?q=345 NORTHLAND DRIVE NE,+ROCKFORD,+MI+49341&hl=en","345 NORTHLAND DRIVE NE, ROCKFORD, MI 49341",DEA,NTBD_2018_OCT,-85.55077,43.126870000000004
ROCKFORD DEPARTMENT OF PUBLIC SAFETY,ROCKFORD DEPARTMENT OF PUBLIC SAFETY,7 SOUTH MONROE,ROCKFORD,MI,49341,"http://maps.google.com/maps?q=7 SOUTH MONROE,+ROCKFORD,+MI+49341&hl=en","7 SOUTH MONROE, ROCKFORD, MI 49341",DEA,NTBD_2018_OCT,,
WYOMING POLICE DEPARTMENT,METRO HEALTH HOSPITAL,5900 BYRON CENTER AVENUE,WYOMING,MI,49519,"http://maps.google.com/maps?q=5900 BYRON CENTER AVENUE,+WYOMING,+MI+49519&hl=en","5900 BYRON CENTER AVENUE, WYOMING, MI 49519",DEA,NTBD_2018_OCT,-85.723015,42.857203999999996
WYOMING POLICE DEPARTMENT,WYOMING POLICE DEPARTMENT,2300 DEHOOP AVE. SW,WYOMING,MI,49509,"http://maps.google.com/maps?q=2300 DEHOOP AVE. SW,+WYOMING,+MI+49509&hl=en","2300 DEHOOP AVE. SW, WYOMING, MI 49509",DEA,NTBD_2018_OCT,,
BLOOMINGTON POLICE DEPARTMENT,BLOOMINGTON POLICE DEPARTMENT MAIN LOBBY,305 S. EAST ST.,BLOOMINGTON,IL,61701,"http://maps.google.com/maps?q=305 S. EAST ST.,+BLOOMINGTON,+IL+61701&hl=en","305 S. EAST ST., BLOOMINGTON, IL 61701",DEA,NTBD_2018_OCT,-88.99198,40.476765
DECATUR POLICE DEPARTMENT,DECATUR POLICE DEPARTMENT,707 W. SOUTH SIDE DR,DECATUR,IL,62521,"http://maps.google.com/maps?q=707 W. SOUTH SIDE DR,+DECATUR,+IL+62521&hl=en","707 W. SOUTH SIDE DR, DECATUR, IL 62521",DEA,NTBD_2018_OCT,-88.97545,39.824065999999995
NORMAL POLICE DEPARTMENT,NORMAL POLICE DEPARTMENT,100 E. PHOENIX AVENUE,NORMAL,IL,61761,"http://maps.google.com/maps?q=100 E. PHOENIX AVENUE,+NORMAL,+IL+61761&hl=en","100 E. PHOENIX AVENUE, NORMAL, IL 61761",DEA,NTBD_2018_OCT,-88.98286,40.50763
PANA POLICE DEPARTMENT,WALGREENS,108 SOUTH POPLAR STREET,PANA,IL,62557,"http://maps.google.com/maps?q=108 SOUTH POPLAR STREET,+PANA,+IL+62557&hl=en","108 SOUTH POPLAR STREET, PANA, IL 62557",DEA,NTBD_2018_OCT,-89.08044,39.388737
TAYLORVILLE POLICE DEPARTMENT,TAYLORVILLE POLICE DEPARTMENT,108 W. VINE STREET,TAYLORVILLE,IL,62568,"http://maps.google.com/maps?q=108 W. VINE STREET,+TAYLORVILLE,+IL+62568&hl=en","108 W. VINE STREET, TAYLORVILLE, IL 62568",DEA,NTBD_2018_OCT,-89.29515,39.550315999999995
TAYLORVILLE POLICE DEPARTMENT,WALGREENS,315 N. WEBSTER,TAYLORVILLE,IL,62568,"http://maps.google.com/maps?q=315 N. WEBSTER,+TAYLORVILLE,+IL+62568&hl=en","315 N. WEBSTER, TAYLORVILLE, IL 62568",DEA,NTBD_2018_OCT,,
MINIER POLICE DEPARTMENT,MINIER POLICE DEPARTMENT,110 W. CENTRAL AVENUE,MINIER,IL,61759,"http://maps.google.com/maps?q=110 W. CENTRAL AVENUE,+MINIER,+IL+61759&hl=en","110 W. CENTRAL AVENUE, MINIER, IL 61759",DEA,NTBD_2018_OCT,-89.31361,40.433636
MORTON POLICE DEPARTMENT,MORTON POLICE DEPARTMENT,375 W. BIRCHWOOD STREET,MORTON,IL,61550,"http://maps.google.com/maps?q=375 W. BIRCHWOOD STREET,+MORTON,+IL+61550&hl=en","375 W. BIRCHWOOD STREET, MORTON, IL 61550",DEA,NTBD_2018_OCT,-89.4697,40.605236
BAY CITY DEPARTMENT OF PUBLIC SAFETY,LAW ENFORCEMENT CENTER BAY CITY DEPARTMENT OF PUBLIC SAFETY,501 3RD STREET,BAY CITY,MI,48708,"http://maps.google.com/maps?q=501 3RD STREET,+BAY CITY,+MI+48708&hl=en","501 3RD STREET, BAY CITY, MI 48708",DEA,NTBD_2018_OCT,-83.88537600000001,43.600925
CARROLLTON TOWNSHIP POLICE DEPARTMENT,CARROLLTON TOWNSHIP POLICE DEPARTMENT,1645 MAPLERIDGE ROAD,SAGINAW,MI,48604,"http://maps.google.com/maps?q=1645 MAPLERIDGE ROAD,+SAGINAW,+MI+48604&hl=en","1645 MAPLERIDGE ROAD, SAGINAW, MI 48604",DEA,NTBD_2018_OCT,-83.93854,43.46678
CITY OF DAVISON POLICE DEPARTMENT,CITY OF DAVISON POLICE DEPARTMENT,200 E. FLINT STREET,DAVISON,MI,48423,"http://maps.google.com/maps?q=200 E. FLINT STREET,+DAVISON,+MI+48423&hl=en","200 E. FLINT STREET, DAVISON, MI 48423",DEA,NTBD_2018_OCT,-83.51663,43.0347
IMLAY CITY POLICE DEPARTMENT,IMLAY CITY POLICE DEPARTMENT,395 EAST THIRD STREET,IMLAY CITY,MI,48444,"http://maps.google.com/maps?q=395 EAST THIRD STREET,+IMLAY CITY,+MI+48444&hl=en","395 EAST THIRD STREET, IMLAY CITY, MI 48444",DEA,NTBD_2018_OCT,-83.07306,43.024055
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE CARO POST,1485 CLEAVER ROAD,CARO,MI,48723,"http://maps.google.com/maps?q=1485 CLEAVER ROAD,+CARO,+MI+48723&hl=en","1485 CLEAVER ROAD, CARO, MI 48723",DEA,NTBD_2018_OCT,-83.38805,43.509335
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE LAPEER POST,975 SOUTH MAIN STREET,LAPEER,MI,48446,"http://maps.google.com/maps?q=975 SOUTH MAIN STREET,+LAPEER,+MI+48446&hl=en","975 SOUTH MAIN STREET, LAPEER, MI 48446",DEA,NTBD_2018_OCT,-83.32027,43.042698
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE TRI-CITY POST,2402 SALZBURG ROAD,FREELAND,MI,48623,"http://maps.google.com/maps?q=2402 SALZBURG ROAD,+FREELAND,+MI+48623&hl=en","2402 SALZBURG ROAD, FREELAND, MI 48623",DEA,NTBD_2018_OCT,-84.14584,43.5829
OFFICE OF GENESEE COUNTY SHERIFF,OFFICE OF GENESEE COUNTY SHERIFF VIENNA SUB-STATION,3400 W VIENNA RDCLIO,CLIO,MI,48420,"http://maps.google.com/maps?q=3400 W VIENNA RD,+CLIO,+MI+48420&hl=en","3400 W VIENNA RDCLIO, CLIO, MI 48420",DEA,NTBD_2018_OCT,,
PRINCETON POLICE DEPARTMENT,PRINCETON POLICE DEPARTMENT PEG MACIEJEWSKI,605 ELM PLACE,PRINCETON,IL,61356,"http://maps.google.com/maps?q=605 ELM PLACE,+PRINCETON,+IL+61356&hl=en","605 ELM PLACE, PRINCETON, IL 61356",DEA,NTBD_2018_OCT,-89.456345,41.38426
ROMEO POLICE DEPARTMENT,ROMEO POLICE DEPARTMENT,121 W ST CLAIR,ROMEO,MI,48065,"http://maps.google.com/maps?q=121 W ST CLAIR,+ROMEO,+MI+48065&hl=en","121 W ST CLAIR, ROMEO, MI 48065",DEA,NTBD_2018_OCT,,
SANILAC COUNTY SHERIFF'S OFFICE/DRUG TASK FORCE,SANILAC COUNTY SHERIFF'S OFFICE,65 N ELK STREET,SANDUSKY,MI,48471,"http://maps.google.com/maps?q=65 N ELK STREET,+SANDUSKY,+MI+48471&hl=en","65 N ELK STREET, SANDUSKY, MI 48471",DEA,NTBD_2018_OCT,-82.83038,43.422756
ST. CLAIR COUNTY SHERIFF'S OFFICE,ST. CLAIR COUNTY SHERIFF'S OFFICE,1170 MICHIGAN ROAD,PORT HURON,MI,48060,"http://maps.google.com/maps?q=1170 MICHIGAN ROAD,+PORT HURON,+MI+48060&hl=en","1170 MICHIGAN ROAD, PORT HURON, MI 48060",DEA,NTBD_2018_OCT,-82.48133,42.94154
TAWAS POLICE AUTHORITY,TAWAS POLICE AUTHORITY,810 W WESTOVER STREET,EAST TAWAS,MI,48730,"http://maps.google.com/maps?q=810 W WESTOVER STREET,+EAST TAWAS,+MI+48730&hl=en","810 W WESTOVER STREET, EAST TAWAS, MI 48730",DEA,NTBD_2018_OCT,-83.50016,44.279057
WOODFORD COUNTY SHERIFF'S OFFICE,"WOODFORD COUNTY SHERIFF'S OFFICE EUREKA, IL",111 E. COURT STREET,METAMORA,IL,61548,"http://maps.google.com/maps?q=111 E. COURT STREET,+METAMORA,+IL+61548&hl=en","111 E. COURT STREET, METAMORA, IL 61548",DEA,NTBD_2018_OCT,,
ALPENA COUNTY SHERIFF'S OFFICE,ALPENA COUNTY SHERIFF'S OFFICE,320 JOHNSON STREET,ALPENA,MI,49707,"http://maps.google.com/maps?q=320 JOHNSON STREET,+ALPENA,+MI+49707&hl=en","320 JOHNSON STREET, ALPENA, MI 49707",DEA,NTBD_2018_OCT,-83.450935,45.079903
ARENAC COUNTY SHERIFF'S OFFICE,ARENAC COUNTY SHERIFF'S OFFICE,126 GROVE STREET,STANDISH,MI,48658,"http://maps.google.com/maps?q=126 GROVE STREET,+STANDISH,+MI+48658&hl=en","126 GROVE STREET, STANDISH, MI 48658",DEA,NTBD_2018_OCT,-83.957025,43.985481
CRAWFORD COUNTY SHERIFF'S OFFICE,CRAWFORD COUNTY SHERIFF'S OFFICE,200 W MICHIGAN AVE,GRAYLING,MI,49738,"http://maps.google.com/maps?q=200 W MICHIGAN AVE,+GRAYLING,+MI+49738&hl=en","200 W MICHIGAN AVE, GRAYLING, MI 49738",DEA,NTBD_2018_OCT,-84.71713000000001,44.659958
GLADWIN CITY POLICE,CITY POLICE HEADQUARTERS DROP BOX,109 S CITY PARK,GLADWIN,MI,48624,"http://maps.google.com/maps?q=109 S CITY PARK,+GLADWIN,+MI+48624&hl=en","109 S CITY PARK, GLADWIN, MI 48624",DEA,NTBD_2018_OCT,-84.49191,43.97987
GRATIOT COUNTY SHERIFF'S DEPARTMENT,GRATIOT COUNTY SHERIFF'S DEPARTMENT,226 E CENTER,ITHACA,MI,48847,"http://maps.google.com/maps?q=226 E CENTER,+ITHACA,+MI+48847&hl=en","226 E CENTER, ITHACA, MI 48847",DEA,NTBD_2018_OCT,-84.6075,43.291698
GRAYLING POLICE DEPARTMENT,GRAYLING POLICE DEPARTMENT,1020 CITY BLVD,GRAYLING,MI,49738,"http://maps.google.com/maps?q=1020 CITY BLVD,+GRAYLING,+MI+49738&hl=en","1020 CITY BLVD, GRAYLING, MI 49738",DEA,NTBD_2018_OCT,,
IOSCO COUNTY SHERIFF'S OFFICE,IOSCO COUNTY SHERIFF'S OFFICE,428 W LAKE STREET,TAWAS CITY,MI,48763,"http://maps.google.com/maps?q=428 W LAKE STREET,+TAWAS CITY,+MI+48763&hl=en","428 W LAKE STREET, TAWAS CITY, MI 48763",DEA,NTBD_2018_OCT,-83.5169676334209,44.2682168779847
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE ALPENA POST,3283 WEST WASHINGTON,ALPENA,MI,49707,"http://maps.google.com/maps?q=3283 WEST WASHINGTON,+ALPENA,+MI+49707&hl=en","3283 WEST WASHINGTON, ALPENA, MI 49707",DEA,NTBD_2018_OCT,-83.46904,45.061733000000004
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE GAYLORD POST,563 SOUTH OTSEGO,GAYLORD,MI,49735,"http://maps.google.com/maps?q=563 SOUTH OTSEGO,+GAYLORD,+MI+49735&hl=en","563 SOUTH OTSEGO, GAYLORD, MI 49735",DEA,NTBD_2018_OCT,-84.67768000000001,45.02218
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE HOUGHTON LAKE POST,9011 W LAKE CITY ROAD,HOUGHTON LAKE,MI,48629,"http://maps.google.com/maps?q=9011 W LAKE CITY ROAD,+HOUGHTON LAKE,+MI+48629&hl=en","9011 W LAKE CITY ROAD, HOUGHTON LAKE, MI 48629",DEA,NTBD_2018_OCT,-84.800782,44.335843
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE LAKEVIEW POST,10300 HOWARD CITY-EDMORE ROAD,LAKEVIEW,MI,48850,"http://maps.google.com/maps?q=10300 HOWARD CITY-EDMORE ROAD,+LAKEVIEW,+MI+48850&hl=en","10300 HOWARD CITY-EDMORE ROAD, LAKEVIEW, MI 48850",DEA,NTBD_2018_OCT,-85.28927,43.431343
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE MOUNT PLEASANT POST,3580 SOUTH ISABELLA ROAD,MOUNT PLEASANT,MI,48858,"http://maps.google.com/maps?q=3580 SOUTH ISABELLA ROAD,+MOUNT PLEASANT,+MI+48858&hl=en","3580 SOUTH ISABELLA ROAD, MOUNT PLEASANT, MI 48858",DEA,NTBD_2018_OCT,-84.74754,43.58761
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE WEST BRANCH POST,496 EAST HOUGHTON,WEST BRANCH,MI,48661,"http://maps.google.com/maps?q=496 EAST HOUGHTON,+WEST BRANCH,+MI+48661&hl=en","496 EAST HOUGHTON, WEST BRANCH, MI 48661",DEA,NTBD_2018_OCT,-84.226616,44.276257
OSCODA COUNTY SHERIFF'S OFFICE,OSCODA COUNTY SHERIFF'S OFFICE,301 MORENCI STREET,MIO,MI,48647,"http://maps.google.com/maps?q=301 MORENCI STREET,+MIO,+MI+48647&hl=en","301 MORENCI STREET, MIO, MI 48647",DEA,NTBD_2018_OCT,,
SAGINAW CHIPPEWA TRIBAL POLICE DEPARTMENT,SAGINAW CHIPPEWA TRIBAL POLICE,6954 E. BROADWAY RD.,MOUNT PLEASANT,MI,48858,"http://maps.google.com/maps?q=6954 E. BROADWAY RD.,+MOUNT PLEASANT,+MI+48858&hl=en","6954 E. BROADWAY RD., MOUNT PLEASANT, MI 48858",DEA,NTBD_2018_OCT,-84.70827,43.604523
BENZIE COUNTY SHERIFF'S OFFICE,BENZIE COUNTY SHERIFF'S OFFICE,505 MICHIGAN AVE,BEULAH,MI,49617,"http://maps.google.com/maps?q=505 MICHIGAN AVE,+BEULAH,+MI+49617&hl=en","505 MICHIGAN AVE, BEULAH, MI 49617",DEA,NTBD_2018_OCT,-82.442,41.391285
BIG RAPIDS DEPARTMENT OF PUBLIC SAFETY,BIG RAPIDS DEPARTMENT OF PUBLIC SAFETY,435 NORTH MICHIGAN AVE,BIG RAPIDS,MI,49307,"http://maps.google.com/maps?q=435 NORTH MICHIGAN AVE,+BIG RAPIDS,+MI+49307&hl=en","435 NORTH MICHIGAN AVE, BIG RAPIDS, MI 49307",DEA,NTBD_2018_OCT,-85.48203000000001,43.703094
DAVE CENTALA,ELK RAPIDS POLICE DEPARTMENT,321 BRIDGE,ELK RAPIDS,MI,49629,"http://maps.google.com/maps?q=321 BRIDGE,+ELK RAPIDS,+MI+49629&hl=en","321 BRIDGE, ELK RAPIDS, MI 49629",DEA,NTBD_2018_OCT,-85.4117,44.898357
ELK RAPIDS POLICE DEPARTMENT,ELK RAPIDS POLICE,321 BRIDGE STREET,ELK RAPIDS,MI,49629,"http://maps.google.com/maps?q=321 BRIDGE STREET,+ELK RAPIDS,+MI+49629&hl=en","321 BRIDGE STREET, ELK RAPIDS, MI 49629",DEA,NTBD_2018_OCT,-85.4117,44.898357
EVART POLICE DEPARTMENT,EVART POLICE DEPARTMENT LIMITED LOBBY HOURS PLEASE CALL OR EMAIL FOR PICKUPS,137 N RIVER ST,EVART,MI,49631,"http://maps.google.com/maps?q=137 N RIVER ST,+EVART,+MI+49631&hl=en","137 N RIVER ST, EVART, MI 49631",DEA,NTBD_2018_OCT,-85.25806,43.90109
FERRIS STATE UNIVERSITY DEPT OF PUBLIC SAFETY,FERRIS STATE UNIVERSITY DEPT OF PUBLIC SAFETY,1319 CRAMER CIRCLE,BIG RAPIDS,MI,49307,"http://maps.google.com/maps?q=1319 CRAMER CIRCLE,+BIG RAPIDS,+MI+49307&hl=en","1319 CRAMER CIRCLE, BIG RAPIDS, MI 49307",DEA,NTBD_2018_OCT,-85.489075,43.683113
GRAND TRAVERSE BAND TRIBAL POLICE,GRAND TRAVERSE BAND TRIBAL POLICE,2300 N. STALLMAN RD.,SUTTONS BAY,MI,49682,"http://maps.google.com/maps?q=2300 N. STALLMAN RD.,+SUTTONS BAY,+MI+49682&hl=en","2300 N. STALLMAN RD., SUTTONS BAY, MI 49682",DEA,NTBD_2018_OCT,,
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,ACME TOWNSHIP HALL,6042 ACME ROAD,WILLIAMSBURG,MI,49690,"http://maps.google.com/maps?q=6042 ACME ROAD,+WILLIAMSBURG,+MI+49690&hl=en","6042 ACME ROAD, WILLIAMSBURG, MI 49690",DEA,NTBD_2018_OCT,-85.49945,44.773765999999995
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,FIFE LAKE TOWNSHIP FIRE DEPARTMENT,134 MORGAN STREET,FIFE LAKE,MI,49633,"http://maps.google.com/maps?q=134 MORGAN STREET,+FIFE LAKE,+MI+49633&hl=en","134 MORGAN STREET, FIFE LAKE, MI 49633",DEA,NTBD_2018_OCT,-85.349915,44.57612
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,GRAND TRAVERSE MALL LOCATION SOUTH OF FOOD COURT ENTRANCE,3200 WEST SOUTH AIRPORT ROAD,TRAVERSE CITY,MI,49684,"http://maps.google.com/maps?q=3200 WEST SOUTH AIRPORT ROAD,+TRAVERSE CITY,+MI+49684&hl=en","3200 WEST SOUTH AIRPORT ROAD, TRAVERSE CITY, MI 49684",DEA,NTBD_2018_OCT,,
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,MUNSON COMMUNITY HEALTH CENTER LOCATION STAFFED BY TRAVERSE CITY POLICE DEPARTMENT,550 MUNSON AVENUE,TRAVERSE CITY,MI,49686,"http://maps.google.com/maps?q=550 MUNSON AVENUE,+TRAVERSE CITY,+MI+49686&hl=en","550 MUNSON AVENUE, TRAVERSE CITY, MI 49686",DEA,NTBD_2018_OCT,-85.577286,44.7576
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,PARADISE TOWNSHIP EMERGENCY SERVICES,2266 EAST M-113,KINGSLEY,MI,49649,"http://maps.google.com/maps?q=2266 EAST M-113,+KINGSLEY,+MI+49649&hl=en","2266 EAST M-113, KINGSLEY, MI 49649",DEA,NTBD_2018_OCT,-85.5300749,44.5846034
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,PENINSULA TOWNSHIP FIRE DEPARTMENT,14247 CENTER ROAD,TRAVERSE CITY,MI,49686,"http://maps.google.com/maps?q=14247 CENTER ROAD,+TRAVERSE CITY,+MI+49686&hl=en","14247 CENTER ROAD, TRAVERSE CITY, MI 49686",DEA,NTBD_2018_OCT,-85.5076241539085,44.8941325566426
GRAND TRAVERSE COUNTY SHERIFF'S OFFICE,SGT. DENNIS FINCH LAW ENFORCEMENT CENTER LOCATION STAFFED BY TRAVERSE CITY POLICE DEPARTMENT,851 WOODMERE AVENUE,TRAVERSE CITY,MI,49686,"http://maps.google.com/maps?q=851 WOODMERE AVENUE,+TRAVERSE CITY,+MI+49686&hl=en","851 WOODMERE AVENUE, TRAVERSE CITY, MI 49686",DEA,NTBD_2018_OCT,-85.60744,44.753002
KALKASKA COUNTY SHERIFF'S OFFICE,KALKASKA COUNTY SHERIFF'S OFFICE,605 N BIRCH STREET,KALKASKA,MI,49646,"http://maps.google.com/maps?q=605 N BIRCH STREET,+KALKASKA,+MI+49646&hl=en","605 N BIRCH STREET, KALKASKA, MI 49646",DEA,NTBD_2018_OCT,-85.184616,44.738323
KALKASKA COUNTY SHERIFF'S OFFICE,KALKASKA COUNTY SHERIFF'S OFFICE,605 N. BIRCH STREET,KALKASKA,MI,49646,"http://maps.google.com/maps?q=605 N. BIRCH STREET,+KALKASKA,+MI+49646&hl=en","605 N. BIRCH STREET, KALKASKA, MI 49646",DEA,NTBD_2018_OCT,-85.184616,44.738323
LEELANAU COUNTY SHERIFF'S OFFICE,LEELANAU COUNTY SHERIFF'S OFFICE,8525 EAST GOVERNMENT CENTER DRIVE,SUTTONS BAY,MI,49682,"http://maps.google.com/maps?q=8525 EAST GOVERNMENT CENTER DRIVE,+SUTTONS BAY,+MI+49682&hl=en","8525 EAST GOVERNMENT CENTER DRIVE, SUTTONS BAY, MI 49682",DEA,NTBD_2018_OCT,,
LITTLE RIVER BAND OF OTTAWA INDIANS,"3031 DOMRES RD, MANISTEE, MI. 49660",3031 DOMRES RD,MANISTEE,MI,49660,"http://maps.google.com/maps?q=3031 DOMRES RD,+MANISTEE,+MI+49660&hl=en","3031 DOMRES RD, MANISTEE, MI 49660",DEA,NTBD_2018_OCT,-86.24246,44.307117
MECOSTA COUNTY SHERIFF'S OFFICE,MECOSTA COUNTY SHERIFF'S OFFICE,225 S STEWART STREET,BIG RAPIDS,MI,49307,"http://maps.google.com/maps?q=225 S STEWART STREET,+BIG RAPIDS,+MI+49307&hl=en","225 S STEWART STREET, BIG RAPIDS, MI 49307",DEA,NTBD_2018_OCT,,
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE CADILLAC POST,7711 U.S. 131,CADILLAC,MI,49601,"http://maps.google.com/maps?q=7711 U.S. 131,+CADILLAC,+MI+49601&hl=en","7711 U.S. 131, CADILLAC, MI 49601",DEA,NTBD_2018_OCT,,
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE HART POST,3793 WEST POLK ROAD,HART,MI,49420,"http://maps.google.com/maps?q=3793 WEST POLK ROAD,+HART,+MI+49420&hl=en","3793 WEST POLK ROAD, HART, MI 49420",DEA,NTBD_2018_OCT,-86.369,43.68874
MICHIGAN STATE POLICE,MICHIGAN STATE POLICE ST. IGNACE POST,N430 I-75,SAINT IGNACE,MI,49781,"http://maps.google.com/maps?q=N430 I-75,+SAINT IGNACE,+MI+49781&hl=en","N430 I-75, SAINT IGNACE, MI 49781",DEA,NTBD_2018_OCT,,
MISSAUKEE COUNTY SHERIFF'S DEPARTMENT,MISSAUKEE COUNTY SHERIFF'S DEPARTMENT,110 S PINE STREET,LAKE CITY,MI,49651,"http://maps.google.com/maps?q=110 S PINE STREET,+LAKE CITY,+MI+49651&hl=en","110 S PINE STREET, LAKE CITY, MI 49651",DEA,NTBD_2018_OCT,-85.21266999999999,44.333576
MUSKEGON COUNTY SHERIFF'S OFFICE AND MAMDP,MUSKEGON CITY FIRE DEPARTMENT PROGRAM RUNS FROM 9:00 AM TO 1:00 PM,770 TERRACE ST,MUSKEGON,MI,49440,"http://maps.google.com/maps?q=770 TERRACE ST,+MUSKEGON,+MI+49440&hl=en","770 TERRACE ST, MUSKEGON, MI 49440",DEA,NTBD_2018_OCT,-86.248665,43.238617
NEWAYGO COUNTY SHERIFF'S OFFICE,FREMONT FIRE DEPARTMENT FREMONT CITY POLICE WILL BE MANNING THIS STATION.,101 E MAIN ST #2,FREMONT,MI,49412,"http://maps.google.com/maps?q=101 E MAIN ST #2,+FREMONT,+MI+49412&hl=en","101 E MAIN ST #2, FREMONT, MI 49412",DEA,NTBD_2018_OCT,,
NEWAYGO COUNTY SHERIFF'S OFFICE,GRANT FIRE DEPARTMENT GRANT PD WILL BE MANNING THIS STATION.,62 W STATE RD,GRANT,MI,49327,"http://maps.google.com/maps?q=62 W STATE RD,+GRANT,+MI+49327&hl=en","62 W STATE RD, GRANT, MI 49327",DEA,NTBD_2018_OCT,-85.8115273125,43.33662965625
NEWAYGO COUNTY SHERIFF'S OFFICE,HOMETOWN PHARMACY- NEWAYGO NEWAYGO CITY POLICE WILL BE MANNING THIS COLLECTION SITE.,60 82ND STREET,NEWAYGO,MI,49337,"http://maps.google.com/maps?q=60 82ND STREET,+NEWAYGO,+MI+49337&hl=en","60 82ND STREET, NEWAYGO, MI 49337",DEA,NTBD_2018_OCT,-85.79936,43.404765999999995
NEWAYGO COUNTY SHERIFF'S OFFICE,WHITE CLOUD FAMILY HEALTH CARE NEWAYGO COUNTY SHERIFF'S OFFICE WILL MAN THIS STATION.,1035 E WILCOX AVE,WHITE CLOUD,MI,49349,"http://maps.google.com/maps?q=1035 E WILCOX AVE,+WHITE CLOUD,+MI+49349&hl=en","1035 E WILCOX AVE, WHITE CLOUD, MI 49349",DEA,NTBD_2018_OCT,-85.77521,43.550232
NEWAYGO POLICE DEPARTMENT,HOMETOWN PHARMACY,226 W RIVER VALLEY DR,NEWAYGO,MI,49337,"http://maps.google.com/maps?q=226 W RIVER VALLEY DR,+NEWAYGO,+MI+49337&hl=en","226 W RIVER VALLEY DR, NEWAYGO, MI 49337",DEA,NTBD_2018_OCT,,
REED CITY POLICE DEPARTMENT,REED CITY POLICE DEPARTMENT,229 E LINCOLN AVE,REED CITY,MI,49677,"http://maps.google.com/maps?q=229 E LINCOLN AVE,+REED CITY,+MI+49677&hl=en","229 E LINCOLN AVE, REED CITY, MI 49677",DEA,NTBD_2018_OCT,-85.508006003966,43.871763476096
