name,Address 1,Address 2,"City, State Zip",googleMapsUrl,state,postal,source,source_date,address
ESSENTIA HEALTH HERMANTOWN PHARMACY,4855 W ARROWHEAD RD,SUITE A,"HERMANTOWN, MN 55811",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20HERMANTOWN%20PHARMACY%2C4855%20W%20ARROWHEAD%20RD%2C+HERMANTOWN%2C+MN+55811,MN,55811,DEA,Oct2018,"4855 W ARROWHEAD RD, SUITE A, HERMANTOWN, MN 55811"
ESSENTIA HEALTH LAKESIDE PHARMACY,4621 EAST SUPERIOR STREET,SUITE A,"DULUTH, MN 55804",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20LAKESIDE%20PHARMACY%2C4621%20EAST%20SUPERIOR%20STREET%2C+DULUTH%2C+MN+55804,MN,55804,DEA,Oct2018,"4621 EAST SUPERIOR STREET, SUITE A, DULUTH, MN 55804"
ESSENTIA HEALTH LAKEWALK PHARMACY,1502 LONDON ROAD SUITE 101,,"DULUTH, MN 55812",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20LAKEWALK%20PHARMACY%2C1502%20LONDON%20ROAD%20SUITE%20101%2C+DULUTH%2C+MN+55812,MN,55812,DEA,Oct2018,"1502 LONDON ROAD SUITE 101, DULUTH, MN 55812"
ESSENTIA HEALTH SILVER BAY PHARMACY,99 EDISON BLVD SUITE L,,"SILVER BAY, MN 55614",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20SILVER%20BAY%20PHARMACY%2C99%20EDISON%20BLVD%20SUITE%20L%2C+SILVER%20BAY%2C+MN+55614,MN,55614,DEA,Oct2018,"99 EDISON BLVD SUITE L, SILVER BAY, MN 55614"
ESSENTIA HEALTH SUPERIOR EAST PHARMACY,2202 E 2ND STREET,SUITE 477,"SUPERIOR, WI 54880",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20SUPERIOR%20EAST%20PHARMACY%2C2202%20E%202ND%20STREET%2C+SUPERIOR%2C+WI+54880,WI,54880,DEA,Oct2018,"2202 E 2ND STREET, SUITE 477, SUPERIOR, WI 54880"
ESSENTIA HEALTH SUPERIOR PHARMACY,3500 TOWER AVENUE,SUITE A,"SUPERIOR, WI 54880",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20SUPERIOR%20PHARMACY%2C3500%20TOWER%20AVENUE%2C+SUPERIOR%2C+WI+54880,WI,54880,DEA,Oct2018,"3500 TOWER AVENUE, SUITE A, SUPERIOR, WI 54880"
ESSENTIA HEALTH TWO HARBORS PHARMACY,802 11TH STREET SUITE C,,"TWO HARBORS, MN 55616",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20TWO%20HARBORS%20PHARMACY%2C802%2011TH%20STREET%20SUITE%20C%2C+TWO%20HARBORS%2C+MN+55616,MN,55616,DEA,Oct2018,"802 11TH STREET SUITE C, TWO HARBORS, MN 55616"
ESSENTIA HEALTH WEST DULUTH PHARMACY,4212 GRAND AVE,SUITE A,"DULUTH, MN 55807",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20WEST%20DULUTH%20PHARMACY%2C4212%20GRAND%20AVE%2C+DULUTH%2C+MN+55807,MN,55807,DEA,Oct2018,"4212 GRAND AVE, SUITE A, DULUTH, MN 55807"
FOND DU LAC CAIR PHARMACY,221 WEST 4TH STREET,,"DULUTH, MN 55806",http://maps.google.com/maps?q=FOND%20DU%20LAC%20CAIR%20PHARMACY%2C221%20WEST%204TH%20STREET%2C+DULUTH%2C+MN+55806,MN,55806,DEA,Oct2018,"221 WEST 4TH STREET, DULUTH, MN 55806"
FOND DU LAC RESERVATION,927 TRETTEL LANE,,"CLOQUET, MN 55720",http://maps.google.com/maps?q=FOND%20DU%20LAC%20RESERVATION%2C927%20TRETTEL%20LANE%2C+CLOQUET%2C+MN+55720,MN,55720,DEA,Oct2018,"927 TRETTEL LANE, CLOQUET, MN 55720"
"GRAND ST. PAUL CVS, L.L.C.",1215 E SUPERIOR STREET,,"DULUTH, MN 55802",http://maps.google.com/maps?q=GRAND%20ST%20PAUL%20CVS%20LLC%2C1215%20E%20SUPERIOR%20STREET%2C+DULUTH%2C+MN+55802,MN,55802,DEA,Oct2018,"1215 E SUPERIOR STREET, DULUTH, MN 55802"
"GUARDIAN PHARMACY OF MINNESOTA, LLC",940 INDUSTRIAL DR S,SUITE 102,"SAUK RAPIDS, MN 56379",http://maps.google.com/maps?q=GUARDIAN%20PHARMACY%20OF%20MINNESOTA%20LLC%2C940%20INDUSTRIAL%20DR%20S%2C+SAUK%20RAPIDS%2C+MN+56379,MN,56379,DEA,Oct2018,"940 INDUSTRIAL DR S, SUITE 102, SAUK RAPIDS, MN 56379"
LAKE VIEW PHARMACY,1010 4TH ST,,"TWO HARBORS, MN 55616",http://maps.google.com/maps?q=LAKE%20VIEW%20PHARMACY%2C1010%204TH%20ST%2C+TWO%20HARBORS%2C+MN+55616,MN,55616,DEA,Oct2018,"1010 4TH ST, TWO HARBORS, MN 55616"
MARSDEN PHARMACY,402 FAXON RD N,,"NORWOOD YOUNG AMERICA, MN 55368",http://maps.google.com/maps?q=MARSDEN%20PHARMACY%2C402%20FAXON%20RD%20N%2C+NORWOOD%20YOUNG%20AMERICA%2C+MN+55368,MN,55368,DEA,Oct2018,"402 FAXON RD N, NORWOOD YOUNG AMERICA, MN 55368"
NORTHLAND PHARMACY,1000 EAST FIRST STREET,SUITE 200,"DULUTH, MN 55805",http://maps.google.com/maps?q=NORTHLAND%20PHARMACY%2C1000%20EAST%20FIRST%20STREET%2C+DULUTH%2C+MN+55805,MN,55805,DEA,Oct2018,"1000 EAST FIRST STREET, SUITE 200, DULUTH, MN 55805"
ST CLOUD STATE UNIVERSITY,251 6TH ST S,,"SAINT CLOUD, MN 56301",http://maps.google.com/maps?q=ST%20CLOUD%20STATE%20UNIVERSITY%2C251%206TH%20ST%20S%2C+SAINT%20CLOUD%2C+MN+56301,MN,56301,DEA,Oct2018,"251 6TH ST S, SAINT CLOUD, MN 56301"
THRIFTY NYSTROM DRUG,223 SOUTH EIGHTH STREET,,"BRAINERD, MN 56401",http://maps.google.com/maps?q=THRIFTY%20NYSTROM%20DRUG%2C223%20SOUTH%20EIGHTH%20STREET%2C+BRAINERD%2C+MN+56401,MN,56401,DEA,Oct2018,"223 SOUTH EIGHTH STREET, BRAINERD, MN 56401"
THRIFTY WHITE PHARMACY #776,400 MAIN ST,,"COLD SPRING, MN 56320",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C400%20MAIN%20ST%2C+COLD%20SPRING%2C+MN+56320,MN,56320,DEA,Oct2018,"400 MAIN ST, COLD SPRING, MN 56320"
THRIFTY WHITE PHARMACY #777,202 N CENTRAL AVE,,"DULUTH, MN 55807",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C202%20N%20CENTRAL%20AVE%2C+DULUTH%2C+MN+55807,MN,55807,DEA,Oct2018,"202 N CENTRAL AVE, DULUTH, MN 55807"
WALGREEN CO.,1131 E. SUPERIOR STREET,,"DULUTH, MN 55802",http://maps.google.com/maps?q=WALGREEN%20CO%2C1131%20E.%20SUPERIOR%20STREET%2C+DULUTH%2C+MN+55802,MN,55802,DEA,Oct2018,"1131 E. SUPERIOR STREET, DULUTH, MN 55802"
WALGREEN CO.,135 E BROADWAY,,"MONTICELLO, MN 55362",http://maps.google.com/maps?q=WALGREEN%20CO%2C135%20E%20BROADWAY%2C+MONTICELLO%2C+MN+55362,MN,55362,DEA,Oct2018,"135 E BROADWAY, MONTICELLO, MN 55362"
WALGREEN CO.,2015 TOWER AVENUE,,"SUPERIOR, WI 54880",http://maps.google.com/maps?q=WALGREEN%20CO%2C2015%20TOWER%20AVENUE%2C+SUPERIOR%2C+WI+54880,WI,54880,DEA,Oct2018,"2015 TOWER AVENUE, SUPERIOR, WI 54880"
WALGREEN CO.,2505 W. DIVISION ST.,,"ST CLOUD, MN 56301",http://maps.google.com/maps?q=WALGREEN%20CO%2C2505%20W.%20DIVISION%20ST.%2C+ST%20CLOUD%2C+MN+56301,MN,56301,DEA,Oct2018,"2505 W. DIVISION ST., ST CLOUD, MN 56301"
WALGREEN CO.,4501 GRAND AVENUE,,"DULUTH, MN 55807",http://maps.google.com/maps?q=WALGREEN%20CO%2C4501%20GRAND%20AVENUE%2C+DULUTH%2C+MN+55807,MN,55807,DEA,Oct2018,"4501 GRAND AVENUE, DULUTH, MN 55807"
ALLINA HEALTH NEW ULM PHARMACY,1217 8TH ST. N.,SUITE 1010,"NEW ULM, MN 56073",http://maps.google.com/maps?q=ALLINA%20HEALTH%20NEW%20ULM%20PHARMACY%2C1217%208TH%20ST.%20N.%2C+NEW%20ULM%2C+MN+56073,MN,56073,DEA,Oct2018,"1217 8TH ST. N., SUITE 1010, NEW ULM, MN 56073"
CHIPPEWA CO MONTEVIDEO HOSP,824 NORTH 11TH ST,,"MONTEVIDEO, MN 56265",http://maps.google.com/maps?q=CHIPPEWA%20CO%20MONTEVIDEO%20HOSP%2C824%20NORTH%2011TH%20ST%2C+MONTEVIDEO%2C+MN+56265,MN,56265,DEA,Oct2018,"824 NORTH 11TH ST, MONTEVIDEO, MN 56265"
"GRAND ST. PAUL CVS, L.L.C.",740 RAILROAD AVE.,P.O. BOX 550,"ALBANY, MN 56307",http://maps.google.com/maps?q=GRAND%20ST%20PAUL%20CVS%20LLC%2C740%20RAILROAD%20AVE.%2C+ALBANY%2C+MN+56307,MN,56307,DEA,Oct2018,"740 RAILROAD AVE., P.O. BOX 550, ALBANY, MN 56307"
THRIFTY WHITE PHARMACY #022,2300 1ST ST S,,"WILLMAR, MN 56201",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C2300%201ST%20ST%20S%2C+WILLMAR%2C+MN+56201,MN,56201,DEA,Oct2018,"2300 1ST ST S, WILLMAR, MN 56201"
THRIFTY WHITE PHARMACY #103,503 3RD AVE E # 100,,"ALEXANDRIA, MN 56308",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C503%203RD%20AVE%20E%20#%20100%2C+ALEXANDRIA%2C+MN+56308,MN,56308,DEA,Oct2018,"503 3RD AVE E # 100, ALEXANDRIA, MN 56308"
THRIFTY WHITE PHARMACY #770,724 HIGHWAY 7 E,,"MONTEVIDEO, MN 56265",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C724%20HIGHWAY%207%20E%2C+MONTEVIDEO%2C+MN+56265,MN,56265,DEA,Oct2018,"724 HIGHWAY 7 E, MONTEVIDEO, MN 56265"
COOK COMMUNITY HOSPITAL,10 5TH ST SE,,"COOK, MN 55723",http://maps.google.com/maps?q=COOK%20COMMUNITY%20HOSPITAL%2C10%205TH%20ST%20SE%2C+COOK%2C+MN+55723,MN,55723,DEA,Oct2018,"10 5TH ST SE, COOK, MN 55723"
ESSENTIA HEALTH HIBBING PHARMACY,730 E. 34TH ST,SUITE A,"HIBBING, MN 55746",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20HIBBING%20PHARMACY%2C730%20E.%2034TH%20ST%2C+HIBBING%2C+MN+55746,MN,55746,DEA,Oct2018,"730 E. 34TH ST, SUITE A, HIBBING, MN 55746"
ESSENTIA HEALTH INTERNATIONAL FALLS PHARMACY,2501 KEENAN DRIVE,SUITE A,"INTERNATIONAL FALLS, MN 56649",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20INTERNATIONAL%20FALLS%20PHARMACY%2C2501%20KEENAN%20DRIVE%2C+INTERNATIONAL%20FALLS%2C+MN+56649,MN,56649,DEA,Oct2018,"2501 KEENAN DRIVE, SUITE A, INTERNATIONAL FALLS, MN 56649"
ESSENTIA HEALTH VIRGINIA  PHARMACY,1101 9TH ST NO.,SUITE A,"VIRGINIA, MN 55792",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20VIRGINIA%20%20PHARMACY%2C1101%209TH%20ST%20NO.%2C+VIRGINIA%2C+MN+55792,MN,55792,DEA,Oct2018,"1101 9TH ST NO., SUITE A, VIRGINIA, MN 55792"
GRAND ITASCA PHARMACY,1601 GOLF COURSE ROAD,,"GRAND RAPIDS, MN 55744",http://maps.google.com/maps?q=GRAND%20ITASCA%20PHARMACY%2C1601%20GOLF%20COURSE%20ROAD%2C+GRAND%20RAPIDS%2C+MN+55744,MN,55744,DEA,Oct2018,"1601 GOLF COURSE ROAD, GRAND RAPIDS, MN 55744"
P H S INDIAN HOSPITAL,ADMIN OFFICER,425 7TH ST NW,"CASS LAKE, MN 56633",http://maps.google.com/maps?q=P%20H%20S%20INDIAN%20HOSPITAL%2CADMIN%20OFFICER%2C+CASS%20LAKE%2C+MN+56633,MN,56633,DEA,Oct2018,"ADMIN OFFICER, 425 7TH ST NW, CASS LAKE, MN 56633"
THRIFTY WHITE PHARMACY #728,1105 S POKEGAMA AVENUE,,"GRAND RAPIDS, MN 55744",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C1105%20S%20POKEGAMA%20AVENUE%2C+GRAND%20RAPIDS%2C+MN+55744,MN,55744,DEA,Oct2018,"1105 S POKEGAMA AVENUE, GRAND RAPIDS, MN 55744"
THRIFTY WHITE PHARMACY #741,3517 E. BELTLINE,,"HIBBING, MN 55746",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C3517%20E.%20BELTLINE%2C+HIBBING%2C+MN+55746,MN,55746,DEA,Oct2018,"3517 E. BELTLINE, HIBBING, MN 55746"
LEWIS FAMILY DRUG #31,109 S MAIN ST,,"MILBANK, SD 57252",http://maps.google.com/maps?q=LEWIS%20FAMILY%20DRUG%2C109%20S%20MAIN%20ST%2C+MILBANK%2C+SD+57252,SD,57252,DEA,Oct2018,"109 S MAIN ST, MILBANK, SD 57252"
"AMERICAN DRUG STORES DELAWARE, L.L.C.",2425 13TH AVENUE SOUTH,,"FARGO, ND 58103",http://maps.google.com/maps?q=AMERICAN%20DRUG%20STORES%20DELAWARE%20LLC%2C2425%2013TH%20AVENUE%20SOUTH%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"2425 13TH AVENUE SOUTH, FARGO, ND 58103"
CORNER DRUG STORE OF WAHPETON INC,619 DAKOTA AVENUE,,"WAHPETON, ND 58075",http://maps.google.com/maps?q=CORNER%20DRUG%20STORE%20OF%20WAHPETON%20INC%2C619%20DAKOTA%20AVENUE%2C+WAHPETON%2C+ND+58075,ND,58075,DEA,Oct2018,"619 DAKOTA AVENUE, WAHPETON, ND 58075"
CORNWELL DRUG,P. O. BOX 490,701 MAIN STREET,"WEBSTER, SD 57274",http://maps.google.com/maps?q=CORNWELL%20DRUG%2CP.%20O.%20BOX%20490%2C+WEBSTER%2C+SD+57274,SD,57274,DEA,Oct2018,"P. O. BOX 490, 701 MAIN STREET, WEBSTER, SD 57274"
COTEAU DES PRAIRIES HOSPITAL,205 ORCHARD DRIVE,,"SISSETON, SD 57262",http://maps.google.com/maps?q=COTEAU%20DES%20PRAIRIES%20HOSPITAL%2C205%20ORCHARD%20DRIVE%2C+SISSETON%2C+SD+57262,SD,57262,DEA,Oct2018,"205 ORCHARD DRIVE, SISSETON, SD 57262"
DAKOTA CLINIC PHARMACY,1702 SOUTH UNIVERSITY DR,,"FARGO, ND 58103",http://maps.google.com/maps?q=DAKOTA%20CLINIC%20PHARMACY%2C1702%20SOUTH%20UNIVERSITY%20DR%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"1702 SOUTH UNIVERSITY DR, FARGO, ND 58103"
DAKOTA CLINIC PHARMACY ON 32 AVENUE,3000 32 AVENUE S,,"FARGO, ND 58103",http://maps.google.com/maps?q=DAKOTA%20CLINIC%20PHARMACY%20ON%20%20AVENUE%2C3000%2032%20AVENUE%20S%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"3000 32 AVENUE S, FARGO, ND 58103"
ESSENTIA HEALTH DL PHARMACY,211 FRAZEE ST E,,"DETROIT LAKES, MN 56501",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20DL%20PHARMACY%2C211%20FRAZEE%20ST%20E%2C+DETROIT%20LAKES%2C+MN+56501,MN,56501,DEA,Oct2018,"211 FRAZEE ST E, DETROIT LAKES, MN 56501"
FAMILY HEALTHCARE PHARMACY,NDSU,301 NP AVENUE,"FARGO, ND 58102",http://maps.google.com/maps?q=FAMILY%20HEALTHCARE%20PHARMACY%2CNDSU%2C+FARGO%2C+ND+58102,ND,58102,DEA,Oct2018,"NDSU, 301 NP AVENUE, FARGO, ND 58102"
FAMILY HEALTHCARE PHARMACY SOUTH,4025 9TH AVENUE SOUTH,,"FARGO, ND 58103",http://maps.google.com/maps?q=FAMILY%20HEALTHCARE%20PHARMACY%20SOUTH%2C4025%209TH%20AVENUE%20SOUTH%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"4025 9TH AVENUE SOUTH, FARGO, ND 58103"
HANKINSON DRUG,323 SOUTH MAIN AVENUE,PO BOX 160,"HANKINSON, ND 58041",http://maps.google.com/maps?q=HANKINSON%20DRUG%2C323%20SOUTH%20MAIN%20AVENUE%2C+HANKINSON%2C+ND+58041,ND,58041,DEA,Oct2018,"323 SOUTH MAIN AVENUE, PO BOX 160, HANKINSON, ND 58041"
INHEALTH SPECIALTY PHARMACY,2345 25TH ST. S.,,"FARGO, ND 58103",http://maps.google.com/maps?q=INHEALTH%20SPECIALTY%20PHARMACY%2C2345%2025TH%20ST.%20S.%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"2345 25TH ST. S., FARGO, ND 58103"
MEDICAL PHARMACY SOUTH,4151 45TH ST SO,,"FARGO, ND 58104",http://maps.google.com/maps?q=MEDICAL%20PHARMACY%20SOUTH%2C4151%2045TH%20ST%20SO%2C+FARGO%2C+ND+58104,ND,58104,DEA,Oct2018,"4151 45TH ST SO, FARGO, ND 58104"
SANFORD PHARMACY BROADWAY,737 BROADWAY,,"FARGO, ND 58102",http://maps.google.com/maps?q=SANFORD%20PHARMACY%20BROADWAY%2C737%20BROADWAY%2C+FARGO%2C+ND+58102,ND,58102,DEA,Oct2018,"737 BROADWAY, FARGO, ND 58102"
SANFORD PHARMACY MEDICAL CENTER FARGO,5225 23RD AVE S,,"FARGO, ND 58104",http://maps.google.com/maps?q=SANFORD%20PHARMACY%20MEDICAL%20CENTER%20FARGO%2C5225%2023RD%20AVE%20S%2C+FARGO%2C+ND+58104,ND,58104,DEA,Oct2018,"5225 23RD AVE S, FARGO, ND 58104"
SANFORD PHARMACY SOUTH UNIVERSITY,1720 SOUTH UNIVERSITY DRIVE,,"FARGO, ND 58103",http://maps.google.com/maps?q=SANFORD%20PHARMACY%20SOUTH%20UNIVERSITY%2C1720%20SOUTH%20UNIVERSITY%20DRIVE%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"1720 SOUTH UNIVERSITY DRIVE, FARGO, ND 58103"
SEIP PRESCRIPTION SHOPPE #12,5675 26TH AVE SOUTH SUITE 136A,,"FARGO, ND 58104",http://maps.google.com/maps?q=SEIP%20PRESCRIPTION%20SHOPPE%2C5675%2026TH%20AVE%20SOUTH%20SUITE%20136A%2C+FARGO%2C+ND+58104,ND,58104,DEA,Oct2018,"5675 26TH AVE SOUTH SUITE 136A, FARGO, ND 58104"
SOUTHPOINTE PHARMACY,2400 32ND AVE S,,"FARGO, ND 58103",http://maps.google.com/maps?q=SOUTHPOINTE%20PHARMACY%2C2400%2032ND%20AVE%20S%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"2400 32ND AVE S, FARGO, ND 58103"
THRIFTY DRUG SOUTHGATE,1532 32ND AVENUE SOUTH,,"FARGO, ND 58103",http://maps.google.com/maps?q=THRIFTY%20DRUG%20SOUTHGATE%2C1532%2032ND%20AVENUE%20SOUTH%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"1532 32ND AVENUE SOUTH, FARGO, ND 58103"
THRIFTY WHITE DRUG #23,808 WASHINGTON AVE STE 29,,"DETROIT LAKES, MN 56501",http://maps.google.com/maps?q=THRIFTY%20WHITE%20DRUG%2C808%20WASHINGTON%20AVE%20STE%2029%2C+DETROIT%20LAKES%2C+MN+56501,MN,56501,DEA,Oct2018,"808 WASHINGTON AVE STE 29, DETROIT LAKES, MN 56501"
THRIFTY WHITE PHARMACY #039,1401 33RD STREET SOUTHWEST,,"FARGO, ND 58103",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C1401%2033RD%20STREET%20SOUTHWEST%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"1401 33RD STREET SOUTHWEST, FARGO, ND 58103"
THRIFTY WHITE PHARMACY #046,1100 13TH AVENUE EAST,,"WEST FARGO, ND 58078",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C1100%2013TH%20AVENUE%20EAST%2C+WEST%20FARGO%2C+ND+58078,ND,58078,DEA,Oct2018,"1100 13TH AVENUE EAST, WEST FARGO, ND 58078"
THRIFTY WHITE PHARMACY #068,4255 30TH AVE S,,"FARGO, ND 58104",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C4255%2030TH%20AVE%20S%2C+FARGO%2C+ND+58104,ND,58104,DEA,Oct2018,"4255 30TH AVE S, FARGO, ND 58104"
THRIFTY WHITE PHARMACY #075,387 11TH ST S OFC 2,,"WAHPETON, ND 58075",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C387%2011TH%20ST%20S%20OFC%202%2C+WAHPETON%2C+ND+58075,ND,58075,DEA,Oct2018,"387 11TH ST S OFC 2, WAHPETON, ND 58075"
THRIFTY WHITE PHARMACY #735,111 W VERNON AVE,,"FERGUS FALLS, MN 56537",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C111%20W%20VERNON%20AVE%2C+FERGUS%20FALLS%2C+MN+56537,MN,56537,DEA,Oct2018,"111 W VERNON AVE, FERGUS FALLS, MN 56537"
TRUMM DRUG PARKERS PRAIRIE,114 EAST SOO ST,,"PARKERS PRAIRIE, MN 56361",http://maps.google.com/maps?q=TRUMM%20DRUG%20PARKERS%20PRAIRIE%2C114%20EAST%20SOO%20ST%2C+PARKERS%20PRAIRIE%2C+MN+56361,MN,56361,DEA,Oct2018,"114 EAST SOO ST, PARKERS PRAIRIE, MN 56361"
W W INC,DBA THE MEDICINE SHOPPE,1605 SOUTH UNIVERSITY DRIVE,"FARGO, ND 58103",http://maps.google.com/maps?q=W%20W%20INC%2CDBA%20THE%20MEDICINE%20SHOPPE%2C+FARGO%2C+ND+58103,ND,58103,DEA,Oct2018,"DBA THE MEDICINE SHOPPE, 1605 SOUTH UNIVERSITY DRIVE, FARGO, ND 58103"
WAHPETON DRUG CO,508 DAKOTA AVE,,"WAHPETON, ND 58075",http://maps.google.com/maps?q=WAHPETON%20DRUG%20CO%2C508%20DAKOTA%20AVE%2C+WAHPETON%2C+ND+58075,ND,58075,DEA,Oct2018,"508 DAKOTA AVE, WAHPETON, ND 58075"
WOODROW WILSON KEEBLE MEMORIAL HEALTH CARE CTR,100 LAKE TRAVERSE DR,ATTN: PHARMACY,"SISSETON, SD 57262",http://maps.google.com/maps?q=WOODROW%20WILSON%20KEEBLE%20MEMORIAL%20HEALTH%20CARE%20CTR%2C100%20LAKE%20TRAVERSE%20DR%2C+SISSETON%2C+SD+57262,SD,57262,DEA,Oct2018,"100 LAKE TRAVERSE DR, ATTN: PHARMACY, SISSETON, SD 57262"
THRIFTY WHITE PHARMACY #769,2000 PAUL BUNYAN DRIVE NW,,"BEMIDJI, MN 56601",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C2000%20PAUL%20BUNYAN%20DRIVE%20NW%2C+BEMIDJI%2C+MN+56601,MN,56601,DEA,Oct2018,"2000 PAUL BUNYAN DRIVE NW, BEMIDJI, MN 56601"
SANFORD PHARMACY 1611 ANNE ST,1611 ANNE ST NW STE 1,,"BEMIDJI, MN 56601",http://maps.google.com/maps?q=SANFORD%20PHARMACY%20%20ANNE%20ST%2C1611%20ANNE%20ST%20NW%20STE%201%2C+BEMIDJI%2C+MN+56601,MN,56601,DEA,Oct2018,"1611 ANNE ST NW STE 1, BEMIDJI, MN 56601"
THRIFTY WHITE PHARMACY #746,31 N MAIN,PO BOX F,"BAGLEY, MN 56621",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C31%20N%20MAIN%2C+BAGLEY%2C+MN+56621,MN,56621,DEA,Oct2018,"31 N MAIN, PO BOX F, BAGLEY, MN 56621"
USPHS INDIAN HEALTH CENTER,WHITE EARTH,40520 CO. HWY 34,"OGEMA, MN 56569",http://maps.google.com/maps?q=USPHS%20INDIAN%20HEALTH%20CENTER%2CWHITE%20EARTH%2C+OGEMA%2C+MN+56569,MN,56569,DEA,Oct2018,"WHITE EARTH, 40520 CO. HWY 34, OGEMA, MN 56569"
ALTRU CLINIC PHARMACY - FAMILY MED CTR INC,1380 S COLUMBIA RD,,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=ALTRU%20CLINIC%20PHARMACY%20%20FAMILY%20MED%20CTR%20INC%2C1380%20S%20COLUMBIA%20RD%2C+GRAND%20FORKS%2C+ND+58201,ND,58201,DEA,Oct2018,"1380 S COLUMBIA RD, GRAND FORKS, ND 58201"
ALTRU HEALTH SYSTEM,1200 S COLUMBIA RD,,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=ALTRU%20HEALTH%20SYSTEM%2C1200%20S%20COLUMBIA%20RD%2C+GRAND%20FORKS%2C+ND+58201,ND,58201,DEA,Oct2018,"1200 S COLUMBIA RD, GRAND FORKS, ND 58201"
"AMERICAN DRUG STORES DELAWARE, L.L.C.",1950 32ND AVE. S,,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=AMERICAN%20DRUG%20STORES%20DELAWARE%20LLC%2C1950%2032ND%20AVE.%20S%2C+GRAND%20FORKS%2C+ND+58201,ND,58201,DEA,Oct2018,"1950 32ND AVE. S, GRAND FORKS, ND 58201"
AVERA GRASSLAND PHARMACY,1900 GRASSLAND DRIVE,SUITE 101,"MITCHELL, SD 57301",http://maps.google.com/maps?q=AVERA%20GRASSLAND%20PHARMACY%2C1900%20GRASSLAND%20DRIVE%2C+MITCHELL%2C+SD+57301,SD,57301,DEA,Oct2018,"1900 GRASSLAND DRIVE, SUITE 101, MITCHELL, SD 57301"
BUDGET DRUG,"2015 LIBRARY CIRCLE, #102",,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=BUDGET%20DRUG%2C2015%20LIBRARY%20CIRCLE%2C%20#102%2C+GRAND%20FORKS%2C+ND+58201,ND,58201,DEA,Oct2018,"2015 LIBRARY CIRCLE, #102, GRAND FORKS, ND 58201"
DRAYTON DRUG,104 E HWY 66,,"DRAYTON, ND 58225",http://maps.google.com/maps?q=DRAYTON%20DRUG%2C104%20E%20HWY%2066%2C+DRAYTON%2C+ND+58225,ND,58225,DEA,Oct2018,"104 E HWY 66, DRAYTON, ND 58225"
EMBRACE PHARMACY INC.,2424 32ND AVE S  SUITE 101B,,"GRAND FORKS, ND 58201",http://maps.google.com/maps?q=EMBRACE%20PHARMACY%20INC%2C2424%2032ND%20AVE%20S%20%20SUITE%20101B%2C+GRAND%20FORKS%2C+ND+58201,ND,58201,DEA,Oct2018,"2424 32ND AVE S SUITE 101B, GRAND FORKS, ND 58201"
FAMILY MEDICINE RESIDENCY PHARMACY,725 HAMLINE ST,,"GRAND FORKS, ND 58203",http://maps.google.com/maps?q=FAMILY%20MEDICINE%20RESIDENCY%20PHARMACY%2C725%20HAMLINE%20ST%2C+GRAND%20FORKS%2C+ND+58203,ND,58203,DEA,Oct2018,"725 HAMLINE ST, GRAND FORKS, ND 58203"
