Data FY,OPDIV,CFDA Num,CFDA Program Title,,State,Award Number,,Award Title,,Award Code,,Budget Year,Action Date,Recipient Name,,ZIP Code,Award Amount
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MA,U18HS025299,,Improving Child Health and Healthcare through Dissemination and Implementation of Pediatric Quality Measures,,000,,2,10/17/2017,CHILDREN'S HOSPITAL CORPORATION,,02115-5724,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,NY,K08HS023898,,Improving Metformin Utilization And Diabetes Control Through Patient-Centered Outcomes Research,,000,,3,11/3/2017,"CORNELL UNIVERSITY, MEDICAL COLLEGE",,10021,"$75,832"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,WI,R18HS024490,,Improving Over-the-Counter Medication Safety for Older Adults,,000,,2,10/30/2017,UNIVERSITY OF WISCONSIN SYSTEM/BOARD OF REGENTS,,53715-1218,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,CA,R01HS025429,,Improving diabetes and depression self-management via adaptive mobile messaging,,000,,1,12/15/2017,"UNIVERSITY OF CALIFORNIA, REGENTS",,94704,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,K08HS023876,,Improving pediatric liver transplant allocation,,000,,3,11/7/2017,JOHNS HOPKINS UNIVERSITY,,21218-3637,"$78,624"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MA,K01HS023680,,Improving surgical decision-making in young women with breast cancer,,000,,3,11/7/2017,DANA-FARBER CANCER INSTITUTE,,02115-6013,"$59,574"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,R36HS025089,,Infection Control Implications of Heterogeneous Resistance Mechanisms in Carbapenem-resistant Enterobacteriaceae (CRE),,000,,1,11/10/2017,JOHNS HOPKINS UNIVERSITY,,21218-3637,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MA,R18HS023236,,Leveraging a national academic detailing resource to improve clinical decisions,,000,,4,11/7/2017,BRIGHAM & WOMEN`S HOSPITAL,,02115-6114,"$245,521"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MA,R03HS022112,,Measuring Effects of Antihypertensive Medication Adherence on BP levels through B,,000,,2,10/20/2017,HARVARD UNIVERSITY PRESIDENT & FELLOWS,,02138,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TX,R01HS024406,,Measuring Occurrence of and Disparities in Dental Clinic Adverse Events,,000,,1,10/17/2017,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,,77225-0036,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MA,K12HS022986,,Mentored Career Development for Child and Family Centered Outcomes Research,,000,,4,11/9/2017,CHILDREN'S HOSPITAL CORPORATION,,02115-5724,"$400,355"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TX,R25HS023214,,Methods Training in Patient-Centered Cancer Outcomes Research,,000,,4,11/1/2017,"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HOSP/TUM INS",,77030,"$246,329"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,OH,R13HS024249,,Methods and Measures of Improving Healthcare Value,,000,,3,1/5/2018,CHILDREN`S HOSPITAL MEDICAL CENTER,,45229,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,IL,R18HS023921,,Midwest Small Practice Care Transformation Research Alliance,,000,,3,11/22/2017,NORTHWESTERN UNIVERSITY,,60208-0001,"$2,438,675"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,NC,R00HS022189,,National Utilization Patterns of Oncotype DX in Early Stage Breast Cancer,,000,,5,11/3/2017,DUKE UNIVERSITY,,27708,"$124,439"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,IL,K12HS023011,,Northwestern University Patient-centered Intervention and Engagement Training,,000,,4,11/20/2017,NORTHWESTERN UNIVERSITY,,60208-0001,"$405,205"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,GA,R03HS024809,,Novel-Citation Based Literature Search Method,,000,,1,11/22/2017,EMORY UNIVERSITY,,30322-1048,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,OR,K12HS022981,,Oregon Patient Centered Outcomes Research K12 Program,,000,,4,11/7/2017,OREGON HEALTH & SCIENCE UNIVERSITY,,97239-3011,"$407,484"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,CO,R00HS022198,,Organizational Interventions for SSI Prevention in Pediatric Spinal Surgery,,000,,5,11/7/2017,UNIVERSITY OF COLORADO DENVER,,80045-0508,"$124,498"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,PA,R18HS023210,,PA SPREAD: Spreading Quality Improvement Infrastructure across Pennsylvania,,000,,4,11/7/2017,MILTON S HERSHEY MEDICAL CENTER,,17033-2360,"$247,693"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,R24HS022135,,PATIENTS: PATient-centered Involvement in Evaluating effectivNess of Treatment,,003,,5,1/5/2018,UNIVERSITY OF MARYLAND BALTIMORE PROFESSIONAL SCHOOLS,,21201,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,R24HS022135,,PATIENTS: PATient-centered Involvement in Evaluating effectivNess of Treatment,,002,,5,12/14/2017,UNIVERSITY OF MARYLAND BALTIMORE PROFESSIONAL SCHOOLS,,21201,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,R24HS022135,,PATIENTS: PATient-centered Involvement in Evaluating effectivNess of Treatment,,001,,5,11/8/2017,UNIVERSITY OF MARYLAND BALTIMORE PROFESSIONAL SCHOOLS,,21201,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,R24HS022135,,PATIENTS: PATient-centered Involvement in Evaluating effectivNess of Treatment,,000,,4,11/8/2017,UNIVERSITY OF MARYLAND BALTIMORE PROFESSIONAL SCHOOLS,,21201,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TX,R24HS022134,,Patient Centered Outcomes Research in the Elderly,,000,,5,11/7/2017,"UNIVERSITY OF TEXAS, MEDICAL BRANCH AT GALVESTON",,77550,"$500,002"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TX,K08HS024122,,Patient-Centered Comparative Effectiveness of Colorectal Cancer Surveillance in IBD,,000,,3,11/7/2017,BAYLOR COLLEGE OF MEDICINE,,77030,"$76,680"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,PA,K12HS022989,,Patient-Centered Outcomes Research (PCOR) Scholars Program,,000,,4,11/10/2017,UNIVERSITY OF PITTSBURGH,,15213,"$375,291"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MA,K08HS024596,,Patient-Perceived Breakdowns in Care: Informing Physician Responses and Improvements in Healthcare Delivery,,000,,2,11/3/2017,UNIVERSITY OF MASSACHUSETTS,,01003,"$72,744"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,NY,R01HS024713,,Providing Evidence and Developing a Toolkit to Accelerate the Adoption of Patient Photographs in Electronic Health Records,,000,,1,10/25/2017,"COLUMBIA UNIVERSITY, SCHOOL OF ARTS & SCIENCES",,10027,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TX,R03HS024810,,Rapid PCR to Guide Antibiotic Therapy at the Time of Prostate Biopsy,,000,,1,11/22/2017,UNIVERSITY OF TEXAS HEALTH SCIENCE CTR AT SAN ANTONIO,,78229-3901,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,GA,R21HS021799,,Relieving Anxiety in Children Undergoing Radiation Therapy though Virtual Prepara,,000,,2,11/9/2017,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION,,30303,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,DC,R13HS018888,,"Research Insights: A Conference Grant Proposal to Disseminate Research on Health Care Costs, Organizations, Markets and Productivity",,000,,7,12/19/2017,ACADEMY FOR HEALTH SERVICES RESEARCH & HEALTH POLICY,,20036,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,VA,R18HS023913,,Restoring Primary Care in Virginia:  PCOR Learning as a Pathway to Value,,000,,3,11/1/2017,VIRGINIA COMMONWEALTH UNIVERSITY,,23284-9071,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,NJ,R18HS023258,,SMINET: Applying Evidence to Improve Care and Outcomes in Severe Mental Illness,,000,,4,11/22/2017,RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,,08901-8559,"$458,584"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MD,K08HS022932,,Shared Decision-Making and Outcomes in Pediatric Sleep-Disordered Breathing,,000,,4,11/1/2017,JOHNS HOPKINS UNIVERSITY,,21218-3637,"$78,564"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,CO,R18HS023904,,Southwest Health Extension Partnership to Enhance Research Dissemination (SHEPERD),,000,,3,11/8/2017,UNIVERSITY OF COLORADO DENVER,,80045-0508,"$2,441,427"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,OH,R03HS025047,,Supporting Systematic Review Production with Article Similarity Network Visualization,,000,,1,10/20/2017,OHIO STATE UNIVERSITY,,43210-1209,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,CA,R01HS025165,,Synergies and Sequencing in Delivery and Payment Reform: Understanding What Works,,001,,2,12/13/2017,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,,94143,"$281,482"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,MI,R01HS025165,,Synergies and Sequencing in Delivery and Payment Reform: Understanding What Works,,000,,1,12/13/2017,UNIVERSITY OF MICHIGAN,,48109-1271,"-$281,482"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,NY,R01HS025198,,TRANSFORM DEPCARE: A Theoretical approach to improving patient engagement and shared decision making for minorities in collaborative depression care,,000,,1,10/19/2017,"COLUMBIA UNIVERSITY, SCHOOL OF ARTS & SCIENCES",,10027,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,WA,R18HS023908,,The Northwest Coalition for Primary Care Practice Support,,000,,3,11/20/2017,GROUP HEALTH COOPERATIVE OF PUGET SOUND,,98101,"$1,566,468"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,IL,K12HS023007,,The University of Chicago Patient Centered Outcomes Research K12 Training Program,,000,,4,11/7/2017,UNIVERSITY OF CHICAGO,,60637-2801,"$324,728"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TN,K12HS022990,,"The Vanderbilt PCOR Career Knowledge, Education and Training Program",,000,,4,11/2/2017,VANDERBILT UNIVERSITY MEDICAL CENTER,,372320011,"$331,150"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,WA,R18HS022458,,Translating simulation-based team leadership training into patient-level outcomes,,000,,1,12/7/2017,UNIVERSITY OF WASHINGTON,,98105,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,AL,K12HS023009,,UAB K12 in Patient Centered Outcomes Research,,000,,4,11/10/2017,UNIVERSITY OF ALABAMA AT BIRMINGHAM,,35294,"$500,000"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,WA,K12HS022982,,UW Patient-Centered Outcomes Research Career Development Program K12 2014 2019,,001,,4,12/19/2017,UNIVERSITY OF WASHINGTON,,98105,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,WA,K12HS022982,,UW Patient-Centered Outcomes Research Career Development Program K12 2014 2019,,000,,4,11/3/2017,UNIVERSITY OF WASHINGTON,,98105,"$344,099"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,UT,K08HS023320,,Using CER to Improve Antibiotic Prescribing and Outcomes in Children,,000,,4,11/7/2017,UNIVERSITY OF UTAH,,84112-9023,"$80,082"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,NY,R18HS023922,,Using practice facilitation in primary care settings to reduce risk factors for cardiovascular disease,,000,,3,11/1/2017,NEW YORK UNIVERSITY MEDICAL CENTER,,10016,"$2,476,705"
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,TX,R03HS025548,,Validity assessment of a real-time indicator of attentional load and task-induced fatigue in the MIS environment,,000,,1,11/8/2017,TEXAS TECH UNIVERSITY,,79409,$0
2018,AHRQ,93225,"National Research Service Awards, Health Services Research Training",,CT,T32HS017589,,Yale Training Program in Health Services Research,,000,,10,12/19/2017,YALE UNIVERSITY,,06520,$0
2018,AHRQ,93226,"Research on Healthcare Costs, Quality and Outcomes ",,CT,K12HS023000,,Yale-CORE Career Development Program in Patient-Centered Outcomes Research,,000,,4,11/7/2017,YALE UNIVERSITY,,06520,"$358,387"
2018,CDC,93136,Injury Prevention and Control Research and State and Community Based Programs,,OH,R49CE002106,,(CDC R49) Center for Injury Research and Policy,,000,,5,12/22/2017,Research Institute at Nationwide`s Children`s Hospital,,43205,$0
2018,CDC,93270,Adult Viral Hepatities Prevention and  Control,,LA,NU51PS005094,,"14. Area affected by Project: Statewide Increasing Hepatitis B & C Infection Detection, Care and treatment for Louisianians",,00,,2,10/22/2017,"LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUBLIC HEALTH",,70161,"$52,497"
2018,CDC,93262,Occupational Safety and Health Program,,MD,R13OH011135,,2016 U.S. Fire Service Technology Summit,,000,,1,11/21/2017,National Fallen Firefighters Foundation,,21727,$0
2018,CDC,93116,Project Grants and Cooperative Agreements for Tuberculosis Control Programs,,PA,NU52PS004707,,"2018 Pennsylvania Department of Health, TB Elimination and Laboratory",,00,,4,12/19/2017,PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,,17101,"$225,633"
2018,CDC,93136,Injury Prevention and Control Research and State and Community Based Programs,,UT,U01CE002855,,A Multi-State Integrated Data Approach to Analyzing Older Occupant Motor Vehicle Crash and Injury Risk Factors,,000,,1,10/20/2017,UNIVERSITY OF UTAH,,84112-9023,$0
2018,CDC,93136,Injury Prevention and Control Research and State and Community Based Programs,,UT,U01CE002855,,A Multi-State Integrated Data Approach to Analyzing Older Occupant Motor Vehicle Crash and Injury Risk Factors,,001,,1,11/22/2017,UNIVERSITY OF UTAH,,84112-9023,$0
2018,CDC,93262,Occupational Safety and Health Program,,IA,R01OH010238,,A Nanoparticle Respiratory Dose Sampler for Metal-Based Nanoparticles,,000,,4,10/18/2017,UNIVERSITY OF IOWA,,52242,$0
2018,CDC,93136,Injury Prevention and Control Research and State and Community Based Programs,,NC,U01CE002842,,A Randomized Trial of Wise Guys: The Next Level,,000,,2,12/15/2017,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,,27599-2319,$0
2018,CDC,93061,Innovations in Applied Public Health Research,,OH,R03SH000046,,A Semi-parametric Approach to Mitigate Lagged Selection Bias in Trend Studies,,000,,2,12/19/2017,OHIO STATE UNIVERSITY,,43210-1209,$0
2018,CDC,93940,HIV Prevention Activities_Health Department Based,,MD,NU62PS924555,,A demonstration project for HIV/STD Prevention Programs to help implement a systems-wide organizational trauma-informed approach and cultural shift to support client health and well-being.,,00,,1,12/14/2017,BALTIMORE CITY HEALTH DEPARTMENT,,21202,"$1,059,448"
2018,CDC,93943,Epidemiologic Research Studies of Acquired Immunodeficiency Syndrome (AIDS) and Human Immunodeficiency Virus (HIV) Infection in Selected Population G,,Other,U01PS003326,,ADDRESSING TB CONTROL AND LUNG HEALTH ACTIVITIES THROUGH THE VIETNAM NATIONAL LUN,,000,,5,11/1/2017,Vietnam National Lung Hospital,,,$0
2018,CDC,93977,Preventive Health Services_Sexually Transmitted Diseases Control Grants,,VT,NH25PS004361,,ADDRESSNG THE IMPCT OF STD IN VERMONT THRU IMPRVG STD PROGMG,,00,,5,12/17/2017,VT ST AGENCY FOR HUMAN SERVICES,,05676,"$71,287"
2018,CDC,93270,Adult Viral Hepatities Prevention and  Control,,DC,NU51PS004079,,ADULT VIRAL HEPATITIS PREVENTION COORDINATOR ENHANCED VIRAL HEPATITIS SURVEILLANC,,02,,4,11/2/2017,DC DEPARTMENT OF HUMAN SERVICES,,20032,"-$3,559"
2018,CDC,93940,HIV Prevention Activities_Health Department Based,,WV,NU62PS924553,,AIDS/HIV Preventive Activities,,00,,1,12/14/2017,WV ST DEPARTMENT OF HEALTH AND HUMAN RESOURCES,,25301,"$274,344"
2018,CDC,93977,Preventive Health Services_Sexually Transmitted Diseases Control Grants,,AK,NH25PS004367,,ALASKA STD AAPPS 2014 APPLICATION,,00,,5,12/17/2017,AK ST DHSS,,99811,"$143,405"
2018,CDC,93161,Health Program for Toxic Substances and Disease Registry,,Other,R01TS000242,,ALS Risk in Latin Americans- A population based case control comparative study with 3 European population based cohorts.,,001,,1,11/9/2017,RINITY COLLEGE DUBLIN,,,$0
2018,CDC,93161,Health Program for Toxic Substances and Disease Registry,,Other,R01TS000242,,ALS Risk in Latin Americans- A population based case control comparative study with 3 European population based cohorts.,,000,,2,11/8/2017,RINITY COLLEGE DUBLIN,,,$0
2018,CDC,93283,The Affordable Care Act: Centers for Disease Control and Prevention_Investigations and Technical Assistance ,,DC,NH13DD000957,,AMCHP ANNUAL CONFERENCE 2013,,01,,1,10/19/2017,ASSOCIATION OF MATERNAL & CHILD HEALTH PROGRAMS,,20036-2435,-$273
2018,CDC,93067,Global AIDS,,MD,NU2GPS001799,,APHL'S PARTNERSHIP WITH HHS/CDC TO ASSIST PEPFAR BUILD QUALITY LABORATORY CAPACIT,,08,,5,11/1/2017,ASSN OF PUBLIC HEALTH LABORATORIES,,20910,"-$865,624"
2018,CDC,93322,CSELS Partnerships: Enhancing Public Health laboratories,,MD,NU60OE000103,,APHL/CDC PARTNERSHIP: STRENGTHENING PUBLIC HEALTH LABORATORIES,,02,,3,10/20/2017,ASSN OF PUBLIC HEALTH LABORATORIES,,20910,$0
2018,CDC,93073,"Birth Defects and Dev
elopmental Disabilities - Prevention and Surveillance",,AR,NU53DD001163,,AR ADDM SY2014 & SY2016,,00,,4,12/18/2017,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,,72205-7101,"$450,000"
2018,CDC,93073,"Birth Defects and Dev
elopmental Disabilities - Prevention and Surveillance",,AZ,NU53DD001162,,ARIZONA DEVELOPMENTAL DISABILITIES SURVEILLANCE PROGRAM (ADDSP),,00,,4,12/18/2017,"Arizona Board of Regents, University of Arizona",,85721,"$550,000"
2018,CDC,93977,Preventive Health Services_Sexually Transmitted Diseases Control Grants,,NY,NH25PS004347,,"ASSMT, ASSRNCE & PLCY INITIATIVES TO IMPRV STD PREV IN NY STATE",,00,,5,12/17/2017,NY ST DEPT OF HEALTH,,12237,"$427,525"
2018,CDC,93070,Environmental Public Health and Emergency Response,,DC,NUE2EH000960,,ASTHO WILL ADVANCE AND PROMOTE HIAP IN S/T HLTH AGENCIES BY EDUCATING,,05,,5,11/9/2017,ASSOCIATION OF STATE & TERRITORIAL HEALTH OFFICIALS,,20005,"-$32,595"
2018,CDC,93240,State Capacity Building,,TX,NU61TS000153,,ATSDR's Partnership to Promote Localized Efforts To Reduce Environmental Exposure,,01,,6,10/20/2017,TX DEPT OF STATE HEALTH SERVICES,,78756-3101,"-$132,408"
2018,CDC,93240,State Capacity Building,,ID,NU61TS000174,,ATSDR's Partnership to Promote Localized Efforts To Reduce Environmental Exposure,,02,,6,10/20/2017,ID ST DEPARTMENT OF HEALTH & WELFARE,,83720-0001,"-$40,132"
2018,CDC,93073,"Birth Defects and Dev
elopmental Disabilities - Prevention and Surveillance",,MN,NU53DD001171,,AUTISM SPECTRUM DISORDERS AND INTELLECTUAL DISABILITY PREVALENCE PROJECTS IN MINNESOTA (HENNEPINAND RAMSEY COUNTIES),,00,,4,12/20/2017,UNIVERSITY OF MINNESOTA,,55455,"$450,000"
2018,CDC,93116,Project Grants and Cooperative Agreements for Tuberculosis Control Programs,,PW,NU52PS910170,,"Accelerating the Prevention and Control of HIV, Viral Hepatitis, STDs and TB in the U.S.-Affiliated Pacific Islands - 2018",,00,,1,12/4/2017,"REPUBLIC OF PALAU, BUREAU OF HEALTH SEVICES",,96940,"$199,668"
2018,CDC,93270,Adult Viral Hepatities Prevention and  Control,,IL,NU51PS005077,,Adult Viral Hepatitis Prevention and Control,,00,,2,10/22/2017,CHICAGO DEPARTMENT OF HEALTH,,60604,"$50,669"
2018,CDC,93270,Adult Viral Hepatities Prevention and  Control,,LA,NU51PS004049,,Adult Viral Hepatitis Prevention and Surveillance for Louisianians,,02,,4,11/8/2017,"LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUBLIC HEALTH",,70161,"-$15,032"
2018,CDC,93067,Global AIDS,,Other,NU2GGH001977,,"Advancing Community-based HIV Test, Linkage to and Retention in Care to Achieve Epidemic Control in",,01,,2,12/27/2017,D.A.P.P NAMIBIA,,,"$600,000"
2018,CDC,93946,Cooperative Agreements to Support State-Based Safe Motherhood and Infant Health Initiative Programs ,,AL,U01DP006235,,Alabama Pregnancy Risk Assessment Monitoring System,,000,,2,11/7/2017,AL ST DEPARTMENT OF PUBLIC HEALTH,,36130-3017,$0
2018,CDC,93946,Cooperative Agreements to Support State-Based Safe Motherhood and Infant Health Initiative Programs ,,AL,U01DP006235,,Alabama Pregnancy Risk Assessment Monitoring System,,001,,2,11/7/2017,AL ST DEPARTMENT OF PUBLIC HEALTH,,36130-3017,$0
2018,CDC,93136,Injury Prevention and Control Research and State and Community Based Programs,,AL,NU17CE924859,,Alabama Violent Death Reporting System,,05,,1,11/17/2017,AL ST DEPARTMENT OF PUBLIC HEALTH,,36130-3017,"$240,368"
