name,source,address,postal,state,lat,lng,city
NEIGHBORHOOD LTC PHARMACY INC.,DEA,"5625 O ST, SUITE 101, LINCOLN, NE 68510",68510,NE,40.812978,-96.643233,LINCOLN
UNIV HEALTH CENTER PHARMACY,DEA,"1500 U ST, LINCOLN, NE 68588",68588,NE,40.81981,-96.69000319999999,LINCOLN
HELPING HANDS PHARMACY,DEA,"206 GAMBLE DRIVE, SUITE C, LINCOLNTON, NC 28092",28092,NC,35.47041980000001,-81.2353431,LINCOLNTON
EAGLE PHARMACY,DEA,"1404 S. MAIN ST, LINDALE, TX 75771",75771,TX,32.5027627,-95.4063142,LINDALE
WHITE DRUG #71,DEA,"121 NORTH BROADWAY, P.O. BOX 760, LINTON, ND 58552",58552,ND,,,LINTON
WHITE DRUG #72,DEA,"404 MAIN STREET, P.O. BOX 770, LISBON, ND 58054",58054,ND,46.44236799999999,-97.6817112,LISBON
KAISER PERMANENTE STONECREST,DEA,"MEDICAL CENTER PHARMACY, 8011 MALL PARKWAY, LITHONIA, GA 30038",30038,GA,,,LITHONIA
KAISER PANOLA MED OFFICE PHARMACY,DEA,"PANOLA MEDICAL OFFICE PHARMACY, 5440 HILLANDALE DRIVE, LITHONIA, GA 30058",30058,GA,33.7072219,-84.1679367,LITHONIA
MCELROY PHARMACY INC,DEA,"100 E MAIN ST, P.O. BOX 283, LITITZ, PA 17543",17543,PA,,,LITITZ
USAF- MEDICAL LOGISTICS OFFICER,DEA,"19TH MEDICAL GROUP, 1090 ARNOLD DRIVE, LITTLE ROCK AFB, AR 72099",72099,AR,34.8955609,-92.1498505,LITTLE ROCK AFB
WALGREEN CO.,DEA,"111 N BOWMAN RD, LITTLE ROCK, AR 72211",72211,AR,34.7549494,-92.4058206,LITTLE ROCK
KAISER,DEA,"DBA KAISER-PERMANENTE ARAPAHOE PHARMACY, 5555 E ARAPAHOE RD, LITTLETON, CO 80122",80122,CO,39.5963988,-104.9251047,LITTLETON
KAISER PERMANENTE PHRMCY #241,DEA,"3000 LAS POSITAS RD, LIVERMORE, CA 94550",94550,CA,37.70047479999999,-121.7632667,LIVERMORE
GKN RX INC,DEA,"1471 B STREET, SUITE:R, LIVINGSTON, CA 95334",95334,CA,37.3864727,-120.7220272,LIVINGSTON
HFMC - LIVONIA PHARMACY,DEA,"29200 SCHOOLCRAFT, LIVONIA, MI 48150",48150,MI,42.3844768,-83.3299943,LIVONIA
FARMINGTON DRUGS AND MEDICAL SUPPLIES,DEA,"20434 FARMINGTON ROAD, LIVONIA, MI 48152",48152,MI,42.438219,-83.375089,LIVONIA
TODAMAR INC DBA,DEA,"320 S TRANSIT ST, LOCKPORT, NY 14094",14094,NY,43.1587307,-78.6956636,LOCKPORT
WALGREEN CO.,DEA,"75 NORTH HAM LANE, LODI, CA 95242",95242,CA,38.1357457,-121.2892752,LODI
EBY DRUG STORE LOGAN INC,DEA,"103 NORTH 4TH AVE, P O BOX 187, LOGAN, IA 51546",51546,IA,41.6432516,-95.78656559999999,LOGAN
LOGAN CLINIC PHARMACY,DEA,"412 NORTH 200 EAST, LOGAN, UT 84321",84321,UT,41.7394172,-111.8288031,LOGAN
IHC HLTH CENTER PHCY-LOGAN,DEA,"1350 NORTH 500 EAST, LOGAN, UT 84341",84341,UT,41.75308440000001,-111.8210152,LOGAN
WALGREEN CO.,DEA,"4398 ATLANTA HWY, LOGANVILLE, GA 30052",30052,GA,,,LOGANVILLE
LOLO DRUG LLC,DEA,"103 GLACIER DRIVE, LOLO, MT 59847",59847,MT,,,LOLO
THIES LOMBARD PHARMACY INC,DEA,"805 S MAIN STREET, SUITE 8, LOMBARD, IL 60148",60148,IL,41.8707991,-88.0173609,LOMBARD
KAISER PERMANENTE LONE TREE OUTPATIENT,DEA,"10240 PARK MEADOWS DRIVE, LONE TREE, CO 80124",80124,CO,39.5450637,-104.873023,LONE TREE
BENZER CA1 LLC,DEA,"3500 EAST BROADWAY, LONG BEACH, CA 90803",90803,CA,,,LONG BEACH
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,DEA,"3500 E. PACIFIC COAST HIGHWAY, LONG BEACH, CA 90804",90804,CA,33.7897109,-118.1510831,LONG BEACH
WALGREEN CO.,DEA,"2627 PACIFIC AVENUE, LONG BEACH, CA 90806",90806,CA,33.8050904,-118.1941059,LONG BEACH
"FLATIRONS FAMILY PHARMACY, INC.",DEA,"603 KEN PRATT BLVD, LONGMONT, CO 80501",80501,CO,40.1516832,-105.1031552,LONGMONT
WALGREEN CO.,DEA,"1041 MAIN STREET, LONGMONT, CO 80501",80501,CO,,,LONGMONT
WALGREEN CO.,DEA,"511 E MARSHALL AVENUE, LONGVIEW, TX 75601",75601,TX,32.5014432,-94.7329225,LONGVIEW
"WILLIAMS BROS. HEALTH CARE PHARMACY, INC",DEA,"104 E. BROADWAY ST., LOOGOOTEE, IN 47553",47553,IN,38.67514389999999,-86.9127779,LOOGOOTEE
WALGREEN CO.,DEA,"3201 WEST 6TH ST, LOS ANGELES, CA 90020",90020,CA,34.0645043,-118.2920285,LOS ANGELES
KAISER FDN HEALTH PLAN INC,DEA,"DBA KAISER PERMANENTE PHARMACY #014, 4950 SUNSET BLVD, LOS ANGELES, CA 90027",90027,CA,33.7827157,-116.3539272,LOS ANGELES
AIDS HEALTHCARE FOUNDATION DBA AHF PHARMACY,DEA,"6210 SUNSET BLVD., LOS ANGELES, CA 90028",90028,CA,,,LOS ANGELES
KAISER FOUNDATION HOSPITALS,DEA,"6041 CADILLAC AVENUE RM A, LOS ANGELES, CA 90034",90034,CA,34.0383466,-118.3759001,LOS ANGELES
"GARFIELD BEACH CVS, L.L.C.",DEA,"3010 SOUTH SEPULVEDA BOULEVARD, LOS ANGELES, CA 90034",90034,CA,,,LOS ANGELES
"GARFIELD BEACH CVS, L.L.C.",DEA,"6360 WEST THIRD STREET, LOS ANGELES, CA 90036",90036,CA,,,LOS ANGELES
"GARFIELD BEACH CVS, L.L.C.",DEA,"2530 GLENDALE BOULEVARD, LOS ANGELES, CA 90039",90039,CA,34.1034241,-118.2584228,LOS ANGELES
BRUIN HEALTH PHARMACY,DEA,"308 WESTWOOD PLAZA A-250, LOS ANGELES, CA 90095",90095,CA,,,LOS ANGELES
WALGREEN CO.,DEA,"423 N SANTA CRUZ AVE, LOS GATOS, CA 95030",95030,CA,,,LOS GATOS
WELLNESS PHARMACY,DEA,"14777 LOS GATOS BLVD #101, LOS GATOS, CA 95032",95032,CA,37.2536909,-121.9527033,LOS GATOS
SORCI HEALTHCARE PHARMACY,DEA,"15714 LOS GATOS BLVD STE A, LOS GATOS, CA 95032",95032,CA,,,LOS GATOS
MEDICINE SHOPPE,DEA,"1199 LOS OSOS VALLEY ROAD, LOS OSOS, CA 93402",93402,CA,,,LOS OSOS
LOS OSOS REXALL DRUG STORE,DEA,"989 LOS OSOS VALLEY ROAD, LOS OSOS, CA 93402",93402,CA,35.3110127,-120.8339454,LOS OSOS
WALGREEN CO.,DEA,"2021 HIKES LANE, LOUISIVILLE, KY 40218",40218,KY,38.1984433,-85.66204239999999,LOUISIVILLE
WALGREEN CO.,DEA,"5201 S. THIRD ST., LOUISVILLE, KY 40214",40214,KY,,,LOUISVILLE
LOVELAND COMMUNITY,DEA,"302 3RD STREET SE, LOVELAND, CO 80537",80537,CO,40.389773,-105.072055,LOVELAND
GOOD DAY PHARMACY,DEA,"2033 BOISE AVE, LOVELAND, CO 80538",80538,CO,40.4138958,-105.0539595,LOVELAND
LOWELL PHARMACY,DEA,"114 HARRISON AVENUE, PO BOX 56, LOWELL, AR 72745",72745,AR,36.2530597,-94.1353037,LOWELL
"CVS PHARMACY, INC.",DEA,"336 BRIDGE ST., LOWELL, MA 01850",01850,MA,42.6497107,-71.3044324,LOWELL
"CVS PHARMACY, INC.",DEA,"1815 MIDDLESEX STREET, LOWELL, MA 01851",01851,MA,42.6353898,-71.3563376,LOWELL
"WALGREEN EASTERN CO., INC.",DEA,"54 PLAIN ST, LOWELL, MA 01851",01851,MA,42.626425,-71.3222407,LOWELL
LEWIS COUNTY GENERAL HOSPITAL,DEA,"PHARMACY DEPARTMENT, 7785 NORTH STATE STREET, LOWVILLE, NY 13367",13367,NY,,,LOWVILLE
WALGREEN CO.,DEA,"12001 SOUTHERN BLVD, LOXAHATCHEE, FL 33470",33470,FL,26.682598,-80.2475643,LOXAHATCHEE
LUDLOW PHARMACY INC.,DEA,"57 POND ST, LUDLOW, VT 05149",05149,VT,43.3994674,-72.7058163,LUDLOW
USAF-56 MEDICAL GROUP SGSD,DEA,"7040 N. 138TH AVE., BLDG 1514, LUKE AFB, AZ 85309",85309,AZ,33.5379947,-112.3567296,LUKE AFB
USAF- 56 MEDICAL GROUP SGL,DEA,"7219 N. LITCHFIELD RD, BLDG 1130, LUKE AFB, AZ 85309",85309,AZ,,,LUKE AFB
WALGREEN CO.,DEA,"3003 FAYETTEVILLE RD, LUMBERTON, NC 28358",28358,NC,34.6393912,-79.0003953,LUMBERTON
LUMBERTON DRUG COMPANY,DEA,"4307 FAYETTEVILLE RD, LUMBERTON, NC 28358",28358,NC,34.6504498,-78.9998772,LUMBERTON
BENZER FL10 LLC,DEA,"6056 VAN DYKE RD, LUTZ, FL 33558",33558,FL,28.128014,-82.5412357,LUTZ
TIMBERLAKE FAMILY PHARMACY,DEA,"20276 TIMBERLAKE RD., LYNCHBURG, VA 24502",24502,VA,37.343666,-79.234361,LYNCHBURG
WALGREEN CO.,DEA,"1402 OHIO AVENUE, LYNN HAVEN, FL 32444",32444,FL,30.2372138,-85.64941689999999,LYNN HAVEN
SERK APOTHECARY,DEA,"19410 36TH AVE W, STE 3, LYNNWOOD, WA 98036",98036,WA,47.82259000000001,-122.2832341,LYNNWOOD
KAISER FOUNDATION HEALTH PLAN OF WASHINGTON,DEA,"20200 54TH AVE W, LYNNWOOD, WA 98036",98036,WA,,,LYNNWOOD
WALGREEN CO.,DEA,"20725 HIGHWAY 99, LYNNWOOD, WA 98036",98036,WA,47.8108516,-122.3228239,LYNNWOOD
ST JOHN PHARMACY,DEA,"17900 23 MILE ROAD, SUITE #104, MACOMB TOWNSHIP, MI 48044",48044,MI,42.67018119999999,-82.9446287,MACOMB TOWNSHIP
WALGREEN CO.,DEA,"1280 GRAY HWY, MACON, GA 31211",31211,GA,,,MACON
WHITE DRUG #57,DEA,"108 CENTRAL AVENUE, P.O. BOX 370, MADDOCK, ND 58348",58348,ND,47.9622782,-99.5303732,MADDOCK
SURE SAVE PHARMACY,DEA,"30694 HWY 72 WEST, SUITE A, MADISON, AL 35756",35756,AL,34.747405,-86.786599,MADISON
WALGREEN CO.,DEA,"7813 HIGHWAY 72 W, MADISON, AL 35758",35758,AL,,,MADISON
MADISON PHARMACY,DEA,"66 MAIN ST, MADISON, NJ 07940",07940,NJ,40.7587577,-74.4146641,MADISON
WALGREEN CO.,DEA,"3710 E WASHINGTON AVE, MADISON, WI 53704",53704,WI,,,MADISON
WALGREEN CO.,DEA,"7810 MINERAL POINT RD, MADISON, WI 53717",53717,WI,43.0613722,-89.517933,MADISON
UW HEALTH PHARMACY SERVICES,DEA,"4602 EASTPARK BLVD, MADISON, WI 53718",53718,WI,43.1551451,-89.3011565,MADISON
BLUEGRASS PHARMACIES,DEA,"1128 N. MAIN ST., MADISONVILLE, KY 42431",42431,KY,37.3473055,-87.49780419999999,MADISONVILLE
"WALGREEN EASTERN CO., INC.",DEA,"185 CENTRE STREET, MALDEN, MA 02148",02148,MA,42.42470489999999,-71.0683912,MALDEN
ALICE HYDE MEDICAL CENTER,DEA,"133 PARK STREET, MALONE, NY 12953",12953,NY,,,MALONE
KAISER PERMANENTE MANASSAS PH,DEA,"10701 ROSEMARY DRIVE, MANASSAS, VA 20109",20109,VA,38.7909,-77.517524,MANASSAS
PRINCE WILLIAM HOSPITAL,DEA,"8700 SUDLEY ROAD, MANASSAS, VA 20110",20110,VA,38.7671314,-77.48697109999999,MANASSAS
"THE PHARMACY - NORTHSHIRE, LLC",DEA,"34 WAYS LANE, MANCHESTER CENTER, VT 05255",05255,VT,,,MANCHESTER CENTER
CATHOLIC MEDICAL CENTER HOSP,DEA,"100 MCGREGOR STREET, MANCHESTER, NH 03102",03102,NH,42.9912388,-71.47464269999999,MANCHESTER
RAINA PHARMACY LLC,DEA,"113 SOUTH MAIN ST, MANCHESTER, NY 14504",14504,NY,42.9610151,-77.2303057,MANCHESTER
THE MEDICINE SHOPPE,DEA,"116 2ND AVE NW, MANDAN, ND 58554",58554,ND,46.8268351,-100.8925284,MANDAN
GATEWAY HEALTH MART PHARMACY MANDAN,DEA,"500 BURLINGTON ST SE, MANDAN, ND 58554",58554,ND,,,MANDAN
"ST. ALEXIUS MANDAN PHARMACY, LLC",DEA,"2500 SUNSET DRIVE NW, SUITE 2, MANDAN, ND 58554",58554,ND,,,MANDAN
THRIFTY WHITE PHARMACY #043,DEA,"2600 OVERLOOK LANE NW, MANDAN, ND 58554",58554,ND,46.8487482,-100.9102487,MANDAN
TAT MANDAREE TELEPHARMACY,DEA,"305 MAIN STREET, PO BOX  625, MANDAREE, ND 58757",58757,ND,,,MANDAREE
BENZER FL 15 LLC,DEA,"11509 E MARTIN LUTHER KING JR BLVD, MANGO, FL 33550",33550,FL,,,MANGO
MUNSON HEALTHCARE MANISTEE HOSPITAL,DEA,"1465 EAST PARKDALE AVENUE, MANISTEE, MI 49660",49660,MI,,,MANISTEE
MANISTIQUE PHARMACETICALS INC,DEA,"DBA PUTVIN DRUG STORE, 211 S CEDAR ST, MANISTIQUE, MI 49854",49854,MI,45.9561398,-86.2462415,MANISTIQUE
HOLY FAMILY HEALTH SERVICES,DEA,"1650 S 41 ST, MANITOWOC, WI 54220",54220,WI,,,MANITOWOC
WALGREEN CO.,DEA,"1270 MADISON AVENUE, MANKATO, MN 56001",56001,MN,,,MANKATO
"GRAND ST. PAUL CVS, L.L.C.",DEA,"1175 MADISON AVE., MANKATO, MN 56001",56001,MN,,,MANKATO
MANNING PHARMACY,DEA,"317 MAIN, MANNING, IA 51455",51455,IA,41.908446,-95.0655374,MANNING
MANNING REGIONAL HLTHCARE CTR,DEA,"1550 SIXTH ST, MANNING, IA 51455",51455,IA,41.9064593,-95.0441987,MANNING
MANOR PHARMACY,DEA,"14008 SHADOW GLEN BLVD STE 102, MANOR, TX 78653",78653,TX,30.3499536,-97.54586119999999,MANOR
KING KULLEN PHARMACIES CORP,DEA,"KING KULLEN PHARMACY #33, 460 COUNTY ROAD 111, MANORVILLE, NY 11949",11949,NY,,,MANORVILLE
"CVS PHARMACY, INC.",DEA,"261 CHAUNCY STREET, MANSFIELD, MA 02048",02048,MA,42.0311065,-71.2307117,MANSFIELD
GENOA A QOL HEALTHCARE COMPANY LLC,DEA,"741 SCHOLL ROAD, STE P1, MANSFIELD, OH 44907",44907,OH,40.7360889,-82.5270225,MANSFIELD
Q I C PHARMACY SERVICES,DEA,"1831 EAST BROAD STREET, STE 213, MANSFIELD, TX 76063",76063,TX,,,MANSFIELD
KAISER FOUNDATION HEALTH PLAN,DEA,"KFHP MANTECA PHARMACY #491, 1721 WEST YOSEMITE, MANTECA, CA 95337",95337,CA,,,MANTECA
PARK NICOLLET PHARMACY,DEA,"9555 UPLAND LANE N, MAPLE GROVE, MN 55369",55369,MN,,,MAPLE GROVE
NORTH MEMORIAL PHARMACY MAPLE GROVE,DEA,"9825 HOSPITAL DRIVE SUITE 100, MAPLE GROVE, MN 55369",55369,MN,,,MAPLE GROVE
SIGNATURE HEALTH INCORPORATED PHARMACY,DEA,"21100 SOUTHGATE PARK BLVD, MAPLE HEIGHTS, OH 44137",44137,OH,41.4138344,-81.5312737,MAPLE HEIGHTS
MAIER FAMILY PHARMACY,DEA,"411 MAIN STREET, MAPLETON, IA 51034",51034,IA,,,MAPLETON
OSTERHAUS PHARMACY,DEA,"918 W PLATT #2, MAQUOKETA, IA 52060",52060,IA,42.06973860000001,-90.6781603,MAQUOKETA
MARGARETVILLE HOSPITAL PHARMACY,DEA,"42084 STATE HIGHWAY, RT 28, MARGARETVILLE, NY 12455",12455,NY,42.1464352,-74.6424668,MARGARETVILLE
WALGREEN CO.,DEA,"7150 W ATLANTIC BLVD, MARGATE, FL 33063",33063,FL,26.2345842,-80.22124579999999,MARGATE
WALGREEN CO.,DEA,"2464 ROSWELL RD., MARIETTA, GA 30062",30062,GA,,,MARIETTA
MOUNTAINVIEW PHARMACY,DEA,"1275 POWERS FERRY RD SE, SUITE 170, MARIETTA, GA 30067",30067,GA,33.9211202,-84.4662105,MARIETTA
"GARFIELD BEACH CVS, L.L.C.",DEA,"13171 MINDANAO WAY, MARINA DEL REY, CA 90292",90292,CA,,,MARINA DEL REY
WALGREEN CO.,DEA,"2301 HALL AVE, MARINETTE, WI 54143",54143,WI,45.0988735,-87.6384013,MARINETTE
WALGREEN CO.,DEA,"1321 DELAWARE AVE., MARION, OH 43302",43302,OH,,,MARION
"CVS PHARMACY, INC.",DEA,"264 EAST MAIN STREET, MARLBORO, MA 01752",01752,MA,42.3519421,-71.5345177,MARLBORO
"WALGREEN LOUISIANA CO., INC.",DEA,"4600 WESTBANK EXPRESSWAY, MARRERO, LA 70072",70072,LA,29.8957897,-90.0969391,MARRERO
HEMMINGSEN DRUG STORE,DEA,"132 W. MICHIGAN AVE., MARSHALL, MI 49068",49068,MI,42.2722791,-84.9601331,MARSHALL
NUCARA PHARMACY #24,DEA,"303 NICHOLAS DR, MARSHALLTOWN, IA 50158",50158,IA,,,MARSHALLTOWN
"CVS PHARMACY, INC.",DEA,"1880 OCEAN STREET, MARSHFIELD, MA 02050",02050,MA,,,MARSHFIELD
MARSHFIELD CLINIC PHARMACY,DEA,"1000 NORTH OAK AVENUE, MARSHFIELD, WI 54449",54449,WI,,,MARSHFIELD
MARSHFIELD CLINIC PHARMACY,DEA,"630 SOUTH CENTRAL AVENUE, PO BOX 8, MARSHFIELD, WI 54449",54449,WI,,,MARSHFIELD
WALGREEN CO.,DEA,"101 FORBES DR., MARTINSBURG, WV 25404",25404,WV,39.4745751,-77.9584605,MARTINSBURG
THE MEDICINE SHOPPE PHARMACY,DEA,"812 5TH ST., MARYSVILLE, CA 95901",95901,CA,39.1394414,-121.5956073,MARYSVILLE
SUN SCRIPTS INC,DEA,"DB/A THE MEDICINE SHOPPE, 812 FIFTH STREET, MARYSVILLE, CA 95901",95901,CA,,,MARYSVILLE
DAVE'S PHARMACY,DEA,"411 W. 5TH STREET, MARYSVILLE, OH 43040",43040,OH,,,MARYSVILLE
HILTON PHARMACY LLC,DEA,"220 STATE AVENUE, MARYSVILLE, WA 98270",98270,WA,,,MARYSVILLE
DAUBER PHARMACY,DEA,"16 EAST MAIN ST, MASCOUTAH, IL 62258",62258,IL,38.4900523,-89.7968995,MASCOUTAH
MERCY WESTSIDE PHARMACY,DEA,"910 N EISENHOWER AVE., MASON CITY, IA 50401",50401,IA,43.1591645,-93.2605057,MASON CITY
DEPT OF VETERANS AFFAIRS,DEA,"CARE SYSTEM, PHARMACY SERVICE, (119), 10535 HOSPITAL WAY, MATHER, CA 95655",95655,CA,38.5726994,-121.2963744,MATHER
"POSITIVE HEALTH SOLUTIONS, LLC",DEA,"2925 SENNA DR, STE 100, MATTHEWS, NC 28105",28105,NC,35.124788,-80.693614,MATTHEWS
ARROWHEAD BEHAVIORAL HEALTH,DEA,"1725 TIMBER LINE ROAD, MAUMEE, OH 43537",43537,OH,,,MAUMEE
USAF- MAXWELL HOSPITAL/SGL,DEA,"300 SOUTH TWINING STREET, BLDG 760, MAXWELL AFB, AL 36112",36112,AL,32.3791188,-86.3625598,MAXWELL AFB
WINGERTS PHARMACY,DEA,"315 E MAIN ST, PO BOX 281, MAYVILLE, MI 48744",48744,MI,43.3374229,-83.3481927,MAYVILLE
SANFORD MEDICAL CENTER-MAYVILLE,DEA,"42 6TH AVENUE SE, MAYVILLE, ND 58257",58257,ND,47.5006649,-97.31678289999999,MAYVILLE
MCBAIN FAMILY PHARMACY,DEA,"119 N ROLAND ST, MC BAIN, MI 49657",49657,MI,44.1924043,-85.2106749,MC BAIN
USAF- 87TH MED LOGISTICS/SGSM,DEA,"3458 NEELY ROAD, MC GUIRE AFB, NJ 08641",08641,NJ,,,MC GUIRE AFB
USAF- 22ND MEDGP/SGSLA,DEA,"57950 LEAVENWORTH ST SUITE 321, MCCONNELL AFB, KS 67221",67221,KS,37.631599,-97.2474202,MCCONNELL AFB
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",DEA,"3925 W ELM STREET, MCHENRY, IL 60050",60050,IL,42.3441713,-88.2750526,MCHENRY
CLONEYS PHARMACY INC,DEA,"1567 CITY CENTER ROAD #35, MCKINLEYVILLE, CA 95519",95519,CA,40.94384489999999,-124.1013067,MCKINLEYVILLE
WALGREEN CO.,DEA,"1651 W UNIVERSITY DRIVE, MCKINNEY, TX 75069",75069,TX,33.2159137,-96.6309493,MCKINNEY
MEDICINE CHEST PHARMACY,DEA,"6823 OLD DOMINION DRIVE, MCLEAN, VA 22101",22101,VA,,,MCLEAN
KAISER PERMANENTE TYSONS CORNER PHARMACY,DEA,"8008 WESTPARK DRIVE, MCLEAN, VA 22102",22102,VA,,,MCLEAN
YORK PHARMACY,DEA,"107 E. MAIN STREET, MCLEANSBORO, IL 62859",62859,IL,38.09287,-88.535985,MCLEANSBORO
MCLOUD CLINIC PHARMACY,DEA,"704 S 8TH ST, STE B, MCLOUD, OK 74851",74851,OK,35.4253993,-97.09632300000001,MCLOUD
WILLAMETTE VALLEY MEDICAL,DEA,"WILLAMETTE VALLEY MED CENTER, 2700 SE STRATUS AVENUE, MCMINNVILLE, OR 97128",97128,OR,45.19896300000001,-123.1648317,MCMINNVILLE
"APOTHECARE,LLC",DEA,"82 MAIN STREET, PO BOX 919, MEADVILLE, MS 39653",39653,MS,,,MEADVILLE
NORTHWEST PHARMACY SOLUTIONS,DEA,"740 N MAIN ST EXT, STE 001, MEADVILLE, PA 16335",16335,PA,,,MEADVILLE
"CVS PHARMACY, INC.",DEA,"590 FELLSWAY, MEDFORD, MA 02155",02155,MA,42.405646,-71.0831512,MEDFORD
ROGUE COMMUNITY HEALTH PHARMACY,DEA,"19 MYRTLE ST, MEDFORD, OR 97504",97504,OR,42.3271573,-122.8626346,MEDFORD
"MEEKER DRUGS, INC.",DEA,"315 6TH STREET, MEEKER, CO 81641",81641,CO,40.03750850000001,-107.9137238,MEEKER
WALGREEN CO.,DEA,"1350 N. WICKHAM RD., MELBOURNE, FL 32935",32935,FL,28.1290943,-80.6722341,MELBOURNE
RX CARE 16 LLC,DEA,"401 NORTH WICKHAM ROAD, SUITE W, MELBOURNE, FL 32935",32935,FL,28.1122635,-80.6721163,MELBOURNE
WALGREEN CO.,DEA,"1863 UNION AVE, MEMPHIS, TN 38104",38104,TN,,,MEMPHIS
WALGREEN CO.,DEA,"3670 RIVERDALE ROAD, MEMPHIS, TN 38115",38115,TN,35.0484196,-89.8295109,MEMPHIS
WALGREEN CO.,DEA,"4154 ELVIS PRESLEY BLVD, MEMPHIS, TN 38116",38116,TN,35.0350322,-90.02444059999999,MEMPHIS
WALGREEN CO.,DEA,"6310 POPLAR AVENUE, MEMPHIS, TN 38119",38119,TN,35.1012056,-89.8525394,MEMPHIS
WALGREEN CO.,DEA,"5080 STAGE RD, MEMPHIS, TN 38128",38128,TN,35.2073786,-89.8938745,MEMPHIS
ATRIUM PHARMACY MEMPHIS,DEA,"2565 HORIZON LAKE BLVD., STE. 113, MEMPHIS, TN 38133",38133,TN,35.1957583,-89.79799159999999,MEMPHIS
MENDOTA COMMUNITY HOSPITAL,DEA,"1401 E 12TH ST., MENDOTA, IL 61342",61342,IL,41.5549504,-89.10544379999999,MENDOTA
WALGREEN CO.,DEA,"30251 MURRIETA ROAD, MENIFEE, CA 92584",92584,CA,33.6843991,-117.206659,MENIFEE
WALGREEN CO.,DEA,"N83W15701 APPLETON AVE, MENOMONEE FALLS, WI 53051",53051,WI,43.1695176,-88.1052481,MENOMONEE FALLS
GENOA A QOL HEALTHCARE COMPANY LLC,DEA,"9220 MENTOR AVENUE, MENTOR, OH 44060",44060,OH,41.6773898,-81.30898140000001,MENTOR
THE MEDICINE SHOPPE #1929,DEA,"315 SOUTH ERIE STREET, SUITE A, MERCER, PA 16137",16137,PA,,,MERCER
MARSHFIELD CLINIC-MERCER CENTER,DEA,"5110 N. HWY 51, MERCER, WI 54547",54547,WI,,,MERCER
ST LUKE'S MERIDIAN MEDICAL,DEA,"520 S. EAGLE ROAD, SUITE 1000, MERIDIAN, ID 83642",83642,ID,43.60038480000001,-116.3546805,MERIDIAN
SAVALL DRUG INC,DEA,"393 NO MERRICK AVE, MERRICK, NY 11566",11566,NY,40.6763833,-73.55763160000001,MERRICK
MARSHFIELD CLINIC DISPENSING-MERRILL CENTER,DEA,"1205 O'DAY STREET, MERRILL, WI 54452",54452,WI,45.173732,-89.68262999999999,MERRILL
WALGREEN ARIZONA DRUG CO.,DEA,"1305 S GREENFIELD RD, MESA, AZ 85206",85206,AZ,33.3919802,-111.7365474,MESA
U S PUBLIC HLTH SERVICE IND,DEA,"P.O. BOX 210, 1 ABALONE LOOP, MESCALERO, NM 88340",88340,NM,33.1585276,-105.7727931,MESCALERO
WALGREEN CO.,DEA,"401 N GALLOWAY AVE, MESQUITE, TX 75149",75149,TX,32.7702835,-96.5996794,MESQUITE
VERDE PHARMACY AND MEDICAL SUPPLY LLC,DEA,"2929 N GALLOWAY AVE, STE 116, MESQUITE, TX 75150",75150,TX,32.8059007,-96.61148209999999,MESQUITE
MAJORIA DRUGS,DEA,"1805 METAIRIE RD, METAIRIE, LA 70005",70005,LA,29.9862758,-90.1441454,METAIRIE
"WALGREEN LOUISIANA CO., INC.",DEA,"4545 WEST ESPLANADE, METAIRIE, LA 70006",70006,LA,,,METAIRIE
ANNETTE ISLAND SERVICE UNIT,DEA,"563 BRENDIBLE STREET, P.O. BOX 439, METLAKATLA, AK 99926",99926,AK,,,METLAKATLA
"HOLIDAY CVS, L.L.C.",DEA,"6690 EAGLE NEST LN, MIAMI LAKES, FL 33014",33014,FL,25.9098187,-80.3080751,MIAMI LAKES
BENZER PHARMACY FL1 LLC,DEA,"1250 NW 7TH STREET UNIT 101-102, MIAMI, FL 33125",33125,FL,,,MIAMI
"HOLIDAY CVS, L.L.C.",DEA,"690 NW 57TH AVE., MIAMI, FL 33126",33126,FL,,,MIAMI
WALGREEN CO.,DEA,"2700 W. FLAGLER STREET, MIAMI, FL 33135",33135,FL,,,MIAMI
AIDS HEALTHCARE FOUNDATION,DEA,"2900 N. BISCAYNE BLVD., MIAMI, FL 33137",33137,FL,25.8044811,-80.1895984,MIAMI
"HOLIDAY CVS, L.L.C.",DEA,"8765 S. DIXIE HWY., MIAMI, FL 33143",33143,FL,25.6893093,-80.3070678,MIAMI
WALGREEN CO.,DEA,"3595 SW 22ND STREET, MIAMI, FL 33145",33145,FL,25.7503238,-80.2517482,MIAMI
"HOLIDAY CVS, L.L.C.",DEA,"2500 SW 22ND ST, MIAMI, FL 33145",33145,FL,25.7501151,-80.23668570000001,MIAMI
WALGREEN CO.,DEA,"8450 SW 24TH STREET, MIAMI, FL 33155",33155,FL,25.7476795,-80.33216329999999,MIAMI
"HOLIDAY CVS, L.L.C.",DEA,"8695 CORAL WAY, MIAMI, FL 33155",33155,FL,,,MIAMI
WALGREEN CO.,DEA,"750 NW 119TH ST., MIAMI, FL 33168",33168,FL,25.883323,-80.2114741,MIAMI
WALGREEN CO.,DEA,"19935 NW 2ND AVE, MIAMI, FL 33169",33169,FL,25.9578522,-80.2032737,MIAMI
"HOLIDAY CVS, L.L.C.",DEA,"10720 SW 72 STREET, MIAMI, FL 33173",33173,FL,25.7001937,-80.3672797,MIAMI
