address,googleMapsUrl_x,lat,lng,name_x,postal_x,source_x,state_x,source_date_x,name_y,state_y,postal_y,googleMapsUrl_y,source_y,source_date_y,_merge
"159 NORTH MAIN STREET, LIBERTY, NY 12754",,,,,,,,,LIBERTY POLICE DEPARTMENT ALETA M. GOMEZ 845.794.8080 X170,NY,12754.0,"http://maps.google.com/maps?q=159 NORTH MAIN STREET,+LIBERTY,+NY+12754&hl=en",DEA,NTBD2018,right_only
"210 BRIDGE STREET, NARROWSBURG, NY 12764",,,,,,,,,TUSTEN TOWN SUSAN CLARK,NY,12764.0,"http://maps.google.com/maps?q=210 BRIDGE STREET,+NARROWSBURG,+NY+12764&hl=en",DEA,NTBD2018,right_only
"2 PLEASANT STREET, MONTICELLO, NY 12701",,,,,,,,,MONTICELLO POLICE DEPT CHIEF MUIR,NY,12701.0,"http://maps.google.com/maps?q=2 PLEASANT STREET,+MONTICELLO,+NY+12701&hl=en",DEA,NTBD2018,right_only
"2454 ROUTE 940, POCONO SUMMIT, PA 18346",,,,,,,,,POCONO MOUNTAIN REGIONAL POLICE DEPARTMENT,PA,18346.0,"http://maps.google.com/maps?q=2454 ROUTE 940,+POCONO SUMMIT,+PA+18346&hl=en",DEA,NTBD2018,right_only
"20 HAMMOND STREET, PORT JERVIS, NY 12771",,,,,,,,,PORT JERVIS POLICE DEPARTMENT,NY,12771.0,"http://maps.google.com/maps?q=20 HAMMOND STREET,+PORT JERVIS,+NY+12771&hl=en",DEA,NTBD2018,right_only
"125 CORLIES AVENUE, ALLENHURST, NJ 07711",,,,,,,,,ALLENHURST POLICE DEPARTMENT 732-531-2255,NJ,7711.0,"http://maps.google.com/maps?q=125 CORLIES AVENUE,+ALLENHURST,+NJ+07711&hl=en",DEA,NTBD2018,right_only
"3015 W. EMMAUS AVENUE, ALLENTOWN, PA 18103",,,,,,,,,GIANT FOOD STORE #6074,PA,18103.0,"http://maps.google.com/maps?q=3015 W. EMMAUS AVENUE,+ALLENTOWN,+PA+18103&hl=en",DEA,NTBD2018,right_only
"1201 AIRPORT ROAD, ALLENTOWN, PA 18109",,,,,,,,,REDNER'S MARKET,PA,18109.0,"http://maps.google.com/maps?q=1201 AIRPORT ROAD,+ALLENTOWN,+PA+18109&hl=en",DEA,NTBD2018,right_only
"1736 HAMILTON ST, ALLENTOWN, PA 18104",,,,,,,,,ST LUKES ALLENTOWN HOSPITAL,PA,18104.0,"http://maps.google.com/maps?q=1736 HAMILTON ST,+ALLENTOWN,+PA+18104&hl=en",DEA,NTBD2018,right_only
"1 MUNICIPAL PLAZA, ASBURY PARK, NJ 07712",,,,,,,,,ASBURY PARK POLICE DEPT.,NJ,7712.0,"http://maps.google.com/maps?q=1 MUNICIPAL PLAZA,+ASBURY PARK,+NJ+07712&hl=en",DEA,NTBD2018,right_only
"301 MAIN ST., AVON BY THE SEA, NJ 07717",,,,,,,,,AVON POLICE DEPARTMENT 732-502-4500,NJ,7717.0,"http://maps.google.com/maps?q=301 MAIN ST.,+AVON BY THE SEA,+NJ+07717&hl=en",DEA,NTBD2018,right_only
"1600 PINEWALD RD., BEACHWOOD, NJ 08722",,,,,,,,,BEACHWOOD MUNICIPAL COMPLEX 732-341-1249,NJ,8722.0,"http://maps.google.com/maps?q=1600 PINEWALD RD.,+BEACHWOOD,+NJ+08722&hl=en",DEA,NTBD2018,right_only
"601 MAIN ST., BELMAR, NJ 07719",,,,,,,,,BELMAR POLICE DEPARTMENT 732-681-1700,NJ,7719.0,"http://maps.google.com/maps?q=601 MAIN ST.,+BELMAR,+NJ+07719&hl=en",DEA,NTBD2018,right_only
"2721 STREET RD, BENSALEM, PA 19020",,,,,,,,,GIANT,PA,19020.0,"http://maps.google.com/maps?q=2721 STREET RD,+BENSALEM,+PA+19020&hl=en",DEA,NTBD2018,right_only
"2285 SCHOENERSVILLE ROAD, BETHLEHEM, PA 18017",,,,,,,,,WESTGATE MALL,PA,18017.0,"http://maps.google.com/maps?q=2285 SCHOENERSVILLE ROAD,+BETHLEHEM,+PA+18017&hl=en",DEA,NTBD2018,right_only
"4950 FREEMANSBURG AVENUE, EASTON, PA 18045",,,,,,,,,CVS PHARMACY,PA,18045.0,"http://maps.google.com/maps?q=4950 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en",DEA,NTBD2018,right_only
"3926 NAZARETH PIKE, BETHLEHEM, PA 18020",,,,,,,,,GIANT PHARMACY #6366,PA,18020.0,"http://maps.google.com/maps?q=3926 NAZARETH PIKE,+BETHLEHEM,+PA+18020&hl=en",DEA,NTBD2018,right_only
"1872 ST LUKES BLVD, EASTON, PA 18045",,,,,,,,,"ST. LUKES HOSPITAL, ANDERSON CAMPUS",PA,18045.0,"http://maps.google.com/maps?q=1872 ST LUKES BLVD,+EASTON,+PA+18045&hl=en",DEA,NTBD2018,right_only
"3708 FREEMANSBURG AVENUE, EASTON, PA 18045",,,,,,,,,YOUNG'S PHARMACY,PA,18045.0,"http://maps.google.com/maps?q=3708 FREEMANSBURG AVENUE,+EASTON,+PA+18045&hl=en",DEA,NTBD2018,right_only
"1 MUNICIPAL DRIVE, BORDENTOWN, NJ 08505",,,,,,,,,BORDENTOWN TOWNSHIP POLICE DEPARTMENT,NJ,8505.0,"http://maps.google.com/maps?q=1 MUNICIPAL DRIVE,+BORDENTOWN,+NJ+08505&hl=en",DEA,NTBD2018,right_only
"701 MAIN STREET, BRADLEY BEACH, NJ 07720",,,,,,,,,BRADLEY BEACH POLICE DEPARTMENT 732-775-6900,NJ,7720.0,"http://maps.google.com/maps?q=701 MAIN STREET,+BRADLEY BEACH,+NJ+07720&hl=en",DEA,NTBD2018,right_only
"601 UNION LANE, BRIELLE, NJ 08730",,,,,,,,,BRIELLE POLICE DEPARTMENT,NJ,8730.0,"http://maps.google.com/maps?q=601 UNION LANE,+BRIELLE,+NJ+08730&hl=en",DEA,NTBD2018,right_only
"250 POND STREET, BRISTOL, PA 19007",,,,,,,,,BRISTOL BOROUGH POLICE DEPARTMENT,PA,19007.0,"http://maps.google.com/maps?q=250 POND STREET,+BRISTOL,+PA+19007&hl=en",DEA,NTBD2018,right_only
"90 BRIDGE ST., CATASAUQUA, PA 18032",,,,,,,,,CATASAUQUA POLICE DEPARTMENT,PA,18032.0,"http://maps.google.com/maps?q=90 BRIDGE ST.,+CATASAUQUA,+PA+18032&hl=en",DEA,NTBD2018,right_only
"160 SOUTH MAIN STREET, DOYLESTOWN, PA 18901",,,,,,,,,CVS PHARMACY,PA,18901.0,"http://maps.google.com/maps?q=160 SOUTH MAIN STREET,+DOYLESTOWN,+PA+18901&hl=en",DEA,NTBD2018,right_only
"306 TOWN CENTER, NEW BRITAIN, PA 18901",,,,,,,,,RITE AID,PA,18901.0,"http://maps.google.com/maps?q=306 TOWN CENTER,+NEW BRITAIN,+PA+18901&hl=en",DEA,NTBD2018,right_only
"48 N 4TH ST, EASTON, PA 18042",,,,,,,,,CITY OF EASTON POLICE DEPT,PA,18042.0,"http://maps.google.com/maps?q=48 N 4TH ST,+EASTON,+PA+18042&hl=en",DEA,NTBD2018,right_only
"39 LOWER MAIN STREET, CALLICOON, NY 12723",,,,,,,,,RIVRESIDE REMEDIES SUSAN CLARK,NY,12723.0,"http://maps.google.com/maps?q=39 LOWER MAIN STREET,+CALLICOON,+NY+12723&hl=en",DEA,NTBD2018,right_only
"110 BRIGHTON AVE., DEAL, NJ 07723",,,,,,,,,DEAL FIRE DEPARTMENT 732-531-1113,NJ,7723.0,"http://maps.google.com/maps?q=110 BRIGHTON AVE.,+DEAL,+NJ+07723&hl=en",DEA,NTBD2018,right_only
"816 SERGEANTSVILLE ROAD, STOCKTON, NJ 08559",,,,,,,,,DELAWARE TOWNSHIP POLICE HQ,NJ,8559.0,"http://maps.google.com/maps?q=816 SERGEANTSVILLE ROAD,+STOCKTON,+NJ+08559&hl=en",DEA,NTBD2018,right_only
"595 W. STATE STREET, DOYLESTOWN, PA 18901",,,,,,,,,DOYLESTOWN HOSPITAL,PA,18901.0,"http://maps.google.com/maps?q=595 W. STATE STREET,+DOYLESTOWN,+PA+18901&hl=en",DEA,NTBD2018,right_only
"161 NORTH MAIN STREET, DUBLIN, PA 18917",,,,,,,,,DUBLIN IGA FOODSTORE,PA,18917.0,"http://maps.google.com/maps?q=161 NORTH MAIN STREET,+DUBLIN,+PA+18917&hl=en",DEA,NTBD2018,right_only
"315 MAIN STREET, DURYEA, PA 18642",,,,,,,,,DURYEA BOROUGH TOWN HALL BUILDING,PA,18642.0,"http://maps.google.com/maps?q=315 MAIN STREET,+DURYEA,+PA+18642&hl=en",DEA,NTBD2018,right_only
"2 JAKE GARZIO DRIVE, EWING, NJ 08628",,,,,,,,,EWING TOWNSHIP MUNICIPAL BUILDING 609-882-1313,NJ,8628.0,"http://maps.google.com/maps?q=2 JAKE GARZIO DRIVE,+EWING,+NJ+08628&hl=en",DEA,NTBD2018,right_only
"188 LINCOLN HIGHWAY, FAIRLESS HILLS, PA 19030",,,,,,,,,FALLS TOWNSHIP POLICE DEPARTMENT,PA,19030.0,"http://maps.google.com/maps?q=188 LINCOLN HIGHWAY,+FAIRLESS HILLS,+PA+19030&hl=en",DEA,NTBD2018,right_only
"711 BROAD STREET, FLORENCE, NJ 08518",,,,,,,,,FLORENCE TOWNSHIP MUNICIPAL BUILDING,NJ,8518.0,"http://maps.google.com/maps?q=711 BROAD STREET,+FLORENCE,+NJ+08518&hl=en",DEA,NTBD2018,right_only
"380 RAILROAD STREET, FOREST CITY, PA 18421",,,,,,,,,FOREST CITY AREA EMERGENCY SERVICES,PA,18421.0,"http://maps.google.com/maps?q=380 RAILROAD STREET,+FOREST CITY,+PA+18421&hl=en",DEA,NTBD2018,right_only
"941 LONG STREET, FOUNTAIN HILL, PA 18015",,,,,,,,,FOUNTAIN HILL POLICE DEPARTMENT,PA,18015.0,"http://maps.google.com/maps?q=941 LONG STREET,+FOUNTAIN HILL,+PA+18015&hl=en",DEA,NTBD2018,right_only
"801 OSTRUM ST, FOUNTAIN HILL, PA 18015",,,,,,,,,ST LUKES HOSPITAL MEDICAL BLDG PARKING LOT,PA,18015.0,"http://maps.google.com/maps?q=801 OSTRUM ST,+FOUNTAIN HILL,+PA+18015&hl=en",DEA,NTBD2018,right_only
"27 SECOND STREET, FRENCHTOWN, NJ 08825",,,,,,,,,FRENCHTOWN BOROUGH POLICE DEPARTMENT,NJ,8825.0,"http://maps.google.com/maps?q=27 SECOND STREET,+FRENCHTOWN,+NJ+08825&hl=en",DEA,NTBD2018,right_only
"120 EAST MONTGOMERY AVENUE, HATBORO, PA 19040",,,,,,,,,HATBORO POLICE DEPARTMENT,PA,19040.0,"http://maps.google.com/maps?q=120 EAST MONTGOMERY AVENUE,+HATBORO,+PA+19040&hl=en",DEA,NTBD2018,right_only
"13 WEST CREAMERY ROAD, HILLTOWN, PA 18927",,,,,,,,,HILLTOWN TOWNSHIP MUNICIPAL BUILDING,PA,18927.0,"http://maps.google.com/maps?q=13 WEST CREAMERY ROAD,+HILLTOWN,+PA+18927&hl=en",DEA,NTBD2018,right_only
"61 CHURCH ROAD, MILFORD, NJ 08848",,,,,,,,,HOLLAND TWP. POLICE DEPARTMENT 908-995-4670,NJ,8848.0,"http://maps.google.com/maps?q=61 CHURCH ROAD,+MILFORD,+NJ+08848&hl=en",DEA,NTBD2018,right_only
"201 WISHINGTON CROSSING PENNINGTON ROAD, TITUSVILLE, NJ 08560",,,,,,,,,HOPEWELL TWP POLICE DEPT.,NJ,8560.0,"http://maps.google.com/maps?q=201 WISHINGTON CROSSING PENNINGTON ROAD,+TITUSVILLE,+NJ+08560&hl=en",DEA,NTBD2018,right_only
"314 HORSHAM ROAD, HORSHAM, PA 19044",,,,,,,,,GIANT FOOD STORE,PA,19044.0,"http://maps.google.com/maps?q=314 HORSHAM ROAD,+HORSHAM,+PA+19044&hl=en",DEA,NTBD2018,right_only
"349 NORTH MAIN STREET, LAMBERTVILLE, NJ 08530",,,,,,,,,LAMBERTVILLE CITY POLICE DEPARTMENT,NJ,8530.0,"http://maps.google.com/maps?q=349 NORTH MAIN STREET,+LAMBERTVILLE,+NJ+08530&hl=en",DEA,NTBD2018,right_only
"82 SECOND AVENUE, LONG BRANCH, NJ 07740",,,,,,,,,LONG BRANCH SENIOR CENTER,NJ,7740.0,"http://maps.google.com/maps?q=82 SECOND AVENUE,+LONG BRANCH,+NJ+07740&hl=en",DEA,NTBD2018,right_only
"1100 EDGEWOOD ROAD, YARDLEY, PA 19067",,,,,,,,,LOWER MAKEFIELD TWP POLICE DEPARTMENT,PA,19067.0,"http://maps.google.com/maps?q=1100 EDGEWOOD ROAD,+YARDLEY,+PA+19067&hl=en",DEA,NTBD2018,right_only
"640 RED LION ROAD, HUNTINGDON VALLEY, PA 19006",,,,,,,,,LOWER MORELAND POLICE DEPARTMENT,PA,19006.0,"http://maps.google.com/maps?q=640 RED LION ROAD,+HUNTINGDON VALLEY,+PA+19006&hl=en",DEA,NTBD2018,right_only
"1880 LEITHSVILLE RD, HELLERTOWN, PA 18055",,,,,,,,,GIANT FOOD STORE,PA,18055.0,"http://maps.google.com/maps?q=1880 LEITHSVILLE RD,+HELLERTOWN,+PA+18055&hl=en",DEA,NTBD2018,right_only
"3700 OLD PHILADELPHIA PIKE, BETHLEHEM, PA 18015",,,,,,,,,LOWER SAUCON TOWNSHIP POLICE DEPARTMENT,PA,18015.0,"http://maps.google.com/maps?q=3700 OLD PHILADELPHIA PIKE,+BETHLEHEM,+PA+18015&hl=en",DEA,NTBD2018,right_only
"1500 DESIRE AVENUE, FEASTERVILLE TREVOSE, PA 19053",,,,,,,,,LOWER SOUTHAMPTON TOWNSHIP POLICE HEADQUARTERS,PA,19053.0,"http://maps.google.com/maps?q=1500 DESIRE AVENUE,+FEASTERVILLE TREVOSE,+PA+19053&hl=en",DEA,NTBD2018,right_only
"201 E. MAIN ST., MANASQUAN, NJ 08736",,,,,,,,,BOROUGH HALL MANASQUAN TWP. 732-223-1000,NJ,8736.0,"http://maps.google.com/maps?q=201 E. MAIN ST.,+MANASQUAN,+NJ+08736&hl=en",DEA,NTBD2018,right_only
"640 S. BROAD STREETLOT ACROSS FROM BUILDING, TRENTON, NJ 08618",,,,,,,,,MERCER COUNTY SHERIFF'S OFFICE 609-989-6111,NJ,8618.0,"http://maps.google.com/maps?q=640 S. BROAD STREET,+TRENTON,+NJ+08618&hl=en",DEA,NTBD2018,right_only
"2331 E. LINCOLN HIGHWAY, LANGHORNE, PA 19047",,,,,,,,,CVS PHARMACY AT TARGET STORE,PA,19047.0,"http://maps.google.com/maps?q=2331 E. LINCOLN HIGHWAY,+LANGHORNE,+PA+19047&hl=en",DEA,NTBD2018,right_only
"4001 NEW FALLS ROAD, LEVITTOWN, PA 19056",,,,,,,,,GIANT FOOD PHARMACY,PA,19056.0,"http://maps.google.com/maps?q=4001 NEW FALLS ROAD,+LEVITTOWN,+PA+19056&hl=en",DEA,NTBD2018,right_only
"1201 LANGHORNE-NEWTOWN ROAD, LANGHORNE, PA 19047",,,,,,,,,ST MARY MEDICAL CENTER,PA,19047.0,"http://maps.google.com/maps?q=1201 LANGHORNE-NEWTOWN ROAD,+LANGHORNE,+PA+19047&hl=en",DEA,NTBD2018,right_only
"400 CEDAR AVE., WEST LONG BRANCH, NJ 07764",,,,,,,,,MONMOUTH UNIVERSITY POLICE DEPARTMENT 732-571-4444,NJ,7764.0,"http://maps.google.com/maps?q=400 CEDAR AVE.,+WEST LONG BRANCH,+NJ+07764&hl=en",DEA,NTBD2018,right_only
"123 VAN BRUNT ST, MOSCOW, PA 18444",,,,,,,,,MOSCOW BOROUGH MUNICIPAL BUILDING,PA,18444.0,"http://maps.google.com/maps?q=123 VAN BRUNT ST,+MOSCOW,+PA+18444&hl=en",DEA,NTBD2018,right_only
"25 NEPTUNE BLVD., NEPTUNE, NJ 07753",,,,,,,,,NEPTUNE TWP. POLICE DEPARTMENT 732-988-8000 EXT. 428,NJ,7753.0,"http://maps.google.com/maps?q=25 NEPTUNE BLVD.,+NEPTUNE,+NJ+07753&hl=en",DEA,NTBD2018,right_only
"4275 COUNTY LINE ROAD, CHALFONT, PA 18914",,,,,,,,,GIANT,PA,18914.0,"http://maps.google.com/maps?q=4275 COUNTY LINE ROAD,+CHALFONT,+PA+18914&hl=en",DEA,NTBD2018,right_only
"207 PARK AVENUE, CHALFONT, PA 18914",,,,,,,,,NEW BRITAIN TOWNSHIP POLICE DEPARTMENT,PA,18914.0,"http://maps.google.com/maps?q=207 PARK AVENUE,+CHALFONT,+PA+18914&hl=en",DEA,NTBD2018,right_only
"302 WEST BRIDGE STREET, NEW HOPE, PA 18938",,,,,,,,,CVS PHARMACY,PA,18938.0,"http://maps.google.com/maps?q=302 WEST BRIDGE STREET,+NEW HOPE,+PA+18938&hl=en",DEA,NTBD2018,right_only
"945 RT. 12, FRENCHTOWN, NJ 08825",,,,,,,,,NEW JERSEY STATE POLICE,NJ,8825.0,"http://maps.google.com/maps?q=945 RT. 12,+FRENCHTOWN,+NJ+08825&hl=en",DEA,NTBD2018,right_only
"14 LIBERTY STREET, NEWTOWN, PA 18940",,,,,,,,,NEWTOWN FIRE ASSOCIATION BUILDING,PA,18940.0,"http://maps.google.com/maps?q=14 LIBERTY STREET,+NEWTOWN,+PA+18940&hl=en",DEA,NTBD2018,right_only
"120 PHEASANT RUN, NEWTOWN, PA 18940",,,,,,,,,NEWTOWN ATHLETIC CLUB,PA,18940.0,"http://maps.google.com/maps?q=120 PHEASANT RUN,+NEWTOWN,+PA+18940&hl=en",DEA,NTBD2018,right_only
"100 MUNICIPAL DRIVE, NEWTOWN, PA 18940",,,,,,,,,NEWTOWN TWP. MUNICIPAL BUILDING,PA,18940.0,"http://maps.google.com/maps?q=100 MUNICIPAL DRIVE,+NEWTOWN,+PA+18940&hl=en",DEA,NTBD2018,right_only
"399 MONMOUTH RD., OAKHURST, NJ 07755",,,,,,,,,OCEAN POLICE DEPARTMENT 7325311800,NJ,7755.0,"http://maps.google.com/maps?q=399 MONMOUTH RD.,+OAKHURST,+NJ+07755&hl=en",DEA,NTBD2018,right_only
"101 S. MAIN STREET, OLD FORGE, PA 18518",,,,,,,,,CVS PHARMACY,PA,18518.0,"http://maps.google.com/maps?q=101 S. MAIN STREET,+OLD FORGE,+PA+18518&hl=en",DEA,NTBD2018,right_only
"604 EAST PARK STREET, OLYPHANT, PA 18447",,,,,,,,,OLYPHANT BOROUGH POLICE STATION,PA,18447.0,"http://maps.google.com/maps?q=604 EAST PARK STREET,+OLYPHANT,+PA+18447&hl=en",DEA,NTBD2018,right_only
"300 SOUTH BELLEVUE AVE, PENNDEL, PA 19047",,,,,,,,,PENNDEL POLICE STATION,PA,19047.0,"http://maps.google.com/maps?q=300 SOUTH BELLEVUE AVE,+PENNDEL,+PA+19047&hl=en",DEA,NTBD2018,right_only
"200 RIDGE ROAD, SELLERSVILLE, PA 18960",,,,,,,,,PENNRIDGE POLICE DEPARTMENT HQ,PA,18960.0,"http://maps.google.com/maps?q=200 RIDGE ROAD,+SELLERSVILLE,+PA+18960&hl=en",DEA,NTBD2018,right_only
"2960 AIRPORT RD, BETHLEHEM, PA 18017",,,,,,,,,PA STATE POLICE,PA,18017.0,"http://maps.google.com/maps?q=2960 AIRPORT RD,+BETHLEHEM,+PA+18017&hl=en",DEA,NTBD2018,right_only
"311 SOUTH 9TH STREET, PERKASIE, PA 18944",,,,,,,,,PERKASIE BOROUGH POLICE DEPARTMENT,PA,18944.0,"http://maps.google.com/maps?q=311 SOUTH 9TH STREET,+PERKASIE,+PA+18944&hl=en",DEA,NTBD2018,right_only
"9845 BUSTLETON AVE., PHILADELPHIA, PA 19115",,,,,,,,,FIRE DEPARTMENT ENGINE 62 / LADDER 34,PA,19115.0,"http://maps.google.com/maps?q=9845 BUSTLETON AVE.,+PHILADELPHIA,+PA+19115&hl=en",DEA,NTBD2018,right_only
"4377 SWAMP ROAD, DOYLESTOWN, PA 18902",,,,,,,,,K-MART CROSS KEYS PLACE SHOPPING CENTER,PA,18902.0,"http://maps.google.com/maps?q=4377 SWAMP ROAD,+DOYLESTOWN,+PA+18902&hl=en",DEA,NTBD2018,right_only
"100 ST LUKES LN, STROUDSBURG, PA 18360",,,,,,,,,ST LUKES UNIVERSAL HEALTH NETWORK MONROE CAMPUS,PA,18360.0,"http://maps.google.com/maps?q=100 ST LUKES LN,+STROUDSBURG,+PA+18360&hl=en",DEA,NTBD2018,right_only
"416 NEW JERSEY AVENUE, POINT PLEASANT BEACH, NJ 08742",,,,,,,,,POINT PLEASANT POLICE DEPARTMENT,NJ,8742.0,"http://maps.google.com/maps?q=416 NEW JERSEY AVENUE,+POINT PLEASANT BEACH,+NJ+08742&hl=en",DEA,NTBD2018,right_only
"35 N. 3RD STREET, QUAKERTOWN, PA 18951",,,,,,,,,QUAKERTOWN BOROUGH HALL PARKING LOT,PA,18951.0,"http://maps.google.com/maps?q=35 N. 3RD STREET,+QUAKERTOWN,+PA+18951&hl=en",DEA,NTBD2018,right_only
"1021 PARK AVE, QUAKERTOWN, PA 18951",,,,,,,,,ST LUKES QUAKERTOWN HOSPITAL MAIN ENTRANCE,PA,18951.0,"http://maps.google.com/maps?q=1021 PARK AVE,+QUAKERTOWN,+PA+18951&hl=en",DEA,NTBD2018,right_only
"229 CALIFORNIA ROAD, QUAKERTOWN, PA 18951",,,,,,,,,RICHLAND TOWNSHIP POLICE DEPARTMENT,PA,18951.0,"http://maps.google.com/maps?q=229 CALIFORNIA ROAD,+QUAKERTOWN,+PA+18951&hl=en",DEA,NTBD2018,right_only
"229 CALIFORNIA RD, QUAKERTOWN, PA 18951",,,,,,,,,RICHLAND TWP POLICE DEPT,PA,18951.0,"http://maps.google.com/maps?q=229 CALIFORNIA RD,+QUAKERTOWN,+PA+18951&hl=en",DEA,NTBD2018,right_only
"3300 LEHIGH STREET, ALLENTOWN, PA 18103",,,,,,,,,SOUTH MALL,PA,18103.0,"http://maps.google.com/maps?q=3300 LEHIGH STREET,+ALLENTOWN,+PA+18103&hl=en",DEA,NTBD2018,right_only
"100 S. WASHINGTON AVENUE, SCRANTON, PA 18503",,,,,,,,,SCRANTON POLICE DEPARTMENT,PA,18503.0,"http://maps.google.com/maps?q=100 S. WASHINGTON AVENUE,+SCRANTON,+PA+18503&hl=en",DEA,NTBD2018,right_only
"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",,,,,,,,,SEASIDE PARK POLICE DEPT.,NJ,8752.0,"http://maps.google.com/maps?q=1 MUNICIPAL PLAZA,+SEASIDE PARK,+NJ+08752&hl=en",DEA,NTBD2018,right_only
"6542 LOGAN SQUARE, NEW HOPE, PA 18938",,,,,,,,,GIANT FOOD STORE,PA,18938.0,"http://maps.google.com/maps?q=6542 LOGAN SQUARE,+NEW HOPE,+PA+18938&hl=en",DEA,NTBD2018,right_only
"3092 SUGAN ROAD, NEW HOPE, PA 18938",,,,,,,,,SOLEBURY TOWNSHIP POLICE DEPARTMENT,PA,18938.0,"http://maps.google.com/maps?q=3092 SUGAN ROAD,+NEW HOPE,+PA+18938&hl=en",DEA,NTBD2018,right_only
"4444 WALBERT AVENUE, ALLENTOWN, PA 18104",,,,,,,,,SOUTH WHITEHALL TWP POLICE DEPT,PA,18104.0,"http://maps.google.com/maps?q=4444 WALBERT AVENUE,+ALLENTOWN,+PA+18104&hl=en",DEA,NTBD2018,right_only
"555 BRIGHTON AVE, SPRING LAKE HEIGHTS, NJ 07762",,,,,,,,,SPRING LAKE HEIGHTS PD,NJ,7762.0,"http://maps.google.com/maps?q=555 BRIGHTON AVE,+SPRING LAKE HEIGHTS,+NJ+07762&hl=en",DEA,NTBD2018,right_only
"311 WASHINGTON AVENUE, SPRING LAKE, NJ 07762",,,,,,,,,SPRING LAKE POLICE,NJ,7762.0,"http://maps.google.com/maps?q=311 WASHINGTON AVENUE,+SPRING LAKE,+NJ+07762&hl=en",DEA,NTBD2018,right_only
"813 LONG BEACH BLVD., BEACH HAVEN, NJ 08008",,,,,,,,,SURF CITY POLICE DEPARTMENT 609-494-8121,NJ,8008.0,"http://maps.google.com/maps?q=813 LONG BEACH BLVD.,+BEACH HAVEN,+NJ+08008&hl=en",DEA,NTBD2018,right_only
"7711 EASTON ROAD, OTTSVILLE, PA 18942",,,,,,,,,WEHRUNG'S FAMILY HOME CENTER,PA,18942.0,"http://maps.google.com/maps?q=7711 EASTON ROAD,+OTTSVILLE,+PA+18942&hl=en",DEA,NTBD2018,right_only
"1076 EAGLE ROAD, NEWTOWN, PA 18940",,,,,,,,,UPPER MAKEFIELD TWP. POLICE DEPARTMENT,PA,18940.0,"http://maps.google.com/maps?q=1076 EAGLE ROAD,+NEWTOWN,+PA+18940&hl=en",DEA,NTBD2018,right_only
"5500 CAMP MEETING RD, CENTER VALLEY, PA 18034",,,,,,,,,UPPER SAUCON PD,PA,18034.0,"http://maps.google.com/maps?q=5500 CAMP MEETING RD,+CENTER VALLEY,+PA+18034&hl=en",DEA,NTBD2018,right_only
"1035 COUNTY LINE RD, HUNTINGDON VALLEY, PA 19006",,,,,,,,,RITE AID,PA,19006.0,"http://maps.google.com/maps?q=1035 COUNTY LINE RD,+HUNTINGDON VALLEY,+PA+19006&hl=en",DEA,NTBD2018,right_only
"238 STREET RD, SOUTHAMPTON, PA 18966",,,,,,,,,SOUTHAMPTON ESTATES,PA,18966.0,"http://maps.google.com/maps?q=238 STREET RD,+SOUTHAMPTON,+PA+18966&hl=en",DEA,NTBD2018,right_only
"939 STREET RD, SOUTHAMPTON, PA 18966",,,,,,,,,UPPER SOUTHAMPTON PD,PA,18966.0,"http://maps.google.com/maps?q=939 STREET RD,+SOUTHAMPTON,+PA+18966&hl=en",DEA,NTBD2018,right_only
"2700 ALLAIRE ROADFRONT LOBBY, WALL, NJ 07719",,,,,,,,,WALL TWP. POLICE DEPARTMENT 732-449-4500,NJ,7719.0,"http://maps.google.com/maps?q=2700 ALLAIRE ROAD,+WALL,+NJ+07719&hl=en",DEA,NTBD2018,right_only
"3000 ANN'S CHOICE WAY, WARMINSTER, PA 18974",,,,,,,,,ANN'S CHOICE **RESIDENTS ONLY**,PA,18974.0,"http://maps.google.com/maps?q=3000 ANN'S CHOICE WAY,+WARMINSTER,+PA+18974&hl=en",DEA,NTBD2018,right_only
"942 W. STREET ROAD, WARMINSTER, PA 18974",,,,,,,,,SHOP RITE OF WARMINSTER,PA,18974.0,"http://maps.google.com/maps?q=942 W. STREET ROAD,+WARMINSTER,+PA+18974&hl=en",DEA,NTBD2018,right_only
"401 GIBSON AVE, WARMINSTER, PA 18974",,,,,,,,,WARMINSTER TWP. POLICE HQ.,PA,18974.0,"http://maps.google.com/maps?q=401 GIBSON AVE,+WARMINSTER,+PA+18974&hl=en",DEA,NTBD2018,right_only
"852 EASTON ROAD, WARRINGTON, PA 18976",,,,,,,,,WARRINGTON TOWNSHIP MUNICIPAL BUILDING LOBBY,PA,18976.0,"http://maps.google.com/maps?q=852 EASTON ROAD,+WARRINGTON,+PA+18976&hl=en",DEA,NTBD2018,right_only
"1937 YORK ROAD, JAMISON, PA 18929",,,,,,,,,WAWA,PA,18929.0,"http://maps.google.com/maps?q=1937 YORK ROAD,+JAMISON,+PA+18929&hl=en",DEA,NTBD2018,right_only
"24 MT. AIRY VILLAGE ROAD, LAMBERTVILLE, NJ 08530",,,,,,,,,WEST AMWELL POLICE DEPARTMENT,NJ,8530.0,"http://maps.google.com/maps?q=24 MT. AIRY VILLAGE ROAD,+LAMBERTVILLE,+NJ+08530&hl=en",DEA,NTBD2018,right_only
