name,googleMapsUrl,state,postal,source,address
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1000%20OGDEN%20AVENUE%2C+DOWNERS%20GROVE%2C+IL+60515,IL,60515,DEA,"1000 OGDEN AVENUE, DOWNERS GROVE, IL 60515"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C111%20S.%20HALSTED%20STREET%2C+CHICAGO%2C+IL+60661,IL,60661,DEA,"111 S. HALSTED STREET, CHICAGO, IL 60661"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C15%20N%20BUFFALO%20GROVE%20RD%2C+BUFFALO%20GROVE%2C+IL+60089,IL,60089,DEA,"15 N BUFFALO GROVE RD, BUFFALO GROVE, IL 60089"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1633%20W.%2095TH%20STREET%2C+CHICAGO%2C+IL+60643,IL,60643,DEA,"1633 W. 95TH STREET, CHICAGO, IL 60643"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1799%20DOUGLAS%20RD%2C+MONTGOMERY%2C+IL+60538,IL,60538,DEA,"1799 DOUGLAS RD, MONTGOMERY, IL 60538"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1801%20INGALLS%20AVE%2C+JOLIET%2C+IL+60435,IL,60435,DEA,"1801 INGALLS AVE, JOLIET, IL 60435"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1811%20BELVIDERE%20RD%2C+WAUKEGAN%2C+IL+60085,IL,60085,DEA,"1811 BELVIDERE RD, WAUKEGAN, IL 60085"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1931%20W%20CERMAK%20RD%2C+CHICAGO%2C+IL+60608,IL,60608,DEA,"1931 W CERMAK RD, CHICAGO, IL 60608"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C200%20E%20ROOSEVELT%2C+VILLA%20PARK%2C+IL+60181,IL,60181,DEA,"200 E ROOSEVELT, VILLA PARK, IL 60181"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C20950%20GOVERNORS%20HWY.%2C+OLYMPIA%20FIELDS%2C+IL+60461,IL,60461,DEA,"20950 GOVERNORS HWY., OLYMPIA FIELDS, IL 60461"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C3201%20N.%20BROADWAY%20ST.%2C+CHICAGO%2C+IL+60657,IL,60657,DEA,"3201 N. BROADWAY ST., CHICAGO, IL 60657"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C3925%20W%20ELM%20STREET%2C+MCHENRY%2C+IL+60050,IL,60050,DEA,"3925 W ELM STREET, MCHENRY, IL 60050"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C4343%20N%20CENTRAL%20AVE%2C+CHICAGO%2C+IL+60634,IL,60634,DEA,"4343 N CENTRAL AVE, CHICAGO, IL 60634"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C466%20NELSON%20ROAD%2C+NEW%20LENOX%2C+IL+60451,IL,60451,DEA,"466 NELSON ROAD, NEW LENOX, IL 60451"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C5600%20W.%20FULLERTON%2C+CHICAGO%2C+IL+60639,IL,60639,DEA,"5600 W. FULLERTON, CHICAGO, IL 60639"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C5625%20N.%20RIDGE%20AVE%2C+CHICAGO%2C+IL+60660,IL,60660,DEA,"5625 N. RIDGE AVE, CHICAGO, IL 60660"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C63%20WEST%2087TH%20ST%2C+NAPERVILLE%2C+IL+60565,IL,60565,DEA,"63 WEST 87TH ST, NAPERVILLE, IL 60565"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C641%20N%20CLARK%20ST%2C+CHICAGO%2C+IL+60654,IL,60654,DEA,"641 N CLARK ST, CHICAGO, IL 60654"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C7350%20BARRINGTON%20RD.%2C+HANOVER%20PARK%2C+IL+60133,IL,60133,DEA,"7350 BARRINGTON RD., HANOVER PARK, IL 60133"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C780%20WAUKEGAN%20RD%2C+DEERFIELD%2C+IL+60015,IL,60015,DEA,"780 WAUKEGAN RD, DEERFIELD, IL 60015"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C9000%20N.%20GREENWOOD%20AVE%2C+NILES%2C+IL+60714,IL,60714,DEA,"9000 N. GREENWOOD AVE, NILES, IL 60714"
CAPT. JAMES A. LOVELL FEDERAL HEALTH CARE CENTER,http://maps.google.com/maps?q=CAPT%20JAMES%20A%20LOVELL%20FEDERAL%20HEALTH%20CARE%20CENTER%2C2410%20SAMPSON%20STREET%2C+GREAT%20LAKES%2C+IL+60088,IL,60088,DEA,"2410 SAMPSON STREET, BLDG 237 (PHARMACY DEPARTMENT), GREAT LAKES, IL 60088"
CAPT. JAMES A. LOVELL FEDERAL HEALTH CARE CENTER,http://maps.google.com/maps?q=CAPT%20JAMES%20A%20LOVELL%20FEDERAL%20HEALTH%20CARE%20CENTER%2C2430%20ILLINOIS%20STREET%2C+GREAT%20LAKES%2C+IL+60088,IL,60088,DEA,"2430 ILLINOIS STREET, BLDG 1007 (PHARMACY DEPARTMENT), GREAT LAKES, IL 60088"
CAPT. JAMES A. LOVELL FEDERAL HEALTH CARE CENTER,http://maps.google.com/maps?q=CAPT%20JAMES%20A%20LOVELL%20FEDERAL%20HEALTH%20CARE%20CENTER%2C2630%20GREEN%20BAY%20ROAD%2C+GREAT%20LAKES%2C+IL+60088,IL,60088,DEA,"2630 GREEN BAY ROAD, BLDG 3452 (PHARMACY DEPARTMENT), GREAT LAKES, IL 60088"
CAPT. JAMES A. LOVELL FEDERAL HEALTH CARE CENTER,http://maps.google.com/maps?q=CAPT%20JAMES%20A%20LOVELL%20FEDERAL%20HEALTH%20CARE%20CENTER%2C3440%20OHIO%20STREET%2C+GREAT%20LAKES%2C+IL+60088,IL,60088,DEA,"3440 OHIO STREET, BLDG 1017 (PHARMACY DEPARTMENT), GREAT LAKES, IL 60088"
"CARECENTER PHARMACY, L.L.C.",http://maps.google.com/maps?q=CARECENTER%20PHARMACY%20LLC%2C2775%20SANDERS%20RD.%2C%20STE%20C1%2C+NORTHBROOK%2C+IL+60062,IL,60062,DEA,"2775 SANDERS RD., STE C1, NORTHBROOK, IL 60062"
DOUGLAS & OGDEN MED CTR PHAR,http://maps.google.com/maps?q=DOUGLAS%20%20OGDEN%20MED%20CTR%20PHAR%2CDBA%20DOUGLAS-MAIN%20PHARMACY%2C+DOWNERS%20GROVE%2C+IL+60515,IL,60515,DEA,"DBA DOUGLAS-MAIN PHARMACY, 5207 MAIN ST STE#102, DOWNERS GROVE, IL 60515"
"FARLAND PHARMACY, INC.",http://maps.google.com/maps?q=FARLAND%20PHARMACY%20INC%2C2%20NORTH%20CASS%20AVE%2C+WESTMONT%2C+IL+60559,IL,60559,DEA,"2 NORTH CASS AVE, WESTMONT, IL 60559"
"FORUM EXTENDED CARE SERVICES II, INC.",http://maps.google.com/maps?q=FORUM%20EXTENDED%20CARE%20SERVICES%20II%20INC%2C4201%20W%20VICTORIA%20ST%2C+CHICAGO%2C+IL+60646,IL,60646,DEA,"4201 W VICTORIA ST, CHICAGO, IL 60646"
FRANCISCAN HEALTH MICHIGAN CITY,http://maps.google.com/maps?q=FRANCISCAN%20HEALTH%20MICHIGAN%20CITY%2C301%20W%20HOMER%2C+MICHIGAN%20CITY%2C+IN+46360,IN,46360,DEA,"301 W HOMER, MICHIGAN CITY, IN 46360"
GOOD SAMARITAN HOSPITAL,http://maps.google.com/maps?q=GOOD%20SAMARITAN%20HOSPITAL%2C520%20S%207TH%20ST%2C+VINCENNES%2C+IN+47591,IN,47591,DEA,"520 S 7TH ST, VINCENNES, IN 47591"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C110%20W.%20NORTH%20AVE.%2C+ELMHURST%2C+IL+60126,IL,60126,DEA,"110 W. NORTH AVE., ELMHURST, IL 60126"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C1101%20S%20WATER%20ST%2C+WILMINGTON%2C+IL+60481,IL,60481,DEA,"1101 S WATER ST, WILMINGTON, IL 60481"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C1305%20RANDALL%20RD.%2C+CRYSTAL%20LAKE%2C+IL+60014,IL,60014,DEA,"1305 RANDALL RD., CRYSTAL LAKE, IL 60014"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C14290%20SOUTH%20LA%20GRANGE%20RD.%2C+ORLAND%20PARK%2C+IL+60462,IL,60462,DEA,"14290 SOUTH LA GRANGE RD., ORLAND PARK, IL 60462"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C1500%20LINCOLN%20HWY.%2C+ST%20CHARLES%2C+IL+60174,IL,60174,DEA,"1500 LINCOLN HWY., ST CHARLES, IL 60174"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C1539%20CLAVEY%20RD.%2C+HIGHLAND%20PARK%2C+IL+60035,IL,60035,DEA,"1539 CLAVEY RD., HIGHLAND PARK, IL 60035"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C177%20WEST%20VIRGINIA%20STREET%2C+CRYSTAL%20LAKE%2C+IL+60014,IL,60014,DEA,"177 WEST VIRGINIA STREET, CRYSTAL LAKE, IL 60014"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C230%20S%20COMET%20DR.%2C+BRAIDWOOD%2C+IL+60408,IL,60408,DEA,"230 S COMET DR., BRAIDWOOD, IL 60408"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C245%20S%20BROADWAY%20ST.%2C+COAL%20CITY%2C+IL+60416,IL,60416,DEA,"245 S BROADWAY ST., COAL CITY, IL 60416"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C3900%20WEST%20ELM%20ST.%2C+MCHENRY%2C+IL+60050,IL,60050,DEA,"3900 WEST ELM ST., MCHENRY, IL 60050"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C3951%20W.%20103RD%20ST.%2C+CHICAGO%2C+IL+60655,IL,60655,DEA,"3951 W. 103RD ST., CHICAGO, IL 60655"
"HIGHLAND PARK CVS, L.L.C.",http://maps.google.com/maps?q=HIGHLAND%20PARK%20CVS%20LLC%2C47%20S.%20LOCUST%20ST.%2C+MANTENO%2C+IL+60950,IL,60950,DEA,"47 S. LOCUST ST., MANTENO, IL 60950"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C10%20EAST%2081ST%20AVENUE%2C+MERRILLVILLE%2C+IN+46410,IN,46410,DEA,"10 EAST 81ST AVENUE, MERRILLVILLE, IN 46410"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C100%20NORTH%20DETROIT%20ST%2C+WARSAW%2C+IN+46580,IN,46580,DEA,"100 NORTH DETROIT ST, WARSAW, IN 46580"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C1195%20E%20RIDGE%20RD%2C+GRIFFITH%2C+IN+46319,IN,46319,DEA,"1195 E RIDGE RD, GRIFFITH, IN 46319"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C1301%20119TH%20ST%2C+WHITING%2C+IN+46394,IN,46394,DEA,"1301 119TH ST, WHITING, IN 46394"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C1350%20BROADWAY%20ST%2C+GARY%2C+IN+46407,IN,46407,DEA,"1350 BROADWAY ST, GARY, IN 46407"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C1407%20LINCOLNWAY%2C+LAPORTE%2C+IN+46350,IN,46350,DEA,"1407 LINCOLNWAY, LAPORTE, IN 46350"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C1500%20HART%20ST.%2C+VINCENNES%2C+IN+47591,IN,47591,DEA,"1500 HART ST., VINCENNES, IN 47591"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C1805%20CALUMET%20AVE.%2C+VALPARAISO%2C+IN+46383,IN,46383,DEA,"1805 CALUMET AVE., VALPARAISO, IN 46383"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C2106%20BROADWAY%20ST%2C+EAST%20CHICAGO%2C+IN+46312,IN,46312,DEA,"2106 BROADWAY ST, EAST CHICAGO, IN 46312"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C2272%20NORTH%20MAIN%20ST.%2C+CROWNPOINT%2C+IN+46307,IN,46307,DEA,"2272 NORTH MAIN ST., CROWNPOINT, IN 46307"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C3240%20WILLOWCREEK%20RD.%2C%2C+PORTAGE%2C+IN+46368,IN,46368,DEA,"3240 WILLOWCREEK RD.,, PORTAGE, IN 46368"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C3253%20FRANKLIN%20ST.%2C+MICHIGAN%20CITY%2C+IN+46360,IN,46360,DEA,"3253 FRANKLIN ST., MICHIGAN CITY, IN 46360"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C3400%20N%20CALUMET%20AVE%2C+VALPARAISO%2C+IN+46383,IN,46383,DEA,"3400 N CALUMET AVE, VALPARAISO, IN 46383"
"HOOK-SUPERX, L.L.C.",http://maps.google.com/maps?q=HOOKSUPERX%20LLC%2C6445%20CALUMET%20AVE.%2C+HAMMOND%2C+IN+46324,IN,46324,DEA,"6445 CALUMET AVE., HAMMOND, IN 46324"
HUDSON DRUG SHOP,http://maps.google.com/maps?q=HUDSON%20DRUG%20SHOP%2C108%20N%20MARKET%20STREET%2C+PAXTON%2C+IL+60957,IL,60957,DEA,"108 N MARKET STREET, PO BOX 70, PAXTON, IL 60957"
"INTERDEPENDENT PHARMACY, LLC",http://maps.google.com/maps?q=INTERDEPENDENT%20PHARMACY%20LLC%2C404%20NORTH%20SEYMOUR%20AVENUE%2C+MUNDELEIN%2C+IL+60060,IL,60060,DEA,"404 NORTH SEYMOUR AVENUE, MUNDELEIN, IL 60060"
LAKELAND MEDICAL CENTER,http://maps.google.com/maps?q=LAKELAND%20MEDICAL%20CENTER%2C31%20NORTH%20ST%20JOSEPH%20STREET%2C+NILES%2C+MI+49120,MI,49120,DEA,"31 NORTH ST JOSEPH STREET, NILES, MI 49120"
LAKELAND MEDICAL CENTER ST JOSEPH,http://maps.google.com/maps?q=LAKELAND%20MEDICAL%20CENTER%20ST%20JOSEPH%2C1234%20NAPIER%20AVENUE%2C+ST%20JOSEPH%2C+MI+49085,MI,49085,DEA,"1234 NAPIER AVENUE, ST JOSEPH, MI 49085"
LAKELAND PHARMACY SHOPPE,http://maps.google.com/maps?q=LAKELAND%20PHARMACY%20SHOPPE%2C3900%20HOLLYWOOD%20ROAD%2C+ST%20JOSEPH%2C+MI+49085,MI,49085,DEA,"3900 HOLLYWOOD ROAD, ST JOSEPH, MI 49085"
LAWNDALE CHRISTIAN HLTH CTR,http://maps.google.com/maps?q=LAWNDALE%20CHRISTIAN%20HLTH%20CTR%2CPHARMACY%2C+CHICAGO%2C+IL+60623,IL,60623,DEA,"PHARMACY, 3860 WEST OGDEN AVENUE, CHICAGO, IL 60623"
"MEDICATION MANAGEMENT PARTNERS, LLC",http://maps.google.com/maps?q=MEDICATION%20MANAGEMENT%20PARTNERS%20LLC%2C13601%20KENTON%20AVE%2C+CRESTWOOD%2C+IL+60418,IL,60418,DEA,"13601 KENTON AVE, CRESTWOOD, IL 60418"
NORTH SHORE PHARMACY,http://maps.google.com/maps?q=NORTH%20SHORE%20PHARMACY%2C2490%20CENTRAL%20AVENUE%2C+LAKE%20STATION%2C+IN+46405,IN,46405,DEA,"2490 CENTRAL AVENUE, LAKE STATION, IN 46405"
NORTHSHORE HEALTH CENTER,http://maps.google.com/maps?q=NORTHSHORE%20HEALTH%20CENTER%2C3564%20SCOTTSDALE%20ST.%2C+PORTAGE%2C+IN+46368,IN,46368,DEA,"3564 SCOTTSDALE ST., PORTAGE, IN 46368"
NORTHWESTERN MEMORIAL HOSP,http://maps.google.com/maps?q=NORTHWESTERN%20MEMORIAL%20HOSP%2C251%20E.%20HURON%2C+CHICAGO%2C+IL+60611,IL,60611,DEA,"251 E. HURON, CHICAGO, IL 60611"
PAW PAW VILLAGE DRUGS,http://maps.google.com/maps?q=PAW%20PAW%20VILLAGE%20DRUGS%2C322%20E.%20MICHIGAN%20AVENUE%2C+PAW%20PAW%2C+MI+49079,MI,49079,DEA,"322 E. MICHIGAN AVENUE, PAW PAW, MI 49079"
PHILS DISCOUNT DRUGS,http://maps.google.com/maps?q=PHILS%20DISCOUNT%20DRUGS%2C702%20E.%20LINCOLNWAY%2C+LAPORTE%2C+IN+46350,IN,46350,DEA,"702 E. LINCOLNWAY, LAPORTE, IN 46350"
POKAGON BAND OF POTAWATOMI INDIANS,http://maps.google.com/maps?q=POKAGON%20BAND%20OF%20POTAWATOMI%20INDIANS%2C32652%20KNO%20DRIVE%2C+DOWAGIAC%2C+MI+49047,MI,49047,DEA,"32652 KNO DRIVE, DOWAGIAC, MI 49047"
PRESENCE LIFE CONNECTIONS PHARMACY,http://maps.google.com/maps?q=PRESENCE%20LIFE%20CONNECTIONS%20PHARMACY%2C670%20N%20CONVENT%20STREET%2C+BOURBONNAIS%2C+IL+60914,IL,60914,DEA,"670 N CONVENT STREET, BOURBONNAIS, IL 60914"
PRESENCE RHC SENIOR SERVICES,http://maps.google.com/maps?q=PRESENCE%20RHC%20SENIOR%20SERVICES%2C100%20N%20RIVER%20ROAD%2C+DES%20PLAINES%2C+IL+60016,IL,60016,DEA,"100 N RIVER ROAD, DES PLAINES, IL 60016"
SYMBRIA RX SERVICES LLC,http://maps.google.com/maps?q=SYMBRIA%20RX%20SERVICES%20LLC%2C350%20W.%20SCHAUMBURG%20ROAD%2C+SCHAUMBURG%2C+IL+60194,IL,60194,DEA,"350 W. SCHAUMBURG ROAD, SUITE PWD, SCHAUMBURG, IL 60194"
TECHNI MED INC,http://maps.google.com/maps?q=TECHNI%20MED%20INC%2C340%20MARSHALL%20AVENUE%2C+AURORA%2C+IL+60506,IL,60506,DEA,"340 MARSHALL AVENUE, UNIT 100, AURORA, IL 60506"
THIES LOMBARD PHARMACY INC,http://maps.google.com/maps?q=THIES%20LOMBARD%20PHARMACY%20INC%2C805%20S%20MAIN%20STREET%2C+LOMBARD%2C+IL+60148,IL,60148,DEA,"805 S MAIN STREET, SUITE 8, LOMBARD, IL 60148"
UNIVERSITY OF CHICAGO DCAM OUTPATIENT PHARMACY,http://maps.google.com/maps?q=UNIVERSITY%20OF%20CHICAGO%20DCAM%20OUTPATIENT%20PHARMACY%2C5758%20S.%20MARYLAND%20AVENUE%2C+CHICAGO%2C+IL+60637,IL,60637,DEA,"5758 S. MARYLAND AVENUE, MC0010, CHICAGO, IL 60637"
VANS PHARMACY INC,http://maps.google.com/maps?q=VANS%20PHARMACY%20INC%2C807%20NAPIER%20AVENUE%2C+SAINT%20JOSEPH%2C+MI+49085,MI,49085,DEA,"807 NAPIER AVENUE, SAINT JOSEPH, MI 49085"
VYTO'S PHARMACY,http://maps.google.com/maps?q=VYTOS%20PHARMACY%2C6949%20KENNEDY%20AVENUE%2C+HAMMOND%2C+IN+46323,IN,46323,DEA,"6949 KENNEDY AVENUE, UNIT C, HAMMOND, IN 46323"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C1028%20S%20ELMHURST%20ROAD%2C+MT%20PROSPECT%2C+IL+60056,IL,60056,DEA,"1028 S ELMHURST ROAD, MT PROSPECT, IL 60056"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C108%20WILMOT%20RD.%2C+DEERFIELD%2C+IL+60015,IL,60015,DEA,"108 WILMOT RD., DEERFIELD, IL 60015"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C1221%20N%20LAKE%20STREET%2C+AURORA%2C+IL+60506,IL,60506,DEA,"1221 N LAKE STREET, AURORA, IL 60506"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C1260%20HILLTOP%20RD%2C+SAINT%20JOSEPH%2C+MI+49085,MI,49085,DEA,"1260 HILLTOP RD, SAINT JOSEPH, MI 49085"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C14680%20S%20LA%20GRANGE%20ROAD%2C+ORLAND%20PARK%2C+IL+60462,IL,60462,DEA,"14680 S LA GRANGE ROAD, ORLAND PARK, IL 60462"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C151%20N.%20STATE%20ST.%2C+CHICAGO%2C+IL+60601,IL,60601,DEA,"151 N. STATE ST., CHICAGO, IL 60601"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C1700%20LARKIN%20AVE%2C+ELGIN%2C+IL+60123,IL,60123,DEA,"1700 LARKIN AVE, ELGIN, IL 60123"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C2001%20N%20MILWAUKEE%20AVE%2C+CHICAGO%2C+IL+60647,IL,60647,DEA,"2001 N MILWAUKEE AVE, CHICAGO, IL 60647"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C2500%20GRANT%20ST%2C+GARY%2C+IN+46404,IN,46404,DEA,"2500 GRANT ST, GARY, IN 46404"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C324%20ROOSEVELT%20ROAD%2C+GLEN%20ELLYN%2C+IL+60137,IL,60137,DEA,"324 ROOSEVELT ROAD, GLEN ELLYN, IL 60137"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C3405%20S%20KING%20DR%2C+CHICAGO%2C+IL+60616,IL,60616,DEA,"3405 S KING DR, CHICAGO, IL 60616"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C4010%20W%20LAWRENCE%20AVE%2C+CHICAGO%2C+IL+60630,IL,60630,DEA,"4010 W LAWRENCE AVE, CHICAGO, IL 60630"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C505%20COLLEGE%20AVENUE%2C+VINCENNES%2C+IN+47591,IN,47591,DEA,"505 COLLEGE AVENUE, VINCENNES, IN 47591"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C522%20TORRENCE%20AVE%2C+CALUMET%20CITY%2C+IL+60409,IL,60409,DEA,"522 TORRENCE AVE, CALUMET CITY, IL 60409"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C6001%20CENTRAL%20AVE%2C+PORTAGE%2C+IN+46368,IN,46368,DEA,"6001 CENTRAL AVE, PORTAGE, IN 46368"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C6016%20W%2063RD%20STREET%2C+CHICAGO%2C+IL+60638,IL,60638,DEA,"6016 W 63RD STREET, CHICAGO, IL 60638"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C651%20W.%20US%20HWY%2030%2C+SCHERERVILLE%2C+IN+46375,IN,46375,DEA,"651 W. US HWY 30, SCHERERVILLE, IN 46375"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C7113%20CERMAK%20RD%2C+BERWYN%2C+IL+60402,IL,60402,DEA,"7113 CERMAK RD, BERWYN, IL 60402"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C8628%20S%20COTTAGE%20GROVE%20AVE%2C+CHICAGO%2C+IL+60619,IL,60619,DEA,"8628 S COTTAGE GROVE AVE, CHICAGO, IL 60619"
WALGREEN CO.,http://maps.google.com/maps?q=WALGREEN%20CO%2C907%20SOUTH%2011TH%20ST%2C+NILES%2C+MI+49120,MI,49120,DEA,"907 SOUTH 11TH ST, NILES, MI 49120"
WELL FUTURE PHARMACY LLC,http://maps.google.com/maps?q=WELL%20FUTURE%20PHARMACY%20LLC%2C1442%20S.%20MICHIGAN%20AVE.%2C+CHICAGO%2C+IL+60605,IL,60605,DEA,"1442 S. MICHIGAN AVE., CHICAGO, IL 60605"
"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1713%20W.%20SPRINGFIELD%2C+CHAMPAIGN%2C+IL+61821,IL,61821,DEA,"1713 W. SPRINGFIELD, CHAMPAIGN, IL 61821"
