address_x,googleMapsUrl,lat_x,lng_x,name,postal_x,source,state_x,source_date,address_y,postal_y,state_y,lat_y,lng_y,_merge
"PHARMACY DEPARTMENT, 200 OHIO ST, MEDINA, NY 14103",http://maps.google.com/maps?q=MEDINA%20MEMORIAL%20HOSPITAL%20INC%2CPHARMACY%20DEPARTMENT%2C+MEDINA%2C+NY+14103,,,MEDINA MEMORIAL HOSPITAL INC,14103,DEA,NY,April2018, 200 OHIO ST,14103.0,NY,43.2217137,-78.3967057,both
"1220 E 3900 S, SUITE 1H, SALT LAKE CITY, UT 84124",http://maps.google.com/maps?q=MEDS%20IN%20MOTION%20LLC%2C1220%20E%203900%20S%2C+SALT%20LAKE%20CITY%2C+UT+84124,,,MEDS IN MOTION LLC,84124,DEA,UT,April2018, SUITE 1H,84124.0,UT,40.6861129,-111.8574482,both
"737 GREENVILLE ROAD, MERCER, PA 16137",http://maps.google.com/maps?q=MERCER%20PHARMACY%2C737%20GREENVILLE%20ROAD%2C+MERCER%2C+PA+16137,41.2487,-80.24873525,MERCER PHARMACY,16137,DEA,PA,April2018,,,,,,left_only
"2 PARK AVENUE, YONKERS, NY 10703",http://maps.google.com/maps?q=MERU%20PHARMACY%20INC%2C2%20PARK%20AVENUE%2C+YONKERS%2C+NY+10703,40.9401435,-73.8914935899797,MERU PHARMACY INC,10703,DEA,NY,April2018,,,,,,left_only
"705 SOUTH LEWIS STREET, METTER, GA 30439",http://maps.google.com/maps?q=METTER%20PHARMACY%2C705%20SOUTH%20LEWIS%20STREET%2C+METTER%2C+GA+30439,,,METTER PHARMACY,30439,DEA,GA,April2018,705 SOUTH LEWIS STREET,30439.0,GA,32.384647,-82.0614,both
"DEPT OF PHARMACY, ONE WYOMING ST, DAYTON, OH 45409",http://maps.google.com/maps?q=MIAMI%20VALLEY%20HOSP%2CDEPT%20OF%20PHARMACY%2C+DAYTON%2C+OH+45409,,,MIAMI VALLEY HOSP,45409,DEA,OH,April2018, ONE WYOMING ST,45409.0,OH,39.7430408,-84.1926701,both
"2400 MIAMI VALLEY DR, CENTERVILLE, OH 45459",http://maps.google.com/maps?q=MIAMI%20VALLEY%20HOSPITAL%20SOUTH%2C2400%20MIAMI%20VALLEY%20DR%2C+CENTERVILLE%2C+OH+45459,39.6546139,-84.1145524,MIAMI VALLEY HOSPITAL SOUTH,45459,DEA,OH,April2018,,,,,,left_only
"415 NORTH JACKSON STREET, AMERICUS, GA 31709",http://maps.google.com/maps?q=MIDDLE%20FLINT%20BEHAVIORAL%20HEALTHCARE%20PHARMACY%2C415%20NORTH%20JACKSON%20STREET%2C+AMERICUS%2C+GA+31709,32.075794,-84.233727,MIDDLE FLINT BEHAVIORAL HEALTHCARE PHARMACY,31709,DEA,GA,April2018,,,,,,left_only
"877 MAIN ST, BELFORD, NJ 07718",http://maps.google.com/maps?q=MIDDLETOWN%20FAMILY%20PHARMACY%2C877%20MAIN%20ST%2C+BELFORD%2C+NJ+07718,40.415817,-74.094023,MIDDLETOWN FAMILY PHARMACY,7718,DEA,NJ,April2018,,,,,,left_only
"DBA/MIDDLEPORT FAMILY HEALTH C, 81 ROCHESTER RD PO BOX 188, MIDDLEPORT, NY 14105",http://maps.google.com/maps?q=MODENGIROUX%20INC%2CDBA/MIDDLEPORT%20FAMILY%20HEALTH%20C%2C+MIDDLEPORT%2C+NY+14105,,,MODEN-GIROUX INC,14105,DEA,NY,April2018, 81 ROCHESTER RD PO BOX 188,14105.0,NY,43.2047561,-78.4858069,both
"102 S STATE STREET, NORTON, KS 67654",http://maps.google.com/maps?q=MOFFET%20DRUG%2C102%20S%20STATE%20STREET%2C+NORTON%2C+KS+67654,39.8282694693878,-99.8889859795918,MOFFET DRUG,67654,DEA,KS,April2018,,,,,,left_only
"8374 WEST FRANKLIN STREET, P O BOX 67, MOUNT PLEASANT, NC 28124",http://maps.google.com/maps?q=MOOSE%20DRUG%20CO%2C8374%20WEST%20FRANKLIN%20STREET%2C+MOUNT%20PLEASANT%2C+NC+28124,,,MOOSE DRUG CO,28124,DEA,NC,April2018, P O BOX 67,28124.0,NC,35.399445,-80.436226,both
"TERRY L TRASTER, 620 N PUTNAM STREET, MOWEAQUA, IL 62550",http://maps.google.com/maps?q=MOWEAQUA%20PHARMACY%2CTERRY%20L%20TRASTER%2C+MOWEAQUA%2C+IL+62550,,,MOWEAQUA PHARMACY,62550,DEA,IL,April2018, 620 N PUTNAM STREET,62550.0,IL,39.6318638,-89.016674,both
"6220-6222 11TH AVENUE, BROOKLYN, NY 11219",http://maps.google.com/maps?q=MRR%20PHARMA%20INC%2C6220-6222%2011TH%20AVENUE%2C+BROOKLYN%2C+NY+11219,40.6302433061225,-74.0043995510204,MRR PHARMA INC,11219,DEA,NY,April2018,,,,,,left_only
"705 EAST 187TH STREET, BRONX, NY 10458",http://maps.google.com/maps?q=MT%20CARMEL%20PHARMACY%2C705%20EAST%20187TH%20STREET%2C+BRONX%2C+NY+10458,40.8542051,-73.8841858,MT CARMEL PHARMACY,10458,DEA,NY,April2018,,,,,,left_only
"1207 MT HERMON RD, SALISBURY, MD 21804",http://maps.google.com/maps?q=MT%20HERMON%20DISCOUNT%20PHARMACY%2C1207%20MT%20HERMON%20RD%2C+SALISBURY%2C+MD+21804,38.367641,-75.570826,MT HERMON DISCOUNT PHARMACY,21804,DEA,MD,April2018,,,,,,left_only
"MEDICAL CENTER BLVD., NC BAPTIST HOSPITAL INC, WINSTON SALEM, NC 27157",http://maps.google.com/maps?q=N%20C%20BAPTIST%20HOSP%20PHAR%2CMEDICAL%20CENTER%20BLVD.%2C+WINSTON%20SALEM%2C+NC+27157,,,N C BAPTIST HOSP PHAR,27157,DEA,NC,April2018, NC BAPTIST HOSPITAL INC,27157.0,NC,36.0926473,-80.2732853,both
"1761 3RD AVENUE W, SUITE B, DICKINSON, ND 58601",http://maps.google.com/maps?q=N%20D%20PHARMACY%20INC%2C1761%203RD%20AVENUE%20W%2C%20SUITE%20B%2C+DICKINSON%2C+ND+58601,,,N D PHARMACY INC #748,58601,DEA,ND,April2018, SUITE B,58601.0,ND,46.902115,-102.78973,both
"6845 STATE ROUTE 434, PO BOX 376, APALACHIN, NY 13732",http://maps.google.com/maps?q=NEELPATH%20LLC%2C6845%20STATE%20ROUTE%20434%2C+APALACHIN%2C+NY+13732,,,NEEL-PATH LLC,13732,DEA,NY,April2018, PO BOX 376,13732.0,NY,42.070347,-76.151634,both
"DBA LEN'S DRUG, 120 E MAIN STREET, JOHN DAY, OR 97845",http://maps.google.com/maps?q=NELSONS%20CITY%20DRUG%2CDBA%20LEN'S%20DRUG%2C+JOHN%20DAY%2C+OR+97845,,,NELSON'S CITY DRUG,97845,DEA,OR,April2018, 120 E MAIN STREET,97845.0,OR,44.4159192,-118.9542318,both
"2022 13TH STREET, AUBURN, NE 68305",http://maps.google.com/maps?q=NEMAHA%20COUNTY%20HOSPITAL%2C2022%2013TH%20STREET%2C+AUBURN%2C+NE+68305,40.39199115,-95.8535535347271,NEMAHA COUNTY HOSPITAL,68305,DEA,NE,April2018,,,,,,left_only
"2574 SAN BRUNO AVENUE, SAN FRANCISCO, CA 94134",http://maps.google.com/maps?q=NEMSSAN%20BRUNO%20PHARMACY%2C2574%20SAN%20BRUNO%20AVENUE%2C+SAN%20FRANCISCO%2C+CA+94134,37.7291638163265,-122.40434422449,NEMS-SAN BRUNO PHARMACY,94134,DEA,CA,April2018,,,,,,left_only
"100 SPRINGDALE RD, CHERRY HILL, NJ 08003",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C100%20SPRINGDALE%20RD%2C+CHERRY%20HILL%2C+NJ+08003,,,"NEW JERSEY CVS PHARMACY, L.L.C.",8003,DEA,NJ,April2018,100 SPRINGDALE RD,8003.0,NJ,39.862045,-74.97452,both
"107 EAST FIRST AVENUE, ROSELLE, NJ 07203",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C107%20EAST%20FIRST%20AVENUE%2C+ROSELLE%2C+NJ+07203,,,"NEW JERSEY CVS PHARMACY, L.L.C.",7203,DEA,NJ,April2018,107 EAST FIRST AVENUE,7203.0,NJ,40.660156,-74.263176,both
"1099 RTE. 33 HAMILTON SQUARE, HAMILTON, NJ 08690",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C1099%20RTE.%2033%20HAMILTON%20SQUARE%2C+HAMILTON%2C+NJ+08690,,,"NEW JERSEY CVS PHARMACY, L.L.C.",8690,DEA,NJ,April2018,1099 RTE. 33 HAMILTON SQUARE,8690.0,NJ,40.22847,-74.66676,both
"138 VILLAGE CENTER DR, RAINTREE S/C, FREEHOLD, NJ 07728",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C138%20VILLAGE%20CENTER%20DR%2C+FREEHOLD%2C+NJ+07728,,,"NEW JERSEY CVS PHARMACY, L.L.C.",7728,DEA,NJ,April2018, RAINTREE S/C,7728.0,NJ,40.24009,-74.30778,both
"2287 MORRIS AVENUE, UNION, NJ 07083",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C2287%20MORRIS%20AVENUE%2C+UNION%2C+NJ+07083,40.6992080625,-74.2826074583333,"NEW JERSEY CVS PHARMACY, L.L.C.",7083,DEA,NJ,April2018,,,,,,left_only
"24 S. BLACK HORSE PIKE, MOUNT EPHRAIM, NJ 08059",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C24%20S.%20BLACK%20HORSE%20PIKE%2C+MOUNT%20EPHRAIM%2C+NJ+08059,,,"NEW JERSEY CVS PHARMACY, L.L.C.",8059,DEA,NJ,April2018,24 S. BLACK HORSE PIKE,8059.0,NJ,39.8805684,-75.0869195,both
"24-12 FAIR LAWN AVENUE, FAIR LAWN, NJ 07410",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C24-12%20FAIR%20LAWN%20AVENUE%2C+FAIR%20LAWN%2C+NJ+07410,40.937786,-74.1258008,"NEW JERSEY CVS PHARMACY, L.L.C.",7410,DEA,NJ,April2018,,,,,,left_only
"2440 HAMBURG TURNPIKE, WAYNE, NJ 07470",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C2440%20HAMBURG%20TURNPIKE%2C+WAYNE%2C+NJ+07470,40.959366,-74.233737,"NEW JERSEY CVS PHARMACY, L.L.C.",7470,DEA,NJ,April2018,,,,,,left_only
"25 EAST RED BANK AVENUE, WOODBURY, NJ 08096",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C25%20EAST%20RED%20BANK%20AVENUE%2C+WOODBURY%2C+NJ+08096,39.8430336304856,-75.1489143245067,"NEW JERSEY CVS PHARMACY, L.L.C.",8096,DEA,NJ,April2018,,,,,,left_only
"303 FRANKLIN AVENUE, WYCKOFF, NJ 07481",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C303%20FRANKLIN%20AVENUE%2C+WYCKOFF%2C+NJ+07481,41.01090725,-74.16662425,"NEW JERSEY CVS PHARMACY, L.L.C.",7481,DEA,NJ,April2018,,,,,,left_only
"307 EGG HARBOR RD, SEWELL, NJ 08080",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C307%20EGG%20HARBOR%20RD%2C+SEWELL%2C+NJ+08080,,,"NEW JERSEY CVS PHARMACY, L.L.C.",8080,DEA,NJ,April2018,307 EGG HARBOR RD,8080.0,NJ,39.76399,-75.08548,both
"3110 ROUTE 38, MOUNT LAUREL, NJ 08054",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C3110%20ROUTE%2038%2C+MOUNT%20LAUREL%2C+NJ+08054,,,"NEW JERSEY CVS PHARMACY, L.L.C.",8054,DEA,NJ,April2018,3110 ROUTE 38,8054.0,NJ,39.9701777,-74.8755333,both
"51 BANANIER DR., TOMS RIVER, NJ 08755",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C51%20BANANIER%20DR.%2C+TOMS%20RIVER%2C+NJ+08755,39.975357,-74.247909,"NEW JERSEY CVS PHARMACY, L.L.C.",8755,DEA,NJ,April2018,,,,,,left_only
"560 PASSIAC AVE, WEST CALDWELL S/C, WEST CALDWELL, NJ 07006",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C560%20PASSIAC%20AVE%2C+WEST%20CALDWELL%2C+NJ+07006,,,"NEW JERSEY CVS PHARMACY, L.L.C.",7006,DEA,NJ,April2018, WEST CALDWELL S/C,7006.0,NJ,40.849139,-74.2987946,both
"59 WASHINGTON ST, COURT STREET PLAZA, HOBOKEN, NJ 07030",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C59%20WASHINGTON%20ST%2C+HOBOKEN%2C+NJ+07030,,,"NEW JERSEY CVS PHARMACY, L.L.C.",7030,DEA,NJ,April2018, COURT STREET PLAZA,7030.0,NJ,40.73676,-74.0311,both
"600 KINGS HWY N, CHERRY HILL, NJ 08034",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C600%20KINGS%20HWY%20N%2C+CHERRY%20HILL%2C+NJ+08034,,,"NEW JERSEY CVS PHARMACY, L.L.C.",8034,DEA,NJ,April2018,600 KINGS HWY N,8034.0,NJ,39.9193752,-75.0129436,both
"6815 TILTON ROAD, EGG HARBOR TWP, NJ 08234",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C6815%20TILTON%20ROAD%2C+EGG%20HARBOR%20TWP%2C+NJ+08234,39.432325,-74.5795,"NEW JERSEY CVS PHARMACY, L.L.C.",8234,DEA,NJ,April2018,,,,,,left_only
"890 SAINT GEORGE'S AVENUE, RAHWAY, NJ 07065",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C890%20SAINT%20GEORGE'S%20AVENUE%2C+RAHWAY%2C+NJ+07065,40.6056137142857,-74.2888898571429,"NEW JERSEY CVS PHARMACY, L.L.C.",7065,DEA,NJ,April2018,,,,,,left_only
"9015 BERGENLINE AVENUE - 90TH STREET, NORTH BERGEN, NJ 07047",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C9015%20BERGENLINE%20AVENUE%20-%2090TH%20STREET%2C+NORTH%20BERGEN%2C+NJ+07047,,,"NEW JERSEY CVS PHARMACY, L.L.C.",7047,DEA,NJ,April2018,9015 BERGENLINE AVENUE - 90TH STREET,7047.0,NJ,40.808548,-74.00191,both
"551 MAIN ST., NEW ROCHELLE, NY 10801",http://maps.google.com/maps?q=NEW%20ROCHELLE%20PRESCRIPTION%20CTR%20INC%2C551%20MAIN%20ST.%2C+NEW%20ROCHELLE%2C+NY+10801,40.907845,-73.7833530526316,NEW ROCHELLE PRESCRIPTION CTR INC,10801,DEA,NY,April2018,,,,,,left_only
"36 SCHUYLER STREET, BELMONT, NY 14813",http://maps.google.com/maps?q=NICHOLSON%20PHARMACY%2C36%20SCHUYLER%20STREET%2C+BELMONT%2C+NY+14813,42.2232771953903,-78.0338415395493,NICHOLSON PHARMACY,14813,DEA,NY,April2018,,,,,,left_only
"1137 NORTH BRAGG BLVD., SPRING LAKE, NC 28390",http://maps.google.com/maps?q=NORTH%20CAROLINA%20CVS%20PHARMACY%20LLC%2C1137%20NORTH%20BRAGG%20BLVD.%2C+SPRING%20LAKE%2C+NC+28390,35.1820443005121,-78.9820681391155,"NORTH CAROLINA CVS PHARMACY, L.L.C.",28390,DEA,NC,April2018,,,,,,left_only
"128 CROSS ROAD DR., MILLS RIVER, NC 28759",http://maps.google.com/maps?q=NORTH%20CAROLINA%20CVS%20PHARMACY%20LLC%2C128%20CROSS%20ROAD%20DR.%2C+MILLS%20RIVER%2C+NC+28759,35.3874574224006,-82.5677323902117,"NORTH CAROLINA CVS PHARMACY, L.L.C.",28759,DEA,NC,April2018,,,,,,left_only
"200 FAYETTEVILLE ST, RALEIGH, NC 27601",http://maps.google.com/maps?q=NORTH%20CAROLINA%20CVS%20PHARMACY%20LLC%2C200%20FAYETTEVILLE%20ST%2C+RALEIGH%2C+NC+27601,35.778137,-78.639305,"NORTH CAROLINA CVS PHARMACY, L.L.C.",27601,DEA,NC,April2018,,,,,,left_only
"204 LIBERTY PLAZA, PO BOX 1128, LIBERTY, NC 27298",http://maps.google.com/maps?q=NORTH%20CAROLINA%20CVS%20PHARMACY%20LLC%2C204%20LIBERTY%20PLAZA%2C%20PO%20BOX%201128%2C+LIBERTY%2C+NC+27298,,,"NORTH CAROLINA CVS PHARMACY, L.L.C.",27298,DEA,NC,April2018, PO BOX 1128,27298.0,NC,35.853645,-79.578545,both
"2200 WESTCHESTER DR, STE #126, HIGH POINT, NC 27262",http://maps.google.com/maps?q=NORTH%20CAROLINA%20CVS%20PHARMACY%20LLC%2C2200%20WESTCHESTER%20DR%2C%20STE%20#126%2C+HIGH%20POINT%2C+NC+27262,,,"NORTH CAROLINA CVS PHARMACY, L.L.C.",27262,DEA,NC,April2018, STE #126,27262.0,NC,35.939995,-80.03427,both
"24 WESTGATE PKWY., ASHEVILLE, NC 28806",http://maps.google.com/maps?q=NORTH%20CAROLINA%20CVS%20PHARMACY%20LLC%2C24%20WESTGATE%20PKWY.%2C+ASHEVILLE%2C+NC+28806,,,"NORTH CAROLINA CVS PHARMACY, L.L.C.",28806,DEA,NC,April2018,24 WESTGATE PKWY.,28806.0,NC,35.5934,-82.5753,both
"227-229 EAST MAIN STREET, HUNTINGTON, NY 11743",http://maps.google.com/maps?q=NORTH%20COUNTRY%20DRUGS%20INC%2C227-229%20EAST%20MAIN%20STREET%2C+HUNTINGTON%2C+NY+11743,40.8817747279799,-73.393750508825,NORTH COUNTRY DRUGS INC,11743,DEA,NY,April2018,,,,,,left_only
"2121 NORTH ROBINS DRIVE, 2121 N. ROBINS DRIVE, LAYTON, UT 84041",http://maps.google.com/maps?q=NORTH%20VIEW%20PHARMACY%2C2121%20NORTH%20ROBINS%20DRIVE%2C+LAYTON%2C+UT+84041,,,NORTH VIEW PHARMACY,84041,DEA,UT,April2018, 2121 N. ROBINS DRIVE,84041.0,UT,41.0908467,-112.0004077,both
"PHARMACY DEPARTMENT, 1756 SAGAMORE ROAD, NORTHFIELD, OH 44067",http://maps.google.com/maps?q=NORTHCOAST%20BEHAVIORAL%2CPHARMACY%20DEPARTMENT%2C+NORTHFIELD%2C+OH+44067,,,NORTHCOAST BEHAVIORAL,44067,DEA,OH,April2018, 1756 SAGAMORE ROAD,44067.0,OH,41.3503062,-81.5772986,both
"HOSPITAL DRIVE, ST JOHNSBURY, VT 05819",http://maps.google.com/maps?q=NORTHEASTERN%20VT%20REG%20HOSP%20INC%2CHOSPITAL%20DRIVE%2C+ST%20JOHNSBURY%2C+VT+05819,44.445372,-72.01551,NORTHEASTERN VT REG HOSP INC,5819,DEA,VT,April2018,,,,,,left_only
"400 E MAIN ST, MOUNT KISCO, NY 10549",http://maps.google.com/maps?q=NORTHERN%20WESTCHESTER%20HOSPITAL%2C400%20E%20MAIN%20ST%2C+MOUNT%20KISCO%2C+NY+10549,41.19666215,-73.7256454245352,NORTHERN WESTCHESTER HOSPITAL,10549,DEA,NY,April2018,,,,,,left_only
"CINCINNATI HEALTH DEPARTMENT, 3917 SPRING GROVE AVE, CINCINNATI, OH 45223",http://maps.google.com/maps?q=NORTHSIDE%20HEALTH%20CENTER%2CCINCINNATI%20HEALTH%20DEPARTMENT%2C+CINCINNATI%2C+OH+45223,,,NORTHSIDE HEALTH CENTER,45223,DEA,OH,April2018, 3917 SPRING GROVE AVE,45223.0,OH,39.1574806,-84.5428803,both
"930 SOUTH DETROIT AVENUE, TOLEDO, OH 43614",http://maps.google.com/maps?q=NORTHWEST%20OHIO%20PSYCHIATRIC%20HOSPITAL%2C930%20SOUTH%20DETROIT%20AVENUE%2C+TOLEDO%2C+OH+43614,41.62109435,-83.6004185820023,NORTHWEST OHIO PSYCHIATRIC HOSPITAL,43614,DEA,OH,April2018,,,,,,left_only
"CASTLE HILL COMMUNITY PHARMACY, 706 CASTLE HILL AVENUE, BRONX, NY 10473",http://maps.google.com/maps?q=NY%20DRUGS%20INC%2CCASTLE%20HILL%20COMMUNITY%20PHARMACY%2C+BRONX%2C+NY+10473,,,NY DRUGS INC,10473,DEA,NY,April2018, 706 CASTLE HILL AVENUE,10473.0,NY,40.8210569,-73.8503274,both
"C/O PHARMACY, 460 ANDES ROAD, DELHI, NY 13753",http://maps.google.com/maps?q=OCONNOR%20HOSPITAL%2CC/O%20PHARMACY%2C+DELHI%2C+NY+13753,,,O'CONNOR HOSPITAL,13753,DEA,NY,April2018, 460 ANDES ROAD,13753.0,NY,42.2682553,-74.9188642,both
"2806 OCEAN AVENUE, BROOKLYN, NY 11229",http://maps.google.com/maps?q=OCEAN%20A%20%20R%20PHARMACY%20INC%2C2806%20OCEAN%20AVENUE%2C+BROOKLYN%2C+NY+11229,40.5930296,-73.950404,OCEAN A & R PHARMACY INC.,11229,DEA,NY,April2018,,,,,,left_only
"100 E. MAIN ST., WOODVILLE, OH 43469",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C100%20E.%20MAIN%20ST.%2C+WOODVILLE%2C+OH+43469,41.450203,-83.36221,"OHIO CVS STORES, L.L.C.",43469,DEA,OH,April2018,,,,,,left_only
"1100 HILL RD. N, PICKERINGTON, OH 43147",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C1100%20HILL%20RD.%20N%2C+PICKERINGTON%2C+OH+43147,39.910361,-82.7781859,"OHIO CVS STORES, L.L.C.",43147,DEA,OH,April2018,,,,,,left_only
"111 SOUTH MEMORIAL DRIVE, LANCASTER, OH 43130",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C111%20SOUTH%20MEMORIAL%20DRIVE%2C+LANCASTER%2C+OH+43130,39.7127587465053,-82.6062501866263,"OHIO CVS STORES, L.L.C.",43130,DEA,OH,April2018,,,,,,left_only
"11223 GRANGER RD., GARFIELD HEIGHTS, OH 44125",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C11223%20GRANGER%20RD.%2C+GARFIELD%20HEIGHTS%2C+OH+44125,41.4171406523049,-81.6057364436996,"OHIO CVS STORES, L.L.C.",44125,DEA,OH,April2018,,,,,,left_only
"11706 CLIFTON BOULEVARD, LAKEWOOD, OH 44107",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C11706%20CLIFTON%20BOULEVARD%2C+LAKEWOOD%2C+OH+44107,41.4876521836735,-81.7689334693878,"OHIO CVS STORES, L.L.C.",44107,DEA,OH,April2018,,,,,,left_only
"1331 NORTH FAIRFIELD ROAD, BEAVERCREEK, OH 45432",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C1331%20NORTH%20FAIRFIELD%20ROAD%2C+BEAVERCREEK%2C+OH+45432,39.7286045594264,-84.0574244155217,"OHIO CVS STORES, L.L.C.",45432,DEA,OH,April2018,,,,,,left_only
"17 WILLIAM H. TAFT RD., CINCINNATI, OH 45219",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C17%20WILLIAM%20H.%20TAFT%20RD.%2C+CINCINNATI%2C+OH+45219,,,"OHIO CVS STORES, L.L.C.",45219,DEA,OH,April2018,17 WILLIAM H. TAFT RD.,45219.0,OH,39.1276254,-84.5130479,both
"2007 BROOKPARK ROAD, CLEVELAND, OH 44109",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C2007%20BROOKPARK%20ROAD%2C+CLEVELAND%2C+OH+44109,41.4191212286689,-81.6942844914676,"OHIO CVS STORES, L.L.C.",44109,DEA,OH,April2018,,,,,,left_only
"21 GRANT ST., DENNISON, OH 44621",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C21%20GRANT%20ST.%2C+DENNISON%2C+OH+44621,40.393347,-81.336894,"OHIO CVS STORES, L.L.C.",44621,DEA,OH,April2018,,,,,,left_only
"210 EAST EMMITT AVE., WAVERLY, OH 45690",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C210%20EAST%20EMMITT%20AVE.%2C+WAVERLY%2C+OH+45690,39.1278284489796,-82.9839054285714,"OHIO CVS STORES, L.L.C.",45690,DEA,OH,April2018,,,,,,left_only
"212 WEST BAGLEY ROAD, BEREA, OH 44017",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C212%20WEST%20BAGLEY%20ROAD%2C+BEREA%2C+OH+44017,41.37345105,-81.8609949861493,"OHIO CVS STORES, L.L.C.",44017,DEA,OH,April2018,,,,,,left_only
"22001 LAKESHORE BLVD, EUCLID, OH 44123",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C22001%20LAKESHORE%20BLVD%2C+EUCLID%2C+OH+44123,,,"OHIO CVS STORES, L.L.C.",44123,DEA,OH,April2018,22001 LAKESHORE BLVD,44123.0,OH,41.609104,-81.52773,both
"2210 TUSCARAWAS ST. W, CANTON, OH 44708",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C2210%20TUSCARAWAS%20ST.%20W%2C+CANTON%2C+OH+44708,40.799820288757,-81.3982746695306,"OHIO CVS STORES, L.L.C.",44708,DEA,OH,April2018,,,,,,left_only
"28 N. BROOKWOOD AVE., HAMILTON, OH 45013",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C28%20N.%20BROOKWOOD%20AVE.%2C+HAMILTON%2C+OH+45013,39.4197958321871,-84.590013588015,"OHIO CVS STORES, L.L.C.",45013,DEA,OH,April2018,,,,,,left_only
"2846 MAHONING AVE, YOUNGSTOWN, OH 44509",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C2846%20MAHONING%20AVE%2C+YOUNGSTOWN%2C+OH+44509,41.1031429387755,-80.7014954489796,"OHIO CVS STORES, L.L.C.",44509,DEA,OH,April2018,,,,,,left_only
"2987 DERR RD., SPRINGFIELD, OH 45503",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C2987%20DERR%20RD.%2C+SPRINGFIELD%2C+OH+45503,39.9634889375,-83.7856173125,"OHIO CVS STORES, L.L.C.",45503,DEA,OH,April2018,,,,,,left_only
"3728 PEARL RD, CLEVELAND, OH 44109",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C3728%20PEARL%20RD%2C+CLEVELAND%2C+OH+44109,41.4535475215133,-81.7014935973538,"OHIO CVS STORES, L.L.C.",44109,DEA,OH,April2018,,,,,,left_only
"3920 LINDEN AVE., DAYTON, OH 45432",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C3920%20LINDEN%20AVE.%2C+DAYTON%2C+OH+45432,39.74649958237,-84.125461433189,"OHIO CVS STORES, L.L.C.",45432,DEA,OH,April2018,,,,,,left_only
"4121 MONROE STREET, TOLEDO, OH 43606",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C4121%20MONROE%20STREET%2C+TOLEDO%2C+OH+43606,41.6804563242427,-83.6038308514751,"OHIO CVS STORES, L.L.C.",43606,DEA,OH,April2018,,,,,,left_only
"4548 E. MAIN ST., WHITEHALL, OH 43213",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C4548%20E.%20MAIN%20ST.%2C+WHITEHALL%2C+OH+43213,39.9555764603175,-82.8776317777778,"OHIO CVS STORES, L.L.C.",43213,DEA,OH,April2018,,,,,,left_only
